PLOT,SPECIES,DIAMETER,STATUS,SPROUTS
223,ACRU,7.7,L,S2
223,ACRU,8.5,L,S1
223,ACRU,5.4,L,S1
223,PIRE,33.4,L,NA
224,TSCA,10.4,L,S7
224,TSCA,8.7,L,S7
224,TSCA,16.4,L,S8
224,TSCA,6.2,L,S9
224,TSCA,6.8,D,S9
224,TSCA,7.5,L,S8
224,TSCA,12.7,L,NA
224,TSCA,9,L,NA
224,TSCA,16.3,L,S10
224,TSCA,10.4,L,S11
224,TSCA,2.6,L,S11
224,TSCA,5.6,D,NA
224,TSCA,14.8,L,S10
224,TSCA,12.4,L,NA
224,TSCA,5.9,L,NA
224,TSCA,2.9,L,S12
224,TSCA,9.9,L,S12
224,TSCA,10.8,L,NA
224,TSCA,11.3,L,NA
224,TSCA,10.5,L,S13
224,TSCA,3.9,L,S13
224,TSCA,8.6,L,NA
224,TSCA,6.2,L,NA
224,TSCA,14.2,L,NA
224,TSCA,4.1,L,NA
224,TSCA,2.9,L,S14
224,TSCA,2.7,L,S14
224,TSCA,12,L,S12
224,TSCA,13.7,L,NA
224,QURU,11.1,L,S3
224,TSCA,4.5,L,NA
224,TSCA,18.9,L,S16
224,TSCA,2.8,L,S16
224,PI,6.9,D,NA
224,PI,10.5,D,NA
224,PI,9.9,D,NA
224,PI,21.9,L,NA
224,PI,14.9,D,NA
224,PI,20.3,D,NA
224,PI,15.5,D,NA
224,PI,15.4,D,NA
224,PI,12.4,D,NA
224,PI,8,D,NA
224,PI,22.3,L,NA
224,PI,12.6,L,NA
224,PI,19.4,L,NA
224,PI,7.4,D,NA
224,PI,21,D,NA
224,PI,14.9,L,NA
224,PI,8.4,D,NA
224,PI,9,D,NA
224,PI,5,D,NA
224,PI,11.4,D,NA
224,PI,10.7,D,NA
224,PI,8.7,D,NA
224,PI,22.5,L,NA
224,QURU,21,L,NA
224,TSCA,12.8,L,NA
224,TSCA,5,L,NA
224,TSCA,3,L,NA
224,TSCA,12.6,L,NA
224,TSCA,10,L,NA
224,TSCA,6.1,L,NA
224,TSCA,12.6,L,NA
224,QURU,16.6,L,NA
224,ACRU,4,D,NA
224,ACRU,7,L,NA
224,ACRU,9,L,NA
224,ACRU,14.9,L,NA
224,ACRU,4.6,L,NA
224,ACRU,5.2,L,NA
224,ACRU,6.5,L,NA
224,ACRU,13.5,L,NA
224,ACRU,7.2,L,NA
224,ACRU,4.5,L,NA
224,BEPA,29,L,NA
224,PIST,25.5,D,S1
224,PIST,19.3,D,S1
224,PIST,12.5,D,NA
224,PIST,20.4,L,NA
224,PIST,47.3,L,NA
224,PIST,19.2,D,NA
224,PIST,11.5,L,NA
224,PIST,15.8,L,NA
224,PIST,15.1,D,NA
224,PIST,39,L,NA
224,PIST,8.5,L,NA
224,PIST,18.7,L,NA
224,PIST,24.6,L,NA
224,PIST,5.9,D,NA
224,PIST,17.8,D,NA
224,PIST,16.7,D,NA
224,PIST,26.4,L,NA
224,PIST,28.8,L,NA
224,PIST,22.6,L,NA
224,PIST,15.4,L,NA
224,PIST,12.4,D,NA
224,PIST,27.7,L,NA
224,PIST,29.9,L,NA
224,PIST,33.5,L,NA
224,PIST,22.2,L,NA
224,PIST,29,L,NA
224,PIST,13,D,NA
224,PIST,25.9,L,NA
224,PIST,26.8,L,NA
224,PIST,27.5,L,NA
224,PIST,19.8,L,NA
224,PIST,11.1,D,NA
224,PIST,31.1,L,NA
224,PIST,24.2,L,NA
224,QUAL,15.2,L,NA
224,QURU,22.7,L,NA
224,QURU,23.4,L,NA
224,QURU,16.7,L,S2
224,QURU,17.9,L,S2
224,QURU,14.6,L,S3
224,QURU,21.4,L,S3
224,QURU,15.1,L,S3
224,TSCA,8.4,L,S15
224,QURU,14.9,L,NA
224,QURU,12.5,L,S4
224,QURU,12,L,S4
224,QURU,10.1,L,S5
224,QURU,8.1,D,S5
224,QURU,12.2,L,S5
224,QURU,15.2,L,NA
224,QURU,29.1,L,S6
224,QURU,31.3,L,S6
224,QURU,16,L,NA
224,QURU,17,L,NA
224,QURU,11.7,L,NA
224,TSCA,3,L,S15
224,TSCA,4,L,NA
224,PI,13.6,D,NA
225,ACRU,3.1,L,NA
225,ACRU,2.6,L,NA
225,ACRU,6.9,L,NA
225,ACRU,10.7,L,S1
225,ACRU,3.4,L,S1
225,ACRU,3.4,L,NA
225,ACRU,3,L,NA
225,ACRU,8.3,L,NA
225,ACRU,8.1,L,NA
225,ACRU,10.8,L,S2
225,ACRU,4.9,L,S2
225,ACRU,5.5,L,NA
225,BEAL,4.7,L,NA
225,BEAL,6.5,L,NA
225,BEAL,5.2,L,NA
225,BEAL,5.9,L,NA
225,BEAL,3,L,NA
225,BEAL,3.5,L,NA
225,BEAL,3.1,L,NA
225,BEAL,2.6,L,NA
225,BEAL,6.7,L,NA
225,BEAL,5.2,L,NA
225,BEAL,4.6,L,NA
225,BEAL,3.9,L,NA
225,BEAL,2.8,L,NA
225,BEAL,4.3,L,NA
225,BEAL,5,L,NA
225,BEAL,3.4,L,NA
225,BEAL,5.6,L,S3
225,BEAL,2.7,L,S3
225,BEAL,2.9,L,NA
225,PIST,32.9,L,NA
225,QUAL,26,L,NA
225,QURU,3.4,L,NA
225,QURU,2.6,L,NA
225,TSCA,11.6,L,NA
225,TSCA,5.8,L,NA
225,TSCA,4.3,L,NA
225,TSCA,7.4,L,NA
225,TSCA,4.9,L,NA
225,TSCA,5.7,L,NA
225,TSCA,6,L,NA
225,ACPE,2.8,L,NA
225,ACPE,4.1,L,NA
225,ACPE,5,L,NA
225,ACPE,7.2,L,NA
225,ACPE,7,L,NA
225,PIRE,18.8,L,NA
225,PIRE,18.3,D,NA
225,PIRE,16.5,L,NA
225,PIRE,20.4,L,NA
225,PIRE,33.1,L,NA
225,PIRE,12.7,D,NA
225,PIRE,25.7,L,NA
225,PIRE,23.7,L,NA
225,PIRE,21.9,D,NA
225,PIRE,16.1,L,NA
225,PIRE,33.3,L,NA
225,PIRE,27.6,L,NA
225,PIRE,18,L,NA
225,PIRE,22.4,L,NA
225,PIRE,28.4,L,NA
225,PIRE,30.3,L,NA
225,PIRE,31.7,L,NA
225,PIRE,26.8,L,NA
225,PIRE,25.3,L,NA
225,PIRE,14.6,D,NA
225,PIRE,30.6,L,NA
225,PIRE,30.4,L,NA
225,PIRE,28.8,L,NA
225,PIRE,34.5,L,NA
225,PIRE,24.2,L,NA
225,PIRE,36.9,L,NA
225,PIRE,23.4,L,NA
225,PIRE,27.2,L,NA
225,PIRE,25.6,L,NA
225,PIRE,31.2,L,NA
225,PIRE,22.6,L,NA
225,PIRE,29.7,L,NA
225,PIRE,26.9,L,NA
225,PIRE,27.4,L,NA
225,PIRE,24.1,L,NA
225,PIRE,31.7,L,NA
225,PIRE,21.5,L,NA
225,PIRE,23.8,L,NA
225,PIRE,30.6,L,NA
225,PIRE,24.1,L,NA
225,PIRE,16.8,L,NA
225,PIRE,33.2,L,NA
225,PIRE,26.9,L,NA
225,PIRE,29.3,L,NA
225,PIRE,20.6,D,NA
225,PIRE,20.8,L,NA
225,PIRE,30.2,L,NA
225,PIRE,29,L,NA
225,PIRE,38.6,L,NA
225,PIRE,33.1,L,NA
225,PIRE,18.3,D,NA
225,PIRE,13.5,D,NA
225,FRAM,6.7,L,NA
226,ACRU,5.2,L,NA
226,ACRU,7.8,L,S4
226,ACRU,11,L,S4
226,ACRU,21.2,L,S3
226,FAGR,5.2,L,NA
226,FAGR,8.3,L,NA
226,ACRU,15.8,L,S3
226,ACRU,5,L,NA
226,ACRU,8.6,L,NA
226,ACRU,6.4,D,NA
226,ACRU,10.9,L,S2
226,ACRU,4.7,L,S2
226,ACRU,2.5,L,S1
226,ACRU,3.2,D,S1
226,ACRU,9.9,L,NA
226,ACRU,11.3,L,NA
226,ACRU,5.5,L,NA
226,ACRU,6.6,L,NA
226,ACRU,7.9,L,NA
226,ACRU,13.4,L,NA
226,ACRU,11.1,L,NA
226,ACRU,10.6,L,NA
226,ACRU,8.5,L,NA
226,ACRU,7,L,NA
226,ACRU,5,L,NA
226,ACRU,3,L,NA
226,ACRU,16.3,L,NA
226,QURU,14.1,L,NA
226,QURU,8.9,D,NA
226,QURU,12.3,D,NA
226,QURU,28,L,NA
226,QURU,15,L,NA
226,QURU,27,L,NA
226,QURU,23.9,L,NA
226,TSCA,4.8,L,NA
226,TSCA,73.8,L,NA
226,TSCA,3.7,L,NA
226,TSCA,4.1,L,NA
226,TSCA,2.8,L,NA
226,TSCA,2.7,L,NA
226,PI,5.3,L,NA
226,PI,5.5,L,NA
226,PI,3.9,L,NA
226,PI,3.4,L,NA
226,PI,4.6,L,NA
226,PI,4.9,L,NA
226,PI,5.7,L,NA
226,PI,3,D,NA
226,PI,6,L,S5
226,PI,5.7,L,S5
226,CADE,3.8,L,NA
226,PIRE,20.7,L,NA
226,PIRE,37,L,NA
226,PIRE,38.2,L,NA
226,PIRE,14.8,D,NA
226,PIRE,16.3,L,NA
226,PIRE,20.5,L,NA
226,PIRE,9.7,D,NA
226,PIRE,12.5,D,NA
226,PIRE,22.6,L,NA
226,PIRE,21.2,L,NA
226,PIRE,26.2,L,NA
226,PIRE,13,D,NA
226,PIRE,15.6,D,NA
226,PIRE,22.3,D,NA
226,PIRE,21.9,L,NA
226,PIRE,24.7,L,NA
226,PIRE,7.5,D,NA
226,PIRE,31.2,L,NA
226,PIRE,11.6,D,NA
226,PIRE,30.6,L,NA
226,PIRE,28.7,L,NA
226,PIRE,8.9,L,NA
226,PIRE,32.3,L,NA
226,PIRE,12.9,D,NA
226,PIRE,15.3,D,NA
226,PIRE,32.4,L,NA
226,PIRE,20.8,L,NA
226,PIRE,32.6,L,NA
226,PIRE,32.1,L,NA
226,PIRE,23,L,NA
226,PIRE,13.8,D,NA
226,PIRE,11.9,D,NA
226,PIRE,11.1,D,NA
226,PIRE,12.8,D,NA
226,PIRE,11.4,D,NA
226,PIRE,25.3,L,NA
226,PIRE,27.2,L,NA
226,PIRE,9.9,D,NA
226,PIRE,33,L,NA
226,PIRE,27,L,NA
226,PIRE,27.7,L,NA
226,PIRE,16,L,NA
226,PIRE,40.5,L,NA
226,PIRE,14.3,D,NA
226,PIRE,28,L,NA
226,PIRE,28.8,L,NA
226,PIRE,30.3,L,NA
226,PIRE,14.2,L,NA
226,PRSE,12.6,L,NA
226,PIRU,5.7,L,NA
226,ACRU,13.7,L,NA
227,PIRE,14.4,D,NA
227,ACRU,12,L,NA
227,PRSE,7.8,D,NA
227,PRSE,14.8,L,NA
227,PRSE,9.3,L,NA
227,PRSE,9.3,D,S7
227,PRSE,18.2,L,S7
227,PIRE,13,D,NA
227,PIRE,28.4,L,NA
227,PIRE,30.7,L,NA
227,PIRE,14.4,D,NA
227,PIRE,25.3,L,NA
227,PIRE,17.4,D,NA
227,PIRE,33.1,L,NA
227,PIRE,21.8,L,NA
227,PIRE,29.1,L,NA
227,PIRE,31.9,L,NA
227,PIRE,32.6,L,NA
227,PIRE,23.1,L,NA
227,PIRE,28.6,L,NA
227,PIRE,26.9,L,NA
227,PIRE,18.4,L,NA
227,PIRE,30.4,L,NA
227,PIRE,35.6,L,NA
227,PIRE,20,L,NA
227,PIRE,20.5,L,NA
227,PIRE,30.9,L,NA
227,PIRE,15.3,L,NA
227,PIRE,33.2,L,NA
227,PIRE,24.3,L,NA
227,PIRE,30.9,L,NA
227,PIRE,26.4,L,NA
227,PIRE,25.9,L,NA
227,PIRE,32.9,L,NA
227,PIRE,21.6,D,NA
227,PIRE,10.1,D,NA
227,PIRE,30.9,L,NA
227,PIRE,21.5,L,NA
227,PIRE,14.3,L,NA
227,PIRE,30.4,L,NA
227,PIRE,14.9,L,NA
227,PIRE,26.9,D,NA
227,PIRE,13.4,D,NA
227,PIRE,30.9,L,NA
227,PIRE,21.7,L,NA
227,PIRE,31.7,L,NA
227,PIRE,30.6,L,NA
227,PIRE,25.3,L,NA
227,PIRE,26.2,L,NA
227,PIRE,30.7,L,NA
227,PIRE,20.4,L,NA
227,PIRE,21.4,L,NA
227,PIRE,37.8,L,NA
227,PIRE,14.6,D,NA
227,PIRE,27,L,NA
227,PIRE,31.8,L,NA
227,PIRE,18.6,L,NA
227,PIRE,14.3,D,NA
227,PI,10.6,L,NA
227,PI,13.7,L,NA
227,PI,8.3,L,NA
227,PI,6.6,L,NA
227,TSCA,13.7,L,NA
227,QURU,10.7,L,NA
227,QURU,21.8,L,NA
227,QURU,13.1,L,NA
227,QURU,8.3,L,NA
227,QURU,10.9,D,S6
227,QURU,14.9,L,S6
227,QURU,8.7,D,S5
227,QURU,7.8,D,S5
227,QURU,17.7,L,S5
227,QURU,15,L,S4
227,QURU,17.6,L,S4
227,PIST,17.3,L,NA
227,BEPA,6.8,L,NA
227,BEPA,12.5,D,NA
227,BEPA,6.9,L,NA
227,BEAL,2.5,L,NA
227,ACRU,6,L,NA
227,ACRU,5.9,L,NA
227,ACRU,4.7,L,NA
227,ACRU,10.1,L,S3
227,ACRU,6.2,L,S3
227,ACRU,6.4,L,NA
227,ACRU,4.7,D,NA
227,ACRU,8.4,L,NA
227,ACRU,3.7,L,NA
227,ACRU,3.2,D,NA
227,ACRU,3.2,D,NA
227,ACRU,6,L,NA
227,ACRU,6.2,L,NA
227,ACRU,6.8,L,NA
227,ACRU,10.4,L,NA
227,ACRU,9.3,L,NA
227,ACRU,4.2,L,NA
227,ACRU,3.7,L,NA
227,ACRU,8.1,L,NA
227,ACRU,3.2,L,NA
227,ACRU,4.9,D,NA
227,ACRU,5.1,L,NA
227,ACRU,4.9,L,NA
227,ACRU,5.2,L,NA
227,ACRU,5.7,L,NA
227,ACRU,11.4,L,NA
227,ACRU,3.9,L,NA
227,ACRU,3.5,L,NA
227,ACRU,4.5,L,NA
227,ACRU,5.4,L,S2
227,ACRU,6.7,L,S2
227,ACRU,4.2,L,S1
227,ACRU,2.7,L,S1
227,ACRU,8.5,L,NA
227,ACRU,10.6,L,NA
228,ACRU,3.5,L,NA
228,BEPA,7,L,NA
228,PIST,7.9,L,NA
228,ACRU,2.5,D,S2
228,ACRU,5.9,L,S2
228,PIST,13.7,L,NA
228,PIST,6.5,L,NA
228,PIST,9,L,NA
228,PIST,13.6,L,NA
228,PI,3.1,L,NA
228,POGR,26.1,L,NA
228,QURU,13.1,L,NA
228,QURU,17.2,L,NA
228,QURU,15.6,L,NA
228,QURU,30.2,L,NA
228,QURU,21.7,L,NA
228,QURU,10.3,D,S16
228,QURU,25.8,L,S16
228,QURU,12.4,L,NA
228,QURU,19.6,L,NA
228,QURU,15.7,L,S15
228,QURU,19.9,L,S15
228,QURU,6.2,D,S14
228,QURU,14.4,L,S14
228,QURU,16.6,L,NA
228,QURU,13.4,D,NA
228,QURU,20,L,NA
228,QURU,14.2,D,S13
228,QURU,18.9,L,S13
228,QURU,21,L,NA
228,CADE,4.8,L,NA
228,TSCA,12.9,D,S12
228,TSCA,11.6,D,S12
228,TSCA,4,L,NA
228,QURU,23.3,L,NA
228,QURU,8,D,S11
228,QURU,13.7,L,S11
228,QURU,8.5,L,NA
228,QURU,2.6,L,NA
228,QURU,9.7,L,NA
228,QURU,12.6,L,NA
228,QURU,8.9,D,NA
228,QURU,14.9,L,S10
228,QURU,13.2,L,S10
228,QURU,8.2,D,S9
228,QURU,24.1,L,S9
228,QURU,9.9,L,NA
228,QURU,11.6,D,NA
228,QURU,8.1,D,S8
228,ACRU,3.2,L,S2
228,QURU,23.8,L,S8
228,QURU,28.6,L,S8
228,QURU,5.8,D,NA
228,QURU,16.2,L,NA
228,QUAL,20.2,L,NA
228,QUAL,12.4,L,NA
228,QUAL,2.6,L,NA
228,QUAL,10.9,L,NA
228,QUAL,13.9,L,NA
228,QUAL,12.6,L,NA
228,QUAL,12.1,L,NA
228,PIST,3.9,L,NA
228,PIST,15.5,L,NA
228,PIST,24.2,L,NA
228,PIST,8.2,D,NA
228,PIST,8.2,L,NA
228,PIST,11.3,L,NA
228,PIST,13.3,D,NA
228,PIST,8,L,NA
228,ACRU,4.4,L,NA
228,ACRU,5.2,L,S3
228,BEPA,18.5,L,NA
228,BEPA,15.8,D,NA
228,ACRU,6.3,L,S3
228,ACRU,9.1,L,S4
228,ACRU,4.9,L,S4
228,ACRU,9.5,L,S4
228,ACRU,15.9,L,S4
228,ACRU,5.1,L,NA
228,ACRU,4.2,L,NA
228,ACRU,3.4,L,NA
228,ACRU,4.2,L,NA
228,ACRU,4.6,L,NA
228,ACRU,3.5,D,S5
228,ACRU,3.4,D,S5
228,ACRU,6.1,L,S5
228,ACRU,10.8,L,S5
228,ACRU,3.8,L,NA
228,ACRU,3.4,L,NA
228,ACRU,3.2,L,NA
228,ACRU,3.4,L,NA
228,ACRU,6.3,L,S6
228,ACRU,6,L,S6
228,ACRU,5.2,L,S6
228,ACRU,3.9,L,S6
228,ACRU,6.4,L,S6
228,ACRU,9.6,L,S7
228,ACRU,3.4,L,S7
228,ACRU,3.4,L,NA
228,BEPA,11.8,L,NA
228,ACRU,8.7,L,S1
228,ACRU,10.7,L,S1
229,PI,10,D,NA
229,PI,24.6,L,NA
229,PI,20.5,L,NA
229,PI,16.1,L,NA
229,PI,17.3,D,NA
229,PI,11.5,L,NA
229,PI,16.6,L,NA
229,PISY,23.2,L,NA
229,PI,11.2,D,NA
229,PI,20.8,L,NA
229,PI,18.3,L,NA
229,PI,16.4,D,NA
229,PI,15.5,L,NA
229,QURU,4,L,NA
229,PIST,58.3,L,NA
229,PIST,45.1,L,NA
229,ACRU,3.7,L,NA
229,ACRU,8.9,L,S1
229,ACRU,5.7,L,S1
229,ACRU,8.2,L,S1
229,PI,7,D,NA
229,PI,11.2,D,NA
229,PI,13.4,L,NA
229,PI,5.7,D,NA
229,PI,5.9,D,NA
229,PI,18.3,L,NA
229,PI,10.8,L,NA
229,PISY,12.1,D,NA
229,PI,13.5,L,NA
229,PI,11.9,L,NA
229,PI,7.9,L,NA
229,PI,10.3,D,NA
229,PI,8.8,D,NA
229,PI,9.9,D,NA
229,PI,26.2,L,NA
229,PI,15,L,NA
229,PI,5.1,D,NA
229,PI,10.3,D,NA
229,PI,6.5,L,NA
229,PI,22.2,L,NA
229,PI,23.8,L,NA
229,PI,9.6,L,NA
229,PI,7.3,D,NA
229,PI,5.9,D,NA
229,PI,22.2,L,NA
229,PI,8.2,D,NA
229,PI,12,L,NA
229,PI,19,D,NA
229,PI,16.6,D,NA
229,PI,10.8,L,NA
229,PI,8.9,D,NA
229,PI,18.5,L,NA
229,PI,16.8,L,NA
229,PI,11.9,D,NA
229,PI,9.3,D,NA
229,PI,11.9,D,NA
229,PI,24.7,L,NA
229,PI,12.2,D,NA
229,PI,17.6,L,NA
229,PI,17.6,L,NA
229,PI,30.3,L,NA
229,PISY,25.1,L,NA
229,PISY,25.9,L,NA
229,PISY,17.3,L,NA
229,PISY,19.3,L,NA
229,PISY,10.7,D,NA
229,PISY,29,L,NA
229,QURU,7.2,L,NA
229,PI,8,D,NA
229,PI,5.6,D,NA
229,PI,10.3,L,NA
229,ACRU,8.2,L,NA
229,ACRU,3.2,L,S1
230,ACRU,3,L,NA
230,ACRU,5.6,L,NA
230,ACRU,6.7,L,NA
230,ACRU,3.2,L,NA
230,ACRU,2.9,D,NA
230,ACRU,12.1,L,NA
230,ACRU,4.7,L,NA
230,ACRU,6.2,L,NA
230,ACRU,8.6,L,NA
230,ACRU,4.3,L,NA
230,ACRU,5.8,L,NA
230,ACRU,4.2,L,NA
230,ACRU,6.5,L,NA
230,ACRU,5.6,L,NA
230,ACRU,5.3,L,NA
230,ACRU,6.4,L,NA
230,ACRU,3.2,D,NA
230,ACRU,8.4,L,NA
230,ACRU,5.1,L,NA
230,ACRU,5.6,L,NA
230,ACRU,4.9,L,NA
230,ACRU,3.5,L,NA
230,ACRU,4.7,L,NA
230,ACRU,3.1,L,NA
230,ACRU,6.6,L,NA
230,ACRU,6.1,L,S1
230,ACRU,4.4,L,S1
230,ACRU,4.4,L,NA
230,ACRU,5.4,L,S2
230,ACRU,6.5,L,S2
230,ACRU,5.7,L,NA
230,ACRU,5.1,L,NA
230,ACRU,5.8,L,NA
230,ACRU,12.4,L,NA
230,ACRU,6.8,L,NA
230,ACRU,4.4,L,NA
230,ACRU,4.9,L,S3
230,ACRU,2.5,L,S3
230,ACRU,4.7,L,NA
230,ACRU,9.8,L,NA
230,BELE,3.1,L,NA
230,PIST,29,L,NA
230,PIST,9.5,D,NA
230,QURU,23.5,L,NA
230,QURU,14.7,L,NA
230,QURU,18.2,L,NA
230,QURU,22.8,L,NA
230,QURU,27.2,L,NA
230,QURU,23.9,L,NA
230,QURU,21.7,L,NA
230,QURU,9.7,L,NA
230,QURU,23.7,L,NA
230,QURU,18.5,L,NA
230,QURU,22.8,L,NA
230,PIRE,23,L,NA
230,PIRE,25.3,L,NA
230,PIRE,25.1,L,NA
230,PIRE,14.7,L,NA
230,PIRE,22.2,L,NA
230,PIRE,30.4,L,NA
230,PIRE,17.2,L,NA
230,PIRE,27.2,L,NA
230,PIRE,24,L,NA
230,PIRE,24.7,L,NA
230,PIRE,20.1,L,NA
230,PIRE,34.1,L,NA
230,PIRE,31.2,L,NA
230,PIRE,22.7,L,NA
230,PIRE,28.3,L,NA
230,PIRE,21.1,L,NA
230,PIRE,32,L,NA
230,PIRE,33.4,L,NA
230,PIRE,16.9,L,NA
230,PIRE,32.2,L,NA
230,PIRE,35.9,L,NA
230,PIRE,18.1,L,NA
230,PIRE,19.2,L,NA
230,PIRE,24.2,L,NA
230,PIRE,28.1,L,NA
230,PIRE,25.2,L,NA
230,PIRE,22.4,L,NA
230,PIRE,21.1,L,NA
230,PIRE,26.6,L,NA
230,PIRE,28,L,NA
230,PIRE,13.7,L,NA
230,PIRE,23.5,L,NA
230,PIRE,33,L,NA
230,PIRE,25.2,L,NA
230,PIRE,17,L,NA
230,PIRE,27,L,NA
230,PIRE,29,L,NA
230,PIRE,31.3,L,NA
230,PIRE,26.8,L,NA
230,PIRE,16.3,D,NA
230,PIRE,30.3,L,NA
230,PIRE,16.6,D,NA
231,PI,17.4,L,NA
231,PI,13.8,D,NA
231,PI,12.6,D,NA
231,PI,16.2,L,NA
231,PI,15.9,L,NA
231,PI,14.9,D,NA
231,PI,20.1,L,NA
231,PI,16.6,L,NA
231,PI,21.8,L,NA
231,PI,8,D,NA
231,PI,8.9,D,NA
231,PI,22.3,L,NA
231,PI,16.1,L,NA
231,PI,15.5,L,NA
231,PI,11.6,L,NA
231,PI,15.4,L,NA
231,PI,14.6,L,NA
231,PI,14,L,NA
231,PI,19.4,L,NA
231,PI,13.1,L,NA
231,PI,7.5,D,NA
231,PI,13.6,L,NA
231,PI,25.1,L,NA
231,PI,12.2,D,NA
231,PI,13.9,L,NA
231,PI,21.8,L,NA
231,PI,9.7,D,NA
231,PI,15.7,L,NA
231,PI,19.9,L,NA
231,PI,19.2,L,NA
231,PI,26,L,NA
231,PI,11.7,D,NA
231,PI,20.3,L,NA
231,PI,15.3,L,NA
231,PI,15.1,L,NA
231,PI,18.1,L,NA
231,PI,19.4,L,NA
231,PI,16.4,L,NA
231,PI,12.8,L,NA
231,PI,24.7,L,NA
231,PI,10.4,D,NA
231,PI,24.1,L,NA
231,PI,9.9,D,NA
231,PI,22,L,NA
231,PI,26.3,L,NA
231,PI,23.8,L,NA
231,PI,8.3,D,NA
231,PI,24.9,L,NA
231,PI,12.6,L,NA
231,PI,13.8,L,NA
231,PI,11.8,L,NA
231,PI,10.5,L,NA
231,PI,12.9,L,NA
231,PI,12.9,L,NA
231,PI,15.7,D,NA
231,PI,27.4,L,NA
231,PI,33.4,L,NA
231,PI,13.1,L,NA
231,PI,17.3,L,NA
231,PI,17.7,D,NA
231,PI,18.1,L,NA
231,PI,24,L,NA
231,PI,26.7,L,NA
231,PI,16.7,L,NA
231,PI,14.5,L,NA
231,PI,19.8,L,NA
231,PI,22.5,L,NA
231,PI,33.2,L,NA
231,PI,11.1,D,NA
231,PI,9.3,D,NA
231,PI,19.2,L,NA
231,PI,16.6,D,NA
231,PI,9.5,D,NA
231,PI,26.6,L,NA
231,PI,10.5,D,NA
231,PI,21.7,L,NA
231,PI,23.1,L,NA
231,PI,9.2,L,NA
231,PI,18.7,L,NA
231,PI,17.9,L,NA
231,PI,17.3,L,NA
231,PI,17.3,L,NA
231,PI,15.9,L,NA
231,PI,22.4,L,NA
231,PI,11.8,D,NA
231,PI,19.4,L,NA
231,PI,21.9,L,NA
231,PI,19.6,L,NA
231,PI,26.6,L,NA
231,PI,21.9,L,NA
231,PI,20.4,L,NA
231,PI,15.5,L,NA
231,PI,15.5,L,NA
231,PI,13.4,L,NA
231,PI,15,D,NA
231,PI,9.7,D,NA
231,PI,30,L,NA
231,PI,21.3,L,NA
231,PI,19.3,D,NA
231,PI,8.4,D,NA
231,PI,9.5,D,NA
231,PI,8.7,D,NA
231,PI,9.1,D,NA
231,PI,26.1,L,NA
231,PI,29.9,L,NA
231,PI,25.8,L,NA
231,PI,30.6,L,NA
231,PI,22.4,L,NA
231,PI,11.6,D,NA
231,PI,8,D,NA
231,PI,7.5,D,NA
231,PI,15.5,L,NA
231,PI,23.3,L,NA
231,PI,8.4,D,NA
231,PI,17.6,L,NA
231,PI,15.3,L,NA
231,PI,14.1,L,NA
231,PI,31,L,NA
232,ACRU,3.3,L,NA
232,ACRU,2.6,L,NA
232,ACRU,2.7,L,NA
232,ACRU,3.1,L,NA
232,ACRU,2.6,L,NA
232,ACRU,3.5,L,NA
232,ACRU,4.8,L,NA
232,ACRU,3,L,NA
232,ACRU,2.9,L,NA
232,ACRU,2.5,L,NA
232,ACRU,2.5,L,NA
232,ACRU,3.4,L,NA
232,ACRU,3,L,NA
232,ACRU,31.5,L,NA
232,ACRU,4.9,L,NA
232,ACRU,2.6,L,NA
232,ACRU,2.8,L,NA
232,ACRU,3.2,L,NA
232,ACRU,5.2,L,NA
232,ACRU,2.8,L,NA
232,ACRU,3.5,L,NA
232,ACRU,3.3,L,NA
232,ACRU,3.1,L,NA
232,ACRU,3.8,L,NA
232,ACRU,5.5,L,NA
232,BELE,7,L,NA
232,BELE,4.8,L,NA
232,BELE,5.2,L,NA
232,BELE,5.1,L,NA
232,BELE,2.5,L,NA
232,BELE,4.3,L,NA
232,BELE,3.5,L,NA
232,BELE,2.7,L,NA
232,BELE,3.1,L,NA
232,BELE,6.5,L,NA
232,BELE,5.7,L,NA
232,BELE,4.4,L,NA
232,BELE,2.7,L,NA
232,BELE,3.6,L,NA
232,BELE,5.2,L,NA
232,BELE,2.7,L,NA
232,BELE,4.5,L,NA
232,PIST,36.4,L,NA
232,PIST,28.4,L,NA
232,PIST,39.4,L,NA
232,PIST,21.8,L,NA
232,ACRU,2.9,L,NA
232,ACRU,2.9,L,NA
232,PIST,19.9,L,NA
232,PIST,34.5,L,NA
232,PIST,34.4,L,NA
232,PIST,29.1,L,NA
232,PIST,24,L,NA
232,PIST,27.8,L,NA
232,PIST,23.5,L,NA
232,PIST,33.8,L,NA
232,PIST,25.5,L,NA
232,PIST,26.8,L,NA
232,PIST,38.2,L,NA
232,PIST,31.1,L,NA
232,PIST,36.6,L,NA
232,PIST,33.5,L,NA
232,PIST,27.7,L,NA
232,PIST,30,L,NA
232,PIST,39,L,NA
232,PIST,15,D,NA
232,PIST,38.6,L,NA
232,PIST,34.9,L,NA
232,PIST,20.4,L,NA
232,PIST,20.2,L,NA
232,PIST,7.8,D,NA
232,PIST,25.2,D,NA
232,PIST,22.5,L,NA
232,PIST,22.7,L,NA
232,PIST,23.4,L,NA
232,PIST,16,L,NA
232,PIST,22.8,L,NA
232,PIST,26.6,L,NA
232,PIST,25.7,L,NA
232,PIST,30.3,L,NA
232,PIST,20,L,NA
232,PIST,22.6,L,NA
