comp,plot37,species,dbh,ht,no.stem,gis92
8,155,PIST,13,55,1,43
8,155,PIST,15,55,1,43
8,155,PIST,15,60,1,43
8,155,PIST,17,60,1,43
8,155,PIST,18,70,1,43
8,155,QURU,2,25,1,43
8,155,QURU,8,55,1,43
8,155,BEPO,2,30,3,43
8,155,BEPO,3,30,1,43
8,155,BEPO,4,35,1,43
8,155,ACRU,2,25,1,43
8,155,ACRU,2,30,2,43
8,155,ACRU,2,20,2,43
8,155,ACRU,3,30,2,43
8,155,ACRU,4,30,1,43
8,155,ACRU,5,45,1,43
8,155,QUAL,3,20,1,43
8,155,QUAL,4,25,1,43
8,155,PRSE,4,35,1,43
8,155,BEPA,5,30,1,43
8,156,ACRU,2,30,1,44
8,156,ACRU,3,40,1,44
8,156,ACRU,4,35,1,44
8,156,ACRU,4,30,2,44
8,156,ACRU,5,30,1,44
8,156,ACRU,5,40,4,44
8,156,ACRU,5,35,1,44
8,156,ACRU,6,45,2,44
8,156,ACRU,6,35,1,44
8,156,ACRU,7,50,5,44
8,156,ACRU,7,45,3,44
8,156,ACRU,8,55,2,44
8,156,ACRU,8,50,2,44
8,156,ACRU,8,40,1,44
8,156,ACRU,9,45,1,44
8,156,ACRU,10,50,1,44
8,156,BEAL,2,25,1,44
8,156,BEAL,2,20,6,44
8,156,BEAL,2,30,1,44
8,156,BEAL,3,30,3,44
8,156,BEAL,3,20,3,44
8,156,BEAL,3,25,2,44
8,156,BEAL,4,35,2,44
8,156,BEAL,4,45,1,44
8,156,BEAL,4,30,2,44
8,156,BEAL,5,40,2,44
8,156,BEAL,5,35,2,44
8,156,BEAL,5,30,3,44
8,156,BEAL,6,45,1,44
8,156,BEAL,6,35,1,44
8,156,BEAL,6,30,1,44
8,156,BEPA,5,35,1,44
8,156,BEPA,6,45,2,44
8,156,TSCA,2,10,1,44
8,156,ACRU,3,30,3,44
8,156,ACRU,4,30,2,44
8,156,ACRU,4,25,2,44
8,156,ACRU,4,35,1,44
8,156,ACRU,5,30,1,44
8,156,ACRU,5,40,3,44
8,156,ACRU,5,35,1,44
8,156,ACRU,6,35,2,44
8,156,ACRU,6,30,1,44
8,156,ACRU,6,45,2,44
8,156,ACRU,7,45,2,44
8,156,ACRU,7,40,3,44
8,156,ACRU,7,50,2,44
8,156,ACRU,8,50,1,44
8,156,ACRU,9,45,1,44
8,156,ACRU,9,50,1,44
8,156,ACRU,10,50,3,44
8,156,ACRU,11,50,1,44
8,156,BEAL,2,25,1,44
8,156,BEAL,3,25,1,44
8,156,BEAL,4,30,1,44
8,156,BEAL,5,30,1,44
8,156,BEAL,6,40,2,44
8,156,BEPA,3,35,1,44
8,156,BEPA,4,40,1,44
8,156,BEPA,6,50,1,44
8,156,BEPA,6,40,1,44
8,156,BEPA,8,45,1,44
8,156,BEPA,8,55,1,44
8,156,FRNI,4,30,1,44
8,157,ACRU,2,15,1,NA
8,157,ACRU,2,25,1,NA
8,157,ACRU,2,20,1,NA
8,157,ACRU,3,25,2,NA
8,157,ACRU,3,30,3,NA
8,157,ACRU,4,30,2,NA
8,157,ACRU,5,35,3,NA
8,157,ACRU,5,40,1,NA
8,157,ACRU,6,35,1,NA
8,157,ACRU,6,40,2,NA
8,157,ACRU,6,45,2,NA
8,157,ACRU,7,45,1,NA
8,157,QURU,2,25,1,NA
8,157,QURU,3,30,3,NA
8,157,QURU,4,35,2,NA
8,157,QURU,4,30,1,NA
8,157,QURU,5,40,2,NA
8,157,QURU,5,45,1,NA
8,157,QURU,6,50,2,NA
8,157,QURU,7,45,3,NA
8,157,QURU,7,50,2,NA
8,157,QURU,8,50,2,NA
8,157,QURU,9,45,1,NA
8,157,QURU,9,50,1,NA
8,157,QURU,9,55,1,NA
8,157,BEPA,9,45,1,NA
8,158,QURU,2,25,1,45
8,158,QURU,4,30,1,45
8,158,QURU,6,40,1,45
8,158,QURU,7,45,1,45
8,158,QURU,8,55,1,45
8,158,QURU,9,60,1,45
8,158,QURU,10,55,1,45
8,158,ACRU,2,15,1,45
8,158,ACRU,2,30,5,45
8,158,ACRU,2,20,13,45
8,158,ACRU,2,25,7,45
8,158,ACRU,3,25,1,45
8,158,ACRU,3,35,1,45
8,158,ACRU,3,30,2,45
8,158,ACRU,3,20,2,45
8,158,ACRU,4,35,1,45
8,158,BEPO,3,30,1,45
8,158,BEPA,3,20,1,45
8,158,BEPA,5,45,1,45
8,158,BEPA,5,40,1,45
8,158,BEPA,6,50,1,45
8,158,BEPA,8,50,3,45
8,158,QUVE,7,50,1,45
8,158,QUAL,2,20,1,45
8,158,PRSE,2,20,1,45
8,158,BEAL,3,30,1,45
8,158,QURU,4,35,1,45
8,158,QURU,5,45,1,45
8,158,QURU,6,55,1,45
8,158,QURU,6,50,1,45
8,158,QURU,7,45,1,45
8,158,QURU,7,60,2,45
8,158,QURU,8,55,1,45
8,158,QURU,8,60,1,45
8,158,ACRU,2,30,2,45
8,158,ACRU,2,20,7,45
8,158,ACRU,2,25,3,45
8,158,ACRU,3,30,2,45
8,158,ACRU,3,35,1,45
8,158,ACRU,3,25,1,45
8,158,ACRU,4,35,2,45
8,158,ACRU,4,30,1,45
8,158,ACRU,5,35,1,45
8,158,BEPO,4,35,2,45
8,158,BEPA,4,35,1,45
8,158,BEPA,8,50,1,45
8,158,PRSE,4,30,1,45
8,158,QUVE,3,30,1,45
8,158,QUVE,7,45,1,45
8,159,ACRU,2,25,4,46
8,159,ACRU,2,10,2,46
8,159,ACRU,2,20,7,46
8,159,ACRU,3,25,5,46
8,159,ACRU,3,30,2,46
8,159,ACRU,4,30,3,46
8,159,ACRU,4,35,1,46
8,159,QURU,2,10,1,46
8,159,QURU,3,30,8,46
8,159,QURU,3,35,2,46
8,159,QURU,3,25,1,46
8,159,QURU,4,35,1,46
8,159,QURU,4,40,2,46
8,159,QURU,4,30,2,46
8,159,QURU,5,50,1,46
8,159,QURU,5,30,2,46
8,159,QURU,5,35,3,46
8,159,QURU,5,40,3,46
8,159,QURU,6,50,1,46
8,159,QURU,6,40,3,46
8,159,QURU,7,40,3,46
8,159,QURU,7,45,3,46
8,159,QURU,7,50,1,46
8,159,QURU,9,45,1,46
8,159,BELE,4,25,1,46
8,159,BELE,6,35,1,46
8,159,PIST,2,10,2,46
8,159,PIST,2,20,1,46
8,159,PIST,3,10,1,46
8,159,PIST,3,20,1,46
8,159,PIST,4,25,2,46
8,159,PIST,5,20,2,46
8,159,PIST,6,30,1,46
8,159,FAGR,2,30,1,46
8,159,FAGR,6,35,1,46
8,159,QUAL,2,20,2,46
8,159,QUAL,2,25,1,46
8,159,QUAL,2,10,1,46
8,159,QUAL,3,25,1,46
8,159,QUAL,4,35,1,46
8,159,QUAL,4,20,2,46
8,159,QUAL,5,40,1,46
8,159,QUAL,5,35,1,46
8,159,QUAL,6,35,2,46
8,159,QUAL,6,30,1,46
8,159,BEPO,5,40,1,46
8,159,ACRU,2,25,2,46
8,159,ACRU,2,20,17,46
8,159,ACRU,2,15,6,46
8,159,ACRU,3,25,1,46
8,159,ACRU,3,30,2,46
8,159,ACRU,3,35,1,46
8,159,ACRU,4,30,2,46
8,159,ACRU,4,25,1,46
8,159,QURU,2,20,1,46
8,159,QURU,2,25,1,46
8,159,QURU,2,30,2,46
8,159,QURU,2,35,1,46
8,159,QURU,3,30,5,46
8,159,QURU,3,35,1,46
8,159,QURU,4,40,2,46
8,159,QURU,4,35,2,46
8,159,QURU,4,30,3,46
8,159,QURU,5,45,2,46
8,159,QURU,5,35,2,46
8,159,QURU,5,40,3,46
8,159,QURU,6,45,2,46
8,159,QURU,6,50,1,46
8,159,QURU,7,50,3,46
8,159,QURU,7,55,1,46
8,159,QURU,7,45,1,46
8,159,QURU,8,50,1,46
8,159,QURU,8,55,1,46
8,159,QURU,10,60,1,46
8,159,QURU,11,60,1,46
8,159,PIST,2,10,3,46
8,159,PIST,2,15,1,46
8,159,PIST,3,10,1,46
8,159,PIST,3,25,1,46
8,159,PIST,4,15,1,46
8,159,PIST,4,25,1,46
8,159,PIST,4,20,1,46
8,159,PIST,5,30,1,46
8,159,PIST,6,30,2,46
8,159,PIST,7,30,1,46
8,159,BEPA,5,40,1,46
8,159,BEPA,7,45,1,46
8,159,FAGR,2,25,1,46
8,159,QUCO,5,40,1,46
8,159,QUAL,2,20,1,46
8,159,QUAL,2,15,1,46
8,159,QUAL,3,30,1,46
8,159,BELE,4,40,1,46
8,159,BELE,5,45,1,46
8,159,BELE,7,45,2,46
8,159,BELE,8,50,1,46
8,160,ACRU,2,20,3,49
8,160,ACRU,3,30,2,49
8,160,ACRU,3,20,1,49
8,160,ACRU,3,40,1,49
8,160,ACRU,4,30,1,49
8,160,ACRU,4,25,1,49
8,160,ACRU,4,40,4,49
8,160,ACRU,5,25,1,49
8,160,ACRU,5,35,3,49
8,160,ACRU,5,40,7,49
8,160,ACRU,5,30,1,49
8,160,ACRU,6,40,1,49
8,160,ACRU,6,30,1,49
8,160,TSCA,2,15,4,49
8,160,TSCA,2,25,2,49
8,160,TSCA,2,20,3,49
8,160,TSCA,3,15,2,49
8,160,TSCA,3,20,1,49
8,160,TSCA,3,10,1,49
8,160,TSCA,4,25,4,49
8,160,TSCA,4,20,2,49
8,160,TSCA,4,30,1,49
8,160,TSCA,5,35,1,49
8,160,TSCA,5,30,1,49
8,160,TSCA,5,25,1,49
8,160,TSCA,8,35,2,49
8,160,TSCA,11,45,1,49
8,160,TSCA,11,40,1,49
8,160,TSCA,14,45,1,49
8,160,BEAL,2,20,10,49
8,160,BEAL,2,25,7,49
8,160,BEAL,3,30,6,49
8,160,BEAL,3,20,1,49
8,160,BEAL,4,25,1,49
8,160,BEAL,4,30,2,49
8,160,BEAL,4,35,1,49
8,160,BEAL,5,40,1,49
8,160,BEAL,6,50,1,49
8,160,BEPO,2,25,3,49
8,160,BEPO,3,30,2,49
8,160,BEPO,4,25,1,49
8,160,BEPO,4,30,1,49
8,160,BEPA,2,25,2,49
8,160,BEPA,3,30,2,49
8,160,ACRU,2,25,1,49
8,160,ACRU,2,30,2,49
8,160,ACRU,2,20,4,49
8,160,ACRU,3,20,1,49
8,160,ACRU,3,30,3,49
8,160,ACRU,3,25,1,49
8,160,ACRU,3,35,1,49
8,160,ACRU,4,30,6,49
8,160,ACRU,4,35,6,49
8,160,ACRU,5,35,5,49
8,160,ACRU,5,40,5,49
8,160,ACRU,6,40,1,49
8,160,ACRU,6,45,2,49
8,160,ACRU,7,45,1,49
8,160,ACRU,8,45,1,49
8,160,TSCA,2,20,2,49
8,160,TSCA,2,15,1,49
8,160,TSCA,3,20,1,49
8,160,TSCA,4,25,1,49
8,160,TSCA,5,30,1,49
8,160,TSCA,5,25,1,49
8,160,TSCA,6,30,2,49
8,160,TSCA,9,40,1,49
8,160,TSCA,9,30,1,49
8,160,TSCA,11,40,1,49
8,160,BEAL,2,15,2,49
8,160,BEAL,2,25,4,49
8,160,BEAL,2,20,8,49
8,160,BEAL,3,30,3,49
8,160,BEAL,3,25,3,49
8,160,BEAL,3,20,1,49
8,160,BEAL,4,35,6,49
8,160,BEPO,2,20,1,49
8,160,BEPO,4,35,2,49
8,160,BEPA,3,30,2,49
8,160,BEPA,3,25,1,49
8,160,BEPA,5,45,2,49
8,160,BEPA,5,40,2,49
8,160,BEPA,6,40,1,49
8,160,BEPA,6,50,2,49
8,160,BEPA,7,40,1,49
8,161,QURU,2,15,1,50
8,161,QURU,2,25,1,50
8,161,QURU,4,30,1,50
8,161,QURU,6,45,2,50
8,161,QURU,7,40,1,50
8,161,QURU,7,55,1,50
8,161,QURU,7,50,1,50
8,161,QURU,7,45,1,50
8,161,QURU,8,50,3,50
8,161,QURU,8,45,1,50
8,161,QURU,9,50,1,50
8,161,ACRU,2,25,2,50
8,161,ACRU,2,20,2,50
8,161,ACRU,3,30,9,50
8,161,ACRU,3,20,1,50
8,161,ACRU,3,25,2,50
8,161,ACRU,4,35,1,50
8,161,ACRU,5,35,1,50
8,161,QUAL,3,20,1,50
8,161,BEPA,4,30,1,50
8,161,FAGR,3,25,1,50
8,161,QURU,2,20,1,50
8,161,QURU,4,35,1,50
8,161,QURU,5,40,2,50
8,161,QURU,6,45,2,50
8,161,QURU,10,50,1,50
8,161,ACRU,2,25,7,50
8,161,ACRU,2,20,7,50
8,161,ACRU,2,30,1,50
8,161,ACRU,3,30,3,50
8,161,ACRU,4,30,3,50
8,161,ACRU,5,30,3,50
8,161,QUAL,2,15,1,50
8,161,QUAL,2,20,1,50
8,161,QUAL,6,35,1,50
8,161,BEPO,2,25,1,50
8,161,QUCO,6,45,1,50
8,161,BELE,4,35,1,50
8,161,BELE,5,35,2,50
8,161,BELE,5,40,1,50
8,161,PIST,11,40,2,50
8,162,PIST,3,25,1,51
8,162,PIST,4,30,1,51
8,162,PIST,6,40,1,51
8,162,PIST,6,35,1,51
8,162,PIST,9,50,1,51
8,162,PIST,9,45,1,51
8,162,PIST,9,60,1,51
8,162,PIST,10,70,1,51
8,162,PIST,10,30,1,51
8,162,PIST,12,60,1,51
8,162,PIST,14,65,1,51
8,162,PIST,15,55,1,51
8,162,BEPO,4,30,1,51
8,162,BEPO,4,25,1,51
8,162,BEPO,4,40,1,51
8,162,BEPO,5,40,2,51
8,162,BEPO,5,30,1,51
8,162,BEPO,6,45,1,51
8,162,BEPO,6,40,1,51
8,162,ACRU,2,20,2,51
8,162,ACRU,2,25,1,51
8,162,ACRU,3,25,1,51
8,162,ACRU,3,30,1,51
8,162,ACRU,4,30,2,51
8,162,BEPA,2,25,1,51
8,162,BEPA,5,40,1,51
8,162,BEPA,8,50,2,51
8,162,BEPA,11,45,1,51
8,162,QURU,4,40,1,51
8,162,PIST,3,20,1,51
8,162,PIST,4,30,2,51
8,162,PIST,4,20,1,51
8,162,PIST,5,25,1,51
8,162,PIST,7,40,1,51
8,162,PIST,8,35,1,51
8,162,PIST,8,40,1,51
8,162,PIST,9,50,1,51
8,162,PIST,14,55,1,51
8,162,PIST,15,55,1,51
8,162,BEPO,2,20,5,51
8,162,BEPO,2,30,2,51
8,162,BEPO,3,25,2,51
8,162,BEPO,3,30,1,51
8,162,BEPO,5,30,1,51
8,162,ACRU,2,20,6,51
8,162,ACRU,2,25,3,51
8,162,ACRU,2,30,1,51
8,162,ACRU,3,25,1,51
8,162,ACRU,4,30,3,51
8,162,ACRU,4,35,2,51
8,162,ACRU,5,35,2,51
8,162,BEPA,6,30,1,51
8,162,QURU,2,30,2,51
8,162,QURU,2,20,1,51
8,162,PRSE,2,30,1,51
8,162,QUAL,2,20,1,51
9,44,PIST,3,15,8,NA
9,44,PIST,3,20,3,NA
9,44,PIST,3,25,2,NA
9,44,PIST,4,20,3,NA
9,44,PIST,4,25,1,NA
9,44,PIST,5,20,3,NA
9,44,PIST,5,25,3,NA
9,44,PIST,6,20,2,NA
9,44,PIST,6,25,1,NA
9,44,PIST,7,20,1,NA
9,44,PIST,7,25,1,NA
9,44,BEPO,2,15,1,NA
9,44,BEPO,2,25,1,NA
9,44,BEPO,2,20,2,NA
9,44,BEPO,2,30,1,NA
9,44,BEPO,3,25,2,NA
9,44,BEPO,4,30,1,NA
9,44,BEPO,4,35,1,NA
9,44,BEPO,5,40,1,NA
9,44,BEPO,5,35,1,NA
9,44,BEPO,6,35,1,NA
9,44,BEPO,6,40,2,NA
9,44,BEPO,6,30,1,NA
9,44,BEAL,3,30,1,NA
9,44,BEAL,4,25,1,NA
9,44,BEAL,5,20,1,NA
9,44,BEAL,7,30,1,NA
9,44,BEAL,8,30,1,NA
9,44,BEAL,9,35,1,NA
9,44,QUVE,2,35,1,NA
9,44,QUVE,2,20,1,NA
9,44,QUAL,2,20,1,NA
9,44,QUAL,3,25,1,NA
9,44,BELE,2,15,2,NA
9,44,BELE,2,25,2,NA
9,44,BELE,2,20,3,NA
9,44,BELE,3,30,3,NA
9,44,BELE,3,25,1,NA
9,44,BELE,4,30,1,NA
9,44,BELE,7,40,1,NA
9,44,FAGR,2,20,1,NA
9,44,PRSE,3,25,1,NA
9,44,PRSE,3,20,1,NA
9,44,QURU,2,20,2,NA
9,44,QURU,3,25,1,NA
9,44,QURU,3,30,1,NA
9,44,QURU,3,20,2,NA
9,44,QURU,4,25,1,NA
9,44,QURU,4,30,1,NA
9,44,QURU,5,35,1,NA
9,44,QURU,7,40,1,NA
9,44,BEPA,4,35,1,NA
9,44,BEPA,4,30,1,NA
9,44,ACRU,14,45,1,NA
9,44,PIST,2,20,1,NA
9,44,ACRU,12,40,1,NA
9,44,ACRU,10,35,1,NA
9,44,ACRU,7,40,4,NA
9,44,ACRU,7,35,1,NA
9,44,ACRU,6,40,4,NA
9,44,ACRU,6,35,2,NA
9,44,ACRU,5,40,4,NA
9,44,ACRU,5,35,3,NA
9,44,ACRU,5,30,4,NA
9,44,ACRU,4,40,1,NA
9,44,ACRU,4,35,4,NA
9,44,ACRU,4,30,5,NA
9,44,ACRU,3,35,1,NA
9,44,ACRU,2,20,12,NA
9,44,ACRU,3,30,12,NA
9,44,ACRU,2,30,2,NA
9,44,ACRU,2,25,11,NA
9,44,ACRU,3,25,9,NA
9,44,PIST,2,15,5,NA
9,45,PIST,8,40,1,NA
9,45,PIST,10,40,1,NA
9,45,PIST,11,45,1,NA
9,45,PIST,11,25,1,NA
9,45,ACRU,2,15,3,NA
9,45,PIST,12,45,1,NA
9,45,ACRU,2,20,20,NA
9,45,PIST,14,45,1,NA
9,45,PIST,6,30,1,NA
9,45,PRSE,2,25,1,NA
9,45,PRSE,2,20,2,NA
9,45,PRSE,3,25,1,NA
9,45,QUAL,6,35,1,NA
9,45,QUVE,2,15,1,NA
9,45,BEPO,2,20,2,NA
9,45,BEPO,3,25,2,NA
9,45,BEPO,4,25,2,NA
9,45,ULSP,6,35,1,NA
9,45,ACRU,8,40,1,NA
9,45,ACRU,7,40,1,NA
9,45,PIST,17,35,1,NA
9,45,ACRU,6,40,1,NA
9,45,ACRU,5,40,2,NA
9,45,ACRU,5,35,3,NA
9,45,ACRU,5,30,3,NA
9,45,ACRU,4,35,6,NA
9,45,ACRU,4,25,6,NA
9,45,ACRU,4,30,20,NA
9,45,ACRU,3,35,3,NA
9,45,ACRU,3,30,16,NA
9,45,ACRU,3,25,20,NA
9,45,ACRU,3,20,2,NA
9,45,ACRU,2,30,1,NA
9,45,ACRU,2,25,22,NA
9,45,PIST,15,45,1,NA
9,45,PIST,14,35,1,NA
9,45,PIST,14,50,1,NA
9,45,PIST,15,40,1,NA
9,45,ACRU,6,35,1,NA
9,46,QURU,5,40,2,NA
9,46,QURU,6,40,1,NA
9,46,QURU,7,45,1,NA
9,46,QURU,7,40,1,NA
9,46,QURU,8,50,1,NA
9,46,QURU,8,45,1,NA
9,46,QURU,9,45,1,NA
9,46,QURU,10,45,1,NA
9,46,QURU,11,50,1,NA
9,46,BEPO,2,25,6,NA
9,46,BEPO,2,30,2,NA
9,46,BEPO,2,20,1,NA
9,46,BEPO,3,30,6,NA
9,46,BEPO,3,20,2,NA
9,46,BEPO,3,25,6,NA
9,46,BEPO,4,25,4,NA
9,46,BEPO,4,30,12,NA
9,46,BEPO,4,35,1,NA
9,46,BEPO,5,30,2,NA
9,46,BEPO,5,35,1,NA
9,46,BEPO,6,35,1,NA
9,46,QUAL,2,20,1,NA
9,46,QUAL,2,25,2,NA
9,46,QUAL,3,25,1,NA
9,46,QUAL,3,20,2,NA
9,46,QUAL,4,20,1,NA
9,46,QUAL,4,25,1,NA
9,46,PIST,2,15,1,NA
9,46,PIST,3,15,1,NA
9,46,PIST,3,20,1,NA
9,46,PIST,4,20,1,NA
9,46,PIST,5,25,1,NA
9,46,QUVE,2,30,1,NA
9,46,PRSE,2,20,1,NA
9,46,BEPA,3,25,1,NA
9,46,BEPA,8,45,1,NA
9,46,BEAL,4,20,2,NA
9,46,BEAL,5,35,1,NA
9,46,BEAL,6,30,1,NA
9,46,ACRU,3,20,2,NA
9,46,ACRU,3,30,10,NA
9,46,ACRU,3,35,1,NA
9,46,ACRU,4,30,7,NA
9,46,ACRU,4,35,10,NA
9,46,ACRU,5,35,8,NA
9,46,QURU,4,40,1,NA
9,46,ACRU,5,40,2,NA
9,46,ACRU,5,30,1,NA
9,46,ACRU,2,20,11,NA
9,46,ACRU,2,30,1,NA
9,46,ACRU,2,25,5,NA
9,46,ACRU,6,40,1,NA
9,46,ACRU,3,25,8,NA
9,46,ACRU,7,40,4,NA
9,46,ACRU,8,45,1,NA
9,46,ACRU,8,40,1,NA
9,46,ACRU,10,45,1,NA
9,46,QURU,3,30,1,NA
9,46,QURU,4,30,1,NA
9,46,ACRU,6,35,2,NA
9,47,ACRU,2,25,5,NA
9,47,ACRU,2,30,1,NA
9,47,ACRU,3,30,8,NA
9,47,ACRU,2,35,1,NA
9,47,ACRU,3,35,4,NA
9,47,ACRU,4,25,2,NA
9,47,ACRU,4,30,2,NA
9,47,QUAL,6,35,4,NA
9,47,ACRU,4,35,5,NA
9,47,ACRU,2,20,12,NA
9,47,ACRU,6,35,1,NA
9,47,BEPO,3,30,1,NA
9,47,BEPO,4,25,1,NA
9,47,BEPO,5,35,2,NA
9,47,TSCA,3,30,1,NA
9,47,TSCA,3,20,1,NA
9,47,BELE,2,25,1,NA
9,47,BELE,6,35,1,NA
9,47,BEPA,5,35,1,NA
9,47,BEPA,6,40,1,NA
9,47,ACRU,2,15,1,NA
9,47,QUAL,7,40,1,NA
9,47,QUAL,7,35,1,NA
9,47,QUAL,6,40,1,NA
9,47,QUAL,6,45,1,NA
9,47,ACRU,5,35,1,NA
9,47,QUAL,2,25,6,NA
9,47,QUAL,4,30,4,NA
9,47,QUAL,4,25,1,NA
9,47,QUAL,4,35,3,NA
9,47,QUAL,3,25,1,NA
9,47,QUAL,3,20,3,NA
9,47,QUAL,3,30,2,NA
9,47,QUAL,2,20,1,NA
9,47,QUAL,2,15,1,NA
9,47,ACRU,5,40,1,NA
9,47,ACRU,5,30,1,NA
9,47,QUAL,5,25,1,NA
9,47,QUAL,5,35,4,NA
9,47,QUAL,5,40,2,NA
9,47,ACRU,3,25,6,NA
9,48,PIST,16,50,1,NA
9,48,PIST,18,50,1,NA
9,48,PIST,23,50,1,NA
9,48,QURU,13,50,1,NA
9,48,QUVE,10,50,1,NA
9,48,PIST,15,50,2,NA
9,48,PIST,14,55,1,NA
9,48,PIST,14,50,2,NA
9,48,PIST,13,55,1,NA
9,48,PIST,13,50,1,NA
9,48,PIST,12,40,1,NA
9,48,PIST,12,50,3,NA
9,48,PIST,11,50,1,NA
9,48,PIST,10,45,1,NA
9,48,PIST,10,50,3,NA
9,48,PIST,10,40,2,NA
9,48,PIST,9,50,2,NA
9,48,PIST,8,50,1,NA
9,48,PIST,7,40,1,NA
9,48,PIST,7,50,2,NA
9,48,PIST,7,45,1,NA
9,48,PIST,6,40,1,NA
9,48,PIST,6,35,1,NA
9,48,PIST,6,50,2,NA
9,48,PIST,6,45,1,NA
9,48,PIST,8,40,2,NA
9,49,ACRU,7,45,1,NA
9,49,ACRU,8,35,1,NA
9,49,ACRU,8,45,2,NA
9,49,ACRU,8,40,2,NA
9,49,ACRU,9,45,4,NA
9,49,ACRU,9,50,1,NA
9,49,ACRU,10,45,2,NA
9,49,ACRU,11,40,1,NA
9,49,ACRU,13,40,1,NA
9,49,ACRU,13,50,3,NA
9,49,ACRU,13,55,1,NA
9,49,ACSA,11,40,1,NA
9,49,BEPO,5,35,1,NA
9,49,BEPO,7,40,1,NA
9,49,BELE,6,40,1,NA
9,49,PIST,4,20,1,NA
9,49,PIST,11,40,1,NA
9,49,FRAM,2,20,1,NA
9,49,FRAM,4,35,1,NA
9,49,FRAM,6,35,1,NA
9,49,FRAM,12,50,1,NA
9,49,PRSE,5,35,1,NA
9,49,PRSE,8,45,1,NA
9,49,PRSE,10,45,1,NA
9,49,ULSP,6,40,1,NA
9,49,ULSP,8,35,3,NA
9,49,ACRU,7,50,1,NA
9,49,ACRU,7,40,6,NA
9,49,ACRU,7,35,1,NA
9,49,ACRU,6,50,1,NA
9,49,ACRU,6,45,2,NA
9,49,ACRU,6,40,5,NA
9,49,ACRU,6,30,3,NA
9,49,ACRU,5,50,1,NA
9,49,ACRU,5,45,1,NA
9,49,ACRU,5,40,5,NA
9,49,ACRU,5,30,1,NA
9,49,ACRU,4,45,2,NA
9,49,ACRU,4,35,3,NA
9,49,ACRU,4,30,2,NA
9,49,ACRU,4,25,2,NA
9,49,ACRU,3,35,3,NA
9,49,ACRU,3,30,5,NA
9,49,ACRU,3,25,2,NA
9,49,ACRU,2,25,3,NA
9,49,ACRU,2,20,5,NA
9,49,ACRU,5,35,3,NA
9,50,QURU,4,30,2,NA
9,50,QURU,5,40,1,NA
9,50,QURU,5,45,1,NA
9,50,QURU,6,35,1,NA
9,50,QURU,6,40,3,NA
9,50,QURU,6,45,1,NA
9,50,QUAL,2,25,2,NA
9,50,QUAL,4,30,2,NA
9,50,QUAL,4,25,1,NA
9,50,POSP,3,30,2,NA
9,50,POSP,3,20,1,NA
9,50,POSP,4,30,1,NA
9,50,POSP,5,35,1,NA
9,50,POSP,6,40,1,NA
9,50,OSVI,2,30,1,NA
9,50,OSVI,2,20,4,NA
9,50,OSVI,2,25,2,NA
9,50,OSVI,3,25,4,NA
9,50,OSVI,3,30,2,NA
9,50,OSVI,5,30,2,NA
9,50,OSVI,7,35,1,NA
9,50,ACSA,5,40,1,NA
9,50,BELE,6,45,1,NA
9,50,BEPA,4,35,1,NA
9,50,BEPA,6,35,1,NA
9,50,PIST,2,15,1,NA
9,50,PIST,3,15,1,NA
9,50,BEPO,5,35,1,NA
9,50,BEPO,3,30,1,NA
9,50,FRAM,4,30,2,NA
9,50,FRAM,3,35,1,NA
9,50,FRAM,3,30,4,NA
9,50,FRAM,2,30,1,NA
9,50,QURU,4,35,3,NA
9,50,FRAM,2,25,1,NA
9,50,ACRU,6,40,4,NA
9,50,ACRU,5,40,3,NA
9,50,ACRU,4,40,1,NA
9,50,ACRU,4,30,1,NA
9,50,ACRU,4,35,1,NA
9,50,ACRU,3,35,4,NA
9,50,ACRU,3,30,1,NA
9,50,ACRU,3,25,1,NA
9,50,ACRU,2,25,5,NA
9,50,ACRU,2,25,1,NA
9,50,BEPO,3,25,1,NA
9,50,QURU,3,35,1,NA
9,50,ACRU,2,30,2,NA
9,51,ACRU,4,45,2,NA
9,51,ACRU,4,40,5,NA
9,51,ACRU,5,40,5,NA
9,51,ACRU,4,35,4,NA
9,51,ACRU,4,30,1,NA
9,51,ACRU,6,40,2,NA
9,51,ACRU,3,25,2,NA
9,51,ACRU,7,45,1,NA
9,51,ACRU,7,40,3,NA
9,51,ACRU,8,50,1,NA
9,51,ACRU,5,35,2,NA
9,51,ACRU,5,45,3,NA
9,51,FRAM,8,55,1,NA
9,51,ACRU,6,45,3,NA
9,51,QUAL,3,35,2,NA
9,51,FRAM,3,35,2,NA
9,51,QUAL,3,25,1,NA
9,51,QUAL,4,35,3,NA
9,51,QUAL,4,30,2,NA
9,51,QUAL,4,25,1,NA
9,51,QUAL,5,20,1,NA
9,51,QUAL,5,35,1,NA
9,51,QUAL,5,40,4,NA
9,51,QUAL,5,45,1,NA
9,51,QURU,2,20,1,NA
9,51,QUAL,3,30,4,NA
9,51,QUAL,6,40,2,NA
9,51,QUAL,7,45,1,NA
9,51,QUAL,7,50,1,NA
9,51,QUAL,7,55,1,NA
9,51,QUAL,8,50,1,NA
9,51,QUAL,9,50,2,NA
9,51,ACSA,2,30,3,NA
9,51,ACRU,3,35,3,NA
9,51,ACSA,3,30,1,NA
9,51,ACSA,3,35,5,NA
9,51,ACSA,4,35,1,NA
9,51,ACSA,4,40,1,NA
9,51,ACSA,6,40,1,NA
9,51,ACSA,6,45,1,NA
