plot,year,species,clump,origin,browse,stem,height,stem.id,dbh,comments
74,1999,CESC,1,SP,0,3,1,NA,NA,NA
74,1999,CESC,2,SE,0,1,1,NA,NA,NA
74,1999,CESC,3,SE,0,1,1,NA,NA,NA
74,1999,PRSE,4,SE,0,1,1,NA,NA,NA
74,1999,FRAM,5,SP,0,1,2,NA,NA,NA
74,1999,CESC,6,SE,0,1,1,NA,NA,NA
74,1999,FRAM,7,SE,0,1,1,NA,NA,NA
74,1999,CESC,8,SP,0,2,1,NA,NA,NA
74,1999,CESC,9,SE,0,1,1,NA,NA,NA
74,1999,CESC,10,SE,0,1,1,NA,NA,NA
74,1999,CESC,11,SE,0,1,1,NA,NA,NA
74,1999,CESC,12,SP,0,2,1,NA,NA,NA
74,1999,FRAM,13,SP,0,1,1,NA,NA,NA
74,1999,CESC,14,SE,0,1,1,NA,NA,NA
74,1999,FRAM,15,SP,0,2,1,NA,NA,NA
74,1999,CESC,16,SE,0,1,1,NA,NA,NA
74,1999,FRAM,17,SP,0,1,2,NA,NA,NA
74,1999,CESC,18,SE,0,1,1,NA,NA,NA
74,1999,CESC,19,SP,0,1,1,NA,NA,NA
74,1999,CESC,19,SP,0,1,3,NA,NA,NA
74,1999,CESC,20,SE,0,1,1,NA,NA,NA
75,1999,ACRU,1,SP,0,1,6,NA,NA,NA
75,1999,CESC,2,SE,0,1,1,NA,NA,NA
75,1999,CESC,3,SP,0,3,1,NA,NA,NA
75,1999,FRAM,4,SE,0,1,1,NA,NA,NA
75,1999,FRAM,5,SP,0,1,6,NA,NA,NA
75,1999,CESC,6,SE,0,1,1,NA,NA,NA
75,1999,ACSA,7,SP,0,1,4,NA,NA,NA
75,1999,ACSA,7,SP,0,1,5,NA,NA,NA
75,1999,ACSA,7,SP,0,2,6,NA,NA,NA
75,1999,CESC,8,SP,0,2,1,NA,NA,NA
75,1999,CESC,9,SE,0,1,1,NA,NA,NA
75,1999,FRAM,10,SE,0,1,1,NA,NA,NA
75,1999,CESC,11,SE,0,1,1,NA,NA,NA
75,1999,CESC,12,SE,0,1,1,NA,NA,NA
75,1999,CESC,13,SE,0,1,1,NA,NA,NA
75,1999,FRAM,14,SE,0,1,1,NA,NA,NA
75,1999,CESC,15,SE,0,1,1,NA,NA,NA
81,1999,FRAM,1,SP,0,1,4,NA,NA,NA
81,1999,FRAM,1,SP,0,1,5,NA,NA,NA
81,1999,FRAM,1,SP,0,1,6,NA,NA,NA
81,1999,LO,2,SE,0,1,1,NA,NA,NA
81,1999,LO,3,SE,0,1,1,NA,NA,NA
81,1999,LO,4,SP,0,1,4,NA,NA,NA
81,1999,LO,5,SP,0,4,3,NA,NA,NA
81,1999,LO,6,SP,0,1,2,NA,NA,NA
81,1999,LO,6,SP,0,4,3,NA,NA,NA
81,1999,LO,6,SP,0,3,4,NA,NA,NA
81,1999,LO,7,SE,0,1,1,NA,NA,NA
81,1999,CESC,8,SE,0,1,1,NA,NA,NA
81,1999,LO,9,SP,0,3,3,NA,NA,NA
81,1999,LO,9,SP,0,3,4,NA,NA,NA
81,1999,LO,10,SP,0,2,3,NA,NA,NA
81,1999,LO,10,SP,0,2,4,NA,NA,NA
81,1999,LO,11,SP,0,1,3,NA,NA,NA
81,1999,LO,12,SP,0,1,3,NA,NA,NA
81,1999,CESC,13,SE,0,1,1,NA,NA,NA
81,1999,LO,14,SP,0,5,3,NA,NA,NA
81,1999,LO,14,SP,0,3,4,NA,NA,NA
81,1999,LO,15,SE,0,1,1,NA,NA,NA
81,1999,LO,16,SE,0,1,1,NA,NA,NA
82,1999,QURU,1,SP,0,1,5,NA,NA,NA
82,1999,PRSE,2,SP,0,3,1,NA,NA,NA
82,1999,PRSE,2,SP,0,1,4,NA,NA,NA
82,1999,LO,3,SP,0,3,2,NA,NA,NA
82,1999,LO,3,SP,0,1,3,NA,NA,NA
82,1999,LO,4,SP,0,5,2,NA,NA,NA
82,1999,LO,4,SP,0,4,3,NA,NA,NA
82,1999,LO,5,SP,0,1,1,NA,NA,NA
82,1999,LO,6,SP,0,1,2,NA,NA,NA
82,1999,LO,7,SP,0,1,1,NA,NA,NA
82,1999,LO,7,SP,0,1,3,NA,NA,NA
82,1999,LO,8,SP,0,1,3,NA,NA,NA
82,1999,CESC,9,SE,0,1,1,NA,NA,NA
82,1999,LO,10,SP,0,1,1,NA,NA,NA
82,1999,LO,10,SP,0,2,2,NA,NA,NA
82,1999,LO,10,SP,0,1,3,NA,NA,NA
82,1999,CESC,11,SE,0,1,1,NA,NA,NA
82,1999,CESC,12,SE,0,1,1,NA,NA,NA
82,1999,LO,13,SP,0,1,2,NA,NA,NA
82,1999,LO,13,SP,0,2,3,NA,NA,NA
82,1999,FRAM,14,SP,0,1,4,NA,NA,NA
82,1999,FRAM,14,SP,0,1,5,NA,NA,NA
82,1999,LO,15,SP,0,1,2,NA,NA,NA
82,1999,LO,15,SP,0,1,3,NA,NA,NA
82,1999,CESC,16,SE,0,1,1,NA,NA,NA
82,1999,FRAM,17,SE,0,1,1,NA,NA,NA
82,1999,FRAM,18,SE,0,1,1,NA,NA,NA
83,1999,POTR,1,SP,0,1,6,NA,NA,NA
83,1999,ACRU,2,SP,0,1,4,NA,NA,NA
83,1999,CESC,3,SP,0,2,1,NA,NA,NA
83,1999,CESC,4,SE,0,1,1,NA,NA,NA
83,1999,FRAM,5,SP,0,1,5,NA,NA,NA
83,1999,FRAM,5,SP,0,1,6,NA,NA,NA
83,1999,LO,6,SP,0,1,2,NA,NA,NA
83,1999,LO,6,SP,0,7,3,NA,NA,NA
83,1999,LO,6,SP,0,2,4,NA,NA,NA
83,1999,CESC,7,SE,0,1,5,NA,NA,NA
83,1999,CESC,8,SE,0,1,1,NA,NA,NA
83,1999,CESC,9,SE,0,1,1,NA,NA,NA
83,1999,CESC,10,SE,0,1,1,NA,NA,NA
83,1999,CESC,11,SE,0,1,1,NA,NA,NA
83,1999,CESC,12,SE,0,1,1,NA,NA,NA
83,1999,CESC,13,SE,0,1,1,NA,NA,NA
83,1999,CESC,14,SP,0,2,1,NA,NA,NA
83,1999,CESC,15,SP,0,2,1,NA,NA,NA
83,1999,VIDE,16,SP,0,1,1,NA,NA,NA
83,1999,VIDE,16,SP,0,4,2,NA,NA,NA
83,1999,CESC,17,SE,0,1,1,NA,NA,NA
83,1999,FRAM,18,SP,0,1,5,NA,NA,NA
83,1999,CESC,19,SE,0,1,1,NA,NA,NA
83,1999,VIDE,20,SP,0,2,1,NA,NA,NA
83,1999,VIDE,20,SP,0,4,2,NA,NA,NA
83,1999,VIDE,20,SP,0,4,3,NA,NA,NA
83,1999,CESC,21,SE,0,1,1,NA,NA,NA
84,1999,CESC,1,SP,0,2,1,NA,NA,NA
84,1999,FRAM,2,SP,0,1,5,NA,NA,NA
84,1999,CESC,3,SP,0,3,1,NA,NA,NA
84,1999,CESC,3,SP,0,1,5,NA,NA,NA
84,1999,CESC,4,SE,0,1,1,NA,NA,NA
84,1999,CESC,5,SE,0,1,1,NA,NA,NA
84,1999,CESC,6,SE,0,1,1,NA,NA,NA
84,1999,CESC,7,SE,0,1,1,NA,NA,NA
84,1999,CESC,8,SE,0,1,1,NA,NA,NA
84,1999,CESC,9,SE,0,1,1,NA,NA,NA
84,1999,CESC,10,SP,0,2,1,NA,NA,NA
84,1999,CESC,11,SP,0,2,1,NA,NA,NA
84,1999,CESC,12,SE,0,1,1,NA,NA,NA
84,1999,CESC,13,SE,0,1,1,NA,NA,NA
84,1999,CESC,14,SE,0,1,1,NA,NA,NA
84,1999,CESC,15,SE,0,1,1,NA,NA,NA
84,1999,CESC,16,SE,0,1,1,NA,NA,NA
84,1999,ACRU,17,SP,0,1,5,NA,NA,NA
84,1999,ACRU,17,SP,0,2,6,NA,NA,NA
84,1999,CESC,18,SE,0,1,1,NA,NA,NA
84,1999,CESC,19,SE,0,1,1,NA,NA,NA
84,1999,CESC,20,SP,0,1,1,NA,NA,NA
84,1999,CESC,20,SP,0,1,5,NA,NA,NA
84,1999,CESC,21,SE,0,1,1,NA,NA,NA
84,1999,CESC,22,SP,0,3,1,NA,NA,NA
84,1999,CESC,23,SE,0,1,1,NA,NA,NA
84,1999,CESC,24,SE,0,1,1,NA,NA,NA
84,1999,CESC,25,SP,0,2,1,NA,NA,NA
84,1999,FRAM,26,SE,0,1,2,NA,NA,NA
84,1999,CESC,27,SP,0,2,1,NA,NA,NA
84,1999,FRAM,28,SP,0,1,6,NA,NA,NA
84,1999,CESC,29,SP,0,1,1,NA,NA,NA
84,1999,CESC,29,SP,0,1,4,NA,NA,NA
84,1999,CESC,30,SP,0,1,4,NA,NA,NA
85,1999,ACSA,1,SP,0,3,5,NA,NA,NA
85,1999,ACSA,1,SP,0,1,6,NA,NA,NA
85,1999,ACSA,1,SP,0,1,7,85-01,7.8,NA
85,1999,ACSA,1,SP,0,1,7,85-02,7.3,NA
85,1999,CESC,2,SE,0,1,1,NA,NA,NA
85,1999,ACRU,3,SP,0,1,4,NA,NA,NA
85,1999,CESC,4,SE,0,1,1,NA,NA,NA
85,1999,CESC,5,SE,0,1,1,NA,NA,NA
85,1999,CESC,6,SE,0,1,1,NA,NA,NA
85,1999,CESC,7,SE,0,1,1,NA,NA,NA
85,1999,ACRU,8,SP,0,2,6,NA,NA,NA
85,1999,LO,9,SP,0,1,4,NA,NA,NA
85,1999,LO,10,SP,0,2,4,NA,NA,NA
85,1999,LO,11,SP,0,1,2,NA,NA,NA
85,1999,LO,11,SP,0,1,3,NA,NA,NA
85,1999,ACRU,12,SE,0,1,4,NA,NA,NA
85,1999,CESC,13,SE,0,1,1,NA,NA,NA
85,1999,CESC,14,SP,0,1,5,NA,NA,NA
85,1999,CESC,15,SP,0,1,3,NA,NA,NA
85,1999,CESC,16,SE,0,1,1,NA,NA,NA
85,1999,CESC,17,SE,0,1,1,NA,NA,NA
85,1999,CESC,18,SP,0,3,1,NA,NA,NA
85,1999,CESC,19,SP,0,2,1,NA,NA,NA
85,1999,CESC,20,SE,0,1,1,NA,NA,NA
85,1999,CESC,21,SE,0,1,1,NA,NA,NA
91,1999,NEMU,1,SP,0,1,2,NA,NA,NA
91,1999,NEMU,1,SP,0,3,3,NA,NA,NA
91,1999,FRAM,2,SE,0,1,1,NA,NA,NA
91,1999,FRAM,3,SE,0,1,1,NA,NA,NA
91,1999,FRAM,4,SE,0,1,1,NA,NA,NA
91,1999,FRAM,5,SE,0,1,1,NA,NA,NA
91,1999,FRAM,6,SE,0,1,3,NA,NA,NA
91,1999,FRAM,7,SE,0,1,1,NA,NA,NA
91,1999,LO,8,SE,0,1,1,NA,NA,NA
91,1999,LO,9,SE,0,1,1,NA,NA,NA
91,1999,LO,10,SE,0,1,1,NA,NA,NA
91,1999,LO,11,SE,0,1,1,NA,NA,NA
91,1999,LO,12,SE,0,1,1,NA,NA,NA
91,1999,LO,13,SE,0,1,1,NA,NA,NA
91,1999,LO,14,SE,0,1,1,NA,NA,NA
91,1999,LO,15,SE,0,1,1,NA,NA,NA
91,1999,FRAM,16,SE,0,1,1,NA,NA,NA
91,1999,FRAM,17,SE,0,1,1,NA,NA,NA
91,1999,QURU,18,SE,0,1,1,NA,NA,NA
91,1999,FRAM,19,SE,0,1,1,NA,NA,NA
91,1999,LO,20,SE,0,1,1,NA,NA,NA
91,1999,LO,21,SE,0,1,1,NA,NA,NA
91,1999,LO,22,SE,0,1,1,NA,NA,NA
91,1999,LO,23,SE,0,1,1,NA,NA,NA
91,1999,LO,24,SE,0,1,1,NA,NA,NA
91,1999,LO,25,SE,0,1,1,NA,NA,NA
91,1999,FRAM,26,SE,0,1,1,NA,NA,NA
91,1999,NEMU,27,SP,0,1,2,NA,NA,NA
91,1999,NEMU,27,SP,0,3,3,NA,NA,NA
91,1999,NEMU,27,SP,0,1,4,NA,NA,NA
92,1999,FRAM,1,SP,0,1,5,NA,NA,NA
92,1999,FRAM,1,SP,0,1,6,NA,NA,NA
92,1999,FRAM,2,SE,0,1,1,NA,NA,NA
92,1999,FRAM,3,SE,0,1,1,NA,NA,NA
92,1999,LO,4,SE,0,1,1,NA,NA,NA
92,1999,NEMU,5,SP,0,2,2,NA,NA,NA
92,1999,NEMU,5,SP,0,1,3,NA,NA,NA
92,1999,NEMU,6,SP,0,1,1,NA,NA,NA
92,1999,NEMU,6,SP,0,3,3,NA,NA,NA
92,1999,QURU,7,SE,0,1,1,NA,NA,NA
92,1999,NEMU,8,SP,0,2,1,NA,NA,NA
92,1999,NEMU,9,SP,0,1,1,NA,NA,NA
92,1999,NEMU,9,SP,0,2,2,NA,NA,NA
92,1999,CESC,10,SE,0,1,1,NA,NA,NA
92,1999,CESC,11,SE,0,1,1,NA,NA,NA
92,1999,CESC,12,SE,0,1,1,NA,NA,NA
92,1999,FRAM,13,SE,0,1,1,NA,NA,NA
92,1999,FRAM,14,SE,0,1,1,NA,NA,NA
92,1999,FRAM,15,SE,0,1,1,NA,NA,NA
92,1999,FRAM,16,SE,0,1,1,NA,NA,NA
92,1999,FRAM,17,SE,0,1,1,NA,NA,NA
92,1999,FRAM,18,SE,0,1,1,NA,NA,NA
92,1999,FRAM,19,SE,0,1,1,NA,NA,NA
92,1999,FRAM,20,SE,0,1,1,NA,NA,NA
92,1999,FRAM,21,SE,0,1,1,NA,NA,NA
92,1999,FRAM,22,SE,0,1,1,NA,NA,NA
92,1999,LO,23,SE,0,1,1,NA,NA,NA
92,1999,FRAM,24,SE,0,1,1,NA,NA,NA
92,1999,FRAM,25,SE,0,1,1,NA,NA,NA
92,1999,FRAM,26,SE,0,1,1,NA,NA,NA
92,1999,LO,27,SE,0,1,1,NA,NA,NA
92,1999,LO,28,SE,0,1,1,NA,NA,NA
92,1999,LO,29,SE,0,1,1,NA,NA,NA
92,1999,LO,30,SE,0,1,1,NA,NA,NA
92,1999,FRAM,31,SP,0,1,3,NA,NA,NA
92,1999,FRAM,32,SE,0,1,1,NA,NA,NA
92,1999,FRAM,33,SP,0,1,5,NA,NA,NA
92,1999,FRAM,34,SP,0,1,3,NA,NA,NA
92,1999,LO,35,SE,0,1,1,NA,NA,NA
93,1999,CESC,1,SE,0,1,1,NA,NA,NA
93,1999,PRSE,2,SP,0,1,4,NA,NA,NA
93,1999,CESC,3,SP,0,2,4,NA,NA,NA
93,1999,CESC,4,SP,0,1,4,NA,NA,NA
93,1999,CESC,5,SP,0,1,3,NA,NA,NA
93,1999,CESC,6,SP,0,1,1,NA,NA,NA
93,1999,CESC,6,SP,0,1,3,NA,NA,NA
93,1999,CESC,6,SP,0,1,4,NA,NA,NA
93,1999,CESC,7,SE,0,1,1,NA,NA,NA
93,1999,CESC,8,SE,0,1,1,NA,NA,NA
93,1999,CESC,9,SE,0,1,1,NA,NA,NA
93,1999,CESC,10,SE,0,1,1,NA,NA,NA
93,1999,ILVE,11,SP,0,1,3,NA,NA,NA
93,1999,ILVE,11,SP,0,1,4,NA,NA,NA
93,1999,CESC,12,SE,0,1,1,NA,NA,NA
93,1999,CESC,13,SE,0,1,1,NA,NA,NA
93,1999,CESC,14,SE,0,1,1,NA,NA,NA
93,1999,FRAM,15,SE,0,1,1,NA,NA,NA
93,1999,ILVE,16,SP,0,1,2,NA,NA,NA
93,1999,ILVE,16,SP,0,4,3,NA,NA,NA
93,1999,FRAM,17,SP,0,1,2,NA,NA,NA
93,1999,PRSE,18,SP,0,1,2,NA,NA,NA
93,1999,FRAM,19,SE,0,1,1,NA,NA,NA
93,1999,CESC,20,SE,0,1,1,NA,NA,NA
93,1999,CESC,21,SE,0,1,1,NA,NA,NA
93,1999,LO,22,SE,0,1,1,NA,NA,NA
93,1999,CESC,23,SP,0,2,1,NA,NA,NA
93,1999,FRAM,24,SP,0,1,2,NA,NA,NA
93,1999,CESC,25,SE,0,1,1,NA,NA,NA
93,1999,CESC,26,SE,0,1,1,NA,NA,NA
94,1999,ACRU,1,SP,0,1,5,NA,NA,NA
94,1999,CESC,2,SP,0,1,1,NA,NA,NA
94,1999,CESC,3,SE,0,1,1,NA,NA,NA
94,1999,CESC,4,SP,0,1,5,NA,NA,NA
94,1999,FRAM,5,SP,0,2,6,NA,NA,NA
94,1999,FRAM,6,SP,0,1,2,NA,NA,NA
94,1999,CESC,7,SE,0,1,1,NA,NA,NA
94,1999,CESC,8,SE,0,1,1,NA,NA,NA
94,1999,FRAM,9,SP,0,1,6,NA,NA,NA
94,1999,CESC,10,SP,0,1,4,NA,NA,NA
94,1999,FRAM,11,SP,0,1,6,NA,NA,NA
94,1999,FRAM,11,SP,0,1,7,94-01,4.8,NA
94,1999,CESC,12,SE,0,1,1,NA,NA,NA
94,1999,CESC,13,SP,0,1,3,NA,NA,NA
94,1999,CESC,14,SE,0,1,1,NA,NA,NA
94,1999,CESC,15,SE,0,1,1,NA,NA,NA
94,1999,CESC,16,SE,0,1,1,NA,NA,NA
94,1999,CESC,17,SE,0,1,1,NA,NA,NA
94,1999,CESC,18,SE,0,1,1,NA,NA,NA
94,1999,CESC,19,SP,0,1,3,NA,NA,NA
94,1999,FRAM,20,SE,0,1,1,NA,NA,NA
95,1999,PRSE,1,SP,0,1,6,NA,NA,NA
95,1999,PRSE,2,SP,0,1,6,NA,NA,NA
95,1999,CESC,3,SP,0,1,6,NA,NA,NA
95,1999,CESC,4,SP,0,2,1,NA,NA,NA
95,1999,PRSE,5,SP,0,1,6,NA,NA,NA
95,1999,ACRU,6,SP,0,1,4,NA,NA,NA
95,1999,CESC,7,SP,0,1,1,NA,NA,NA
95,1999,CESC,7,SP,0,1,2,NA,NA,NA
95,1999,CESC,8,SE,0,1,1,NA,NA,NA
95,1999,CESC,9,SE,0,1,1,NA,NA,NA
95,1999,CESC,10,SE,0,1,1,NA,NA,NA
101,1999,PRSE,1,SP,0,3,5,NA,NA,NA
101,1999,NEMU,2,SP,0,2,2,NA,NA,NA
101,1999,FRAM,3,SP,0,1,6,NA,NA,NA
101,1999,FRAM,4,SE,0,1,4,NA,NA,NA
101,1999,QURU,5,SE,0,1,1,NA,NA,NA
101,1999,ACRU,6,SP,0,1,5,NA,NA,NA
102,1999,FRAM,1,SP,0,1,6,NA,NA,NA
102,1999,FRAM,1,SP,0,1,7,102-01,4.35,NA
102,1999,FRAM,1,SP,0,1,7,102-02,4.35,NA
102,1999,ACRU,2,SP,0,1,5,NA,NA,NA
102,1999,QURU,3,SP,0,1,5,NA,NA,NA
102,1999,FRAM,4,SE,0,1,1,NA,NA,NA
102,1999,FRAM,5,SE,0,1,1,NA,NA,NA
102,1999,CESC,6,SE,0,1,1,NA,NA,NA
102,1999,FRAM,7,SP,0,1,3,NA,NA,NA
102,1999,FRAM,7,SP,0,1,5,NA,NA,NA
102,1999,VI,8,SP,0,1,6,NA,NA,NA
102,1999,LO,9,SE,0,1,1,NA,NA,NA
102,1999,CESC,10,SP,0,1,5,NA,NA,NA
103,1999,PRSE,1,SP,0,1,5,NA,NA,NA
103,1999,PRSE,1,SP,0,1,6,NA,NA,NA
103,1999,LO,2,SP,0,2,3,NA,NA,NA
103,1999,LO,3,SP,0,2,3,NA,NA,NA
103,1999,LO,3,SP,0,3,4,NA,NA,NA
104,1999,FRAM,1,SP,0,1,2,NA,NA,NA
104,1999,FRAM,2,SP,0,1,6,NA,NA,NA
104,1999,FRAM,3,SP,0,1,2,NA,NA,NA
104,1999,CESC,4,SE,0,1,1,NA,NA,NA
104,1999,FRAM,5,SP,0,1,5,NA,NA,NA
104,1999,FRAM,5,SP,0,1,7,104-02,4.35,NA
104,1999,FRAM,5,SP,0,1,7,104-03,3.9,NA
104,1999,ACRU,6,SE,0,1,2,NA,NA,NA
104,1999,FRAM,7,SP,0,1,5,NA,NA,NA
104,1999,ACRU,8,SP,0,1,5,NA,NA,NA
104,1999,CESC,9,SE,0,1,1,NA,NA,NA
104,1999,CESC,10,SE,0,1,1,NA,NA,NA
104,1999,CESC,11,SE,0,1,1,NA,NA,NA
104,1999,CESC,12,SE,0,1,1,NA,NA,NA
104,1999,CESC,13,SP,0,1,5,NA,NA,NA
104,1999,FRAM,14,SE,0,1,1,NA,NA,NA
104,1999,FRAM,15,SP,0,1,5,NA,NA,NA
104,1999,FRAM,16,SP,0,1,6,NA,NA,NA
104,1999,LO,17,SP,0,1,3,NA,NA,NA
104,1999,FRAM,18,SP,0,1,6,NA,NA,NA
104,1999,ACRU,19,SP,0,1,6,NA,NA,NA
104,1999,ACRU,20,SP,0,1,7,104-01,5.45,NA
105,1999,PIST,1,SE,0,1,3,NA,NA,NA
105,1999,FRAM,2,SP,0,1,1,NA,NA,NA
105,1999,FRAM,2,SP,0,1,3,NA,NA,NA
105,1999,ACRU,3,SP,0,1,5,NA,NA,NA
105,1999,ACRU,3,SP,0,1,6,NA,NA,NA
105,1999,ILVE,4,SP,0,1,1,NA,NA,NA
105,1999,ILVE,4,SP,0,1,2,NA,NA,NA
105,1999,ILVE,4,SP,0,3,4,NA,NA,NA
105,1999,ILVE,4,SP,0,2,5,NA,NA,NA
105,1999,ACRU,5,SP,0,1,2,NA,NA,NA
105,1999,FRAM,6,SP,0,1,4,NA,NA,NA
105,1999,ACRU,7,SP,0,2,6,NA,NA,NA
105,1999,FRAM,8,SP,0,1,5,NA,NA,NA
105,1999,ACRU,9,SP,0,1,4,NA,NA,NA
105,1999,ACRU,9,SP,0,1,5,NA,NA,NA
105,1999,FRAM,10,SP,0,1,2,NA,NA,NA
11,2000,VI,1,SE,0,1,1,NA,NA,NA
11,2000,QURU,2,SE,0,1,1,NA,NA,NA
11,2000,FRAM,3,SP,0,1,6,NA,NA,NA
11,2000,LO,4,SP,0,1,2,NA,NA,NA
11,2000,LO,4,SP,0,4,3,NA,NA,NA
11,2000,LO,4,SP,0,3,4,NA,NA,NA
11,2000,QURU,5,SE,0,1,1,NA,NA,NA
12,2000,QURU,1,SP,0,1,2,NA,NA,NA
12,2000,QURU,2,SE,0,1,1,NA,NA,NA
12,2000,LO,3,SP,0,7,3,NA,NA,NA
12,2000,LO,3,SP,0,5,4,NA,NA,NA
12,2000,LO,3,SP,0,1,5,NA,NA,NA
13,2000,VI,1,SP,0,1,6,NA,NA,NA
13,2000,VI,2,SP,0,1,4,NA,NA,NA
13,2000,LO,3,SP,0,1,3,NA,NA,NA
13,2000,LO,3,SP,0,1,4,NA,NA,NA
13,2000,LO,4,SP,0,1,1,NA,NA,NA
13,2000,LO,4,SP,0,2,3,NA,NA,NA
13,2000,LO,5,SP,0,1,4,NA,NA,NA
13,2000,LO,6,SP,0,1,3,NA,NA,NA
13,2000,LO,6,SP,0,3,4,NA,NA,NA
13,2000,LO,7,SP,0,1,3,NA,NA,NA
13,2000,LO,7,SP,0,1,4,NA,NA,NA
14,2000,VI,1,SP,0,1,5,NA,NA,NA
14,2000,VI,1,SP,0,3,6,NA,NA,NA
14,2000,FRAM,2,SP,0,1,6,NA,NA,NA
14,2000,ACSA,3,SP,0,1,7,14-01,7.45,NA
14,2000,ACSA,3,SP,0,1,7,14-02,4.85,NA
14,2000,ACSA,3,SP,0,1,7,14-03,4.5,NA
14,2000,ACSA,3,SP,0,1,7,14-04,4.85,NA
14,2000,ACSA,3,SP,0,1,7,14-05,3.4,NA
14,2000,PRSE,4,SP,0,1,5,NA,NA,NA
14,2000,QURU,5,SE,0,1,2,NA,NA,NA
14,2000,ACSA,6,SP,0,1,5,NA,NA,NA
14,2000,ACSA,7,SP,0,2,6,NA,NA,NA
15,2000,ILVE,1,SP,0,2,2,NA,NA,NA
15,2000,ACRU,2,SP,0,1,4,NA,NA,NA
15,2000,FRAM,3,SP,0,1,5,NA,NA,NA
15,2000,LO,4,SP,0,2,1,NA,NA,NA
15,2000,LO,4,SP,0,5,4,NA,NA,NA
15,2000,LO,4,SP,0,1,5,NA,NA,NA
15,2000,LO,5,SP,0,3,3,NA,NA,NA
15,2000,LO,5,SP,0,4,4,NA,NA,NA
21,2000,ACRU,1,SP,0,1,5,NA,NA,NA
21,2000,VICA,2,SP,0,1,2,NA,NA,NA
21,2000,VICA,2,SP,0,1,3,NA,NA,NA
21,2000,VICA,2,SP,0,3,4,NA,NA,NA
21,2000,VICA,2,SP,0,1,5,NA,NA,NA
21,2000,VICA,3,SP,0,1,1,NA,NA,NA
21,2000,VICA,3,SP,0,1,2,NA,NA,NA
21,2000,VICA,3,SP,0,1,4,NA,NA,NA
21,2000,VICA,3,SP,0,1,5,NA,NA,NA
21,2000,FRAM,4,SP,0,1,6,NA,NA,NA
21,2000,FRAM,5,SP,0,1,5,NA,NA,NA
22,2000,FRAM,1,SE,0,1,3,NA,NA,NA
22,2000,QURU,2,SE,0,1,3,NA,NA,NA
22,2000,ACRU,3,SE,1,1,2,NA,NA,NA
22,2000,VI,4,SE,0,1,1,NA,NA,NA
22,2000,NEMU,5,SP,0,1,1,NA,NA,NA
22,2000,NEMU,5,SP,0,1,2,NA,NA,NA
22,2000,ACRU,6,SE,0,1,1,NA,NA,NA
23,2000,ACRU,1,SP,0,2,4,NA,NA,NA
23,2000,ACRU,1,SP,0,1,5,NA,NA,NA
23,2000,QURU,2,SE,0,1,1,NA,NA,NA
23,2000,QURU,3,SE,0,1,1,NA,NA,NA
24,2000,AM ,1,SP,0,1,3,NA,NA,NA
24,2000,AM ,1,SP,0,1,4,NA,NA,NA
25,2000,ACRU,1,SP,0,1,3,NA,NA,NA
25,2000,ACRU,1,SP,0,1,5,NA,NA,NA
25,2000,ACRU,2,SP,0,1,4,NA,NA,NA
25,2000,ACRU,2,SP,0,2,5,NA,NA,NA
25,2000,ACRU,2,SP,0,1,7,25-01,7.6,NA
25,2000,QURU,3,SE,0,1,1,NA,NA,NA
25,2000,PRPE,4,SE,0,1,1,NA,NA,NA
31,2000,FRAM,1,SP,0,1,4,NA,NA,NA
31,2000,FRAM,2,SP,0,1,2,NA,NA,NA
31,2000,FAGR,3,SP,0,1,2,NA,NA,NA
31,2000,LO,4,SP,0,2,2,NA,NA,NA
31,2000,LO,4,SP,0,1,3,NA,NA,NA
31,2000,LO,4,SP,0,3,4,NA,NA,NA
31,2000,VI,5,SE,0,1,1,NA,NA,NA
31,2000,LO,6,SE,0,1,1,NA,NA,NA
32,2000,ILVE,1,SE,0,1,1,NA,NA,NA
32,2000,QURU,2,SE,0,1,1,NA,NA,NA
32,2000,FRAM,3,SP,0,1,4,NA,NA,NA
32,2000,FRAM,3,SP,0,1,5,NA,NA,NA
32,2000,ACSA,4,SP,0,1,4,NA,NA,NA
32,2000,ACSA,4,SP,0,1,5,NA,NA,NA
32,2000,ACSA,5,SP,0,2,4,NA,NA,NA
32,2000,ACSA,5,SP,0,1,6,NA,NA,NA
32,2000,ACSA,5,SP,0,1,7,32-01,6.6,NA
32,2000,ACSA,5,SP,0,1,7,32-02,6.3,NA
32,2000,ACSA,5,SP,0,1,7,32-03,5.8,NA
32,2000,FRAM,6,SP,0,1,7,32-04,5.8,NA
32,2000,ACSA,7,SP,0,1,2,NA,NA,NA
32,2000,ACSA,7,SP,0,1,3,NA,NA,NA
32,2000,ACSA,7,SP,0,5,4,NA,NA,NA
32,2000,ACSA,7,SP,0,1,5,NA,NA,NA
32,2000,ACSA,7,SP,0,1,6,NA,NA,NA
33,2000,PRSE,1,SP,0,1,6,NA,NA,NA
33,2000,PRSE,1,SP,0,1,7,33-01,5.3,NA
33,2000,ACRU,2,SP,0,1,1,NA,NA,NA
33,2000,ILVE,3,SP,0,1,1,NA,NA,NA
33,2000,ILVE,3,SP,0,2,3,NA,NA,NA
33,2000,ILVE,3,SP,0,4,4,NA,NA,NA
33,2000,FRAM,4,SP,0,1,1,NA,NA,NA
33,2000,LO,5,SE,0,1,1,NA,NA,NA
33,2000,ACRU,6,SP,0,1,3,NA,NA,NA
34,2000,PRSE,1,SP,0,1,7,34-01,6.6,NA
