Year,Day_of_year,u,u*,wdir,PAR,Tair,daily_min_Tair,Tsoil,VPD,Measured_CO2_flux,Estimated_CO2_flux,Eddy_covariance_data_(D)_or_estimate_(E)
,,m/s,m/s,degrees,µmol_m-2_s-1,oC,oC,oC,kPa,µmol_m-2_s-1,µmol_m-2_s-1,
2001,223.1,NA,NA,NA,0,18.03,17.61,18.45,NA,NA,8.25,E
2001,223.13,NA,NA,NA,0,18.93,17.61,18.37,NA,NA,8.2,E
2001,223.15,NA,NA,NA,0,19.22,17.61,18.29,NA,NA,8.14,E
2001,223.17,NA,NA,NA,0,19.15,17.61,18.21,NA,NA,8.08,E
2001,223.19,NA,NA,NA,0,18.54,17.61,18.17,NA,NA,8.05,E
2001,223.21,NA,NA,NA,0,18.97,17.61,18.13,NA,NA,8.02,E
2001,223.23,NA,NA,NA,0,19.37,17.61,18.09,NA,NA,8,E
2001,223.25,NA,NA,NA,4,19.35,17.61,18.05,NA,NA,7.97,E
2001,223.27,NA,NA,NA,49,19.09,17.61,18.01,NA,NA,0.24,E
2001,223.29,NA,NA,NA,141,19.38,17.61,17.96,NA,NA,-4.25,E
2001,223.31,NA,NA,NA,249,20.01,17.61,17.9,NA,NA,-6.84,E
2001,223.33,NA,NA,NA,257,19.8,17.61,17.83,NA,NA,-7.01,E
2001,223.35,NA,NA,NA,494,20.21,17.61,17.6,NA,NA,-10.85,E
2001,223.38,NA,NA,NA,708,20.54,17.61,17.37,NA,NA,-13.37,E
2001,223.4,NA,NA,NA,925,20.26,17.61,17.08,NA,NA,-16.03,E
2001,223.42,NA,NA,NA,915,20.56,17.61,16.79,NA,NA,-15.34,E
2001,223.44,NA,NA,NA,1109,21.64,17.61,16.68,NA,NA,-16.07,E
2001,223.46,NA,NA,NA,1370,23.09,17.61,16.57,NA,NA,-16.5,E
2001,223.48,NA,NA,NA,1326,23.55,17.61,16.74,NA,NA,-15.17,E
2001,223.5,NA,NA,NA,1349,23.98,17.61,16.91,NA,NA,-14.42,E
2001,223.52,NA,NA,NA,1394,24.17,17.61,16.98,NA,NA,-14.1,E
2001,223.54,NA,NA,NA,1512,23.87,17.61,17.06,NA,NA,-15.05,E
2001,223.56,NA,NA,NA,1372,24.29,17.61,16.95,NA,NA,-12.79,E
2001,223.58,NA,NA,NA,1143,24.43,17.61,16.84,NA,NA,-10.2,E
2001,223.6,NA,NA,NA,1166,24.35,17.61,16.73,NA,NA,-9.96,E
2001,223.63,NA,NA,NA,890,24.77,17.61,16.62,NA,NA,-6.53,E
2001,223.65,NA,NA,NA,720,25.08,17.61,16.87,NA,NA,-4.17,E
2001,223.67,NA,NA,NA,1045,24.82,17.61,17.12,NA,NA,-6.72,E
2001,223.69,NA,NA,NA,581,24.18,17.61,17.3,NA,NA,-3.03,E
2001,223.71,NA,NA,NA,475,23.69,17.61,17.48,NA,NA,-2.1,E
2001,223.73,NA,NA,NA,573,23.45,17.61,17.71,NA,NA,-2.98,E
2001,223.75,NA,NA,NA,336,22.47,17.61,17.95,NA,NA,-1.22,E
2001,223.77,NA,NA,NA,245,21.59,17.61,17.9,NA,NA,-0.73,E
2001,223.79,NA,NA,NA,112,20.24,17.61,17.86,NA,NA,0.23,E
2001,223.81,NA,NA,NA,66,19.62,17.61,17.86,NA,NA,0.8,E
2001,223.83,NA,NA,NA,18,18.84,17.61,17.86,NA,NA,2.12,E
2001,223.85,NA,NA,NA,1,18.52,17.61,17.82,NA,NA,7.81,E
2001,223.88,NA,NA,NA,0,17.67,17.61,17.78,NA,NA,7.78,E
2001,223.9,NA,NA,NA,0,17.34,17.61,17.74,NA,NA,7.75,E
2001,223.92,NA,NA,NA,0,17.83,17.61,17.7,NA,NA,7.72,E
2001,223.94,NA,NA,NA,0,18.23,17.61,17.65,NA,NA,7.69,E
2001,223.96,NA,NA,NA,0,18.22,17.61,17.59,NA,NA,7.65,E
2001,223.98,NA,NA,NA,0,18.28,17.61,17.56,NA,NA,7.62,E
2001,224,NA,NA,NA,0,18.52,17.61,17.52,NA,NA,7.6,E
2001,224.02,NA,NA,NA,0,18.34,16.65,17.49,NA,NA,7.58,E
2001,224.04,NA,NA,NA,0,18.08,16.65,17.47,NA,NA,7.56,E
2001,224.06,NA,NA,NA,0,17.95,16.65,17.45,NA,NA,7.55,E
2001,224.08,NA,NA,NA,0,18.08,16.65,17.43,NA,NA,7.54,E
2001,224.1,NA,NA,NA,0,17.79,16.65,17.39,NA,NA,7.51,E
2001,224.13,NA,NA,NA,0,17.53,16.65,17.36,NA,NA,7.48,E
2001,224.15,NA,NA,NA,0,17.26,16.65,17.33,NA,NA,7.46,E
2001,224.17,NA,NA,NA,0,17.51,16.65,17.3,NA,NA,7.44,E
2001,224.19,NA,NA,NA,0,17.4,16.65,17.28,NA,NA,7.43,E
2001,224.21,NA,NA,NA,0,17.35,16.65,17.26,NA,NA,7.42,E
2001,224.23,NA,NA,NA,0,17.19,16.65,17.22,NA,NA,7.39,E
2001,224.25,NA,NA,NA,1,16.97,16.65,17.19,NA,NA,7.36,E
2001,224.27,NA,NA,NA,5,16.92,16.65,17.15,NA,NA,7.34,E
2001,224.29,NA,NA,NA,17,16.88,16.65,17.12,NA,NA,4.6,E
2001,224.31,NA,NA,NA,50,16.91,16.65,17.1,NA,NA,0.48,E
2001,224.33,NA,NA,NA,93,16.87,16.65,17.09,NA,NA,-2.11,E
2001,224.35,NA,NA,NA,126,17.01,16.65,17.07,NA,NA,-3.45,E
2001,224.38,NA,NA,NA,178,17.12,16.65,17.06,NA,NA,-5.06,E
2001,224.4,NA,NA,NA,109,16.94,16.65,17.06,NA,NA,-2.79,E
2001,224.42,NA,NA,NA,236,16.65,16.65,17.06,NA,NA,-6.66,E
2001,224.44,NA,NA,NA,379,16.99,16.65,17.02,NA,NA,-9.34,E
2001,224.46,NA,NA,NA,415,17.47,16.65,16.98,NA,NA,-9.58,E
2001,224.48,NA,NA,NA,282,17.52,16.65,16.75,NA,NA,-7.05,E
2001,224.5,NA,NA,NA,302,17.19,16.65,16.52,NA,NA,-7.56,E
2001,224.52,NA,NA,NA,402,17.41,16.65,16.43,NA,NA,-9.1,E
2001,224.54,NA,NA,NA,453,17.76,16.65,16.34,NA,NA,-9.51,E
2001,224.56,NA,NA,NA,506,18.17,16.65,16.21,NA,NA,-9.8,E
2001,224.58,NA,NA,NA,303,17.94,16.65,16.09,NA,NA,-6.65,E
2001,224.6,NA,NA,NA,284,18.22,16.65,16.21,NA,NA,-5.94,E
2001,224.63,NA,NA,NA,260,18.09,16.65,16.34,NA,NA,-5.47,E
2001,224.65,NA,NA,NA,179,17.83,16.65,16.46,NA,NA,-3.94,E
2001,224.67,NA,NA,NA,122,17.57,16.65,16.58,NA,NA,-2.68,E
2001,224.69,NA,NA,NA,194,17.83,16.65,16.87,NA,NA,-4.05,E
2001,224.71,NA,NA,NA,162,17.72,16.65,17.16,NA,NA,-3.37,E
2001,224.73,NA,NA,NA,179,17.78,16.65,17.11,NA,NA,-3.57,E
2001,224.75,NA,NA,NA,102,17.56,16.65,17.07,NA,NA,-1.94,E
2001,224.77,NA,NA,NA,87,17.4,16.65,17.12,NA,NA,-1.66,E
2001,224.79,NA,NA,NA,48,17.26,16.65,17.18,NA,NA,-0.49,E
2001,224.81,NA,NA,NA,25,17.1,16.65,17.23,NA,NA,0.51,E
2001,224.83,NA,NA,NA,7,16.89,16.65,17.28,NA,NA,2.06,E
2001,224.85,NA,NA,NA,1,16.75,16.65,17.29,NA,NA,7.44,E
2001,224.88,NA,NA,NA,1,16.67,16.65,17.3,NA,NA,7.45,E
2001,224.9,NA,NA,NA,1,16.65,16.65,17.27,NA,NA,7.43,E
2001,224.92,NA,NA,NA,1,16.66,16.65,17.25,NA,NA,7.41,E
2001,224.94,NA,NA,NA,0,16.64,16.65,17.23,NA,NA,7.4,E
2001,224.96,NA,NA,NA,0,16.66,16.65,17.22,NA,NA,7.39,E
2001,224.98,NA,NA,NA,0,16.69,16.65,17.2,NA,NA,7.37,E
2001,225,NA,NA,NA,0,16.73,16.65,17.17,NA,NA,7.36,E
2001,225.02,NA,NA,NA,0,16.75,16.47,17.13,NA,NA,7.33,E
2001,225.04,NA,NA,NA,0,16.77,16.47,17.09,NA,NA,7.3,E
2001,225.06,NA,NA,NA,0,16.74,16.47,17.08,NA,NA,7.29,E
2001,225.08,NA,NA,NA,0,16.67,16.47,17.08,NA,NA,7.29,E
2001,225.1,NA,NA,NA,0,16.65,16.47,17.08,NA,NA,7.29,E
2001,225.13,NA,NA,NA,0,16.58,16.47,17.08,NA,NA,7.29,E
2001,225.15,NA,NA,NA,0,16.51,16.47,17.06,NA,NA,7.27,E
2001,225.17,NA,NA,NA,0,16.47,16.47,17.03,NA,NA,7.26,E
2001,225.19,NA,NA,NA,0,16.62,16.47,17.03,NA,NA,7.25,E
2001,225.21,NA,NA,NA,0,16.88,16.47,17.02,NA,NA,7.25,E
2001,225.23,NA,NA,NA,0,16.95,16.47,17.01,NA,NA,7.24,E
2001,225.25,NA,NA,NA,2,17.38,16.47,17,NA,NA,7.23,E
2001,225.27,NA,NA,NA,21,17.35,16.47,17,NA,NA,4.22,E
2001,225.29,NA,NA,NA,100,17.57,16.47,16.99,NA,NA,-2.08,E
2001,225.31,NA,NA,NA,120,17.97,16.47,16.98,NA,NA,-2.79,E
2001,225.33,NA,NA,NA,174,18.22,16.47,16.96,NA,NA,-4.48,E
2001,225.35,NA,NA,NA,273,18.86,16.47,16.97,NA,NA,-6.57,E
2001,225.38,NA,NA,NA,156,18.53,16.47,16.98,NA,NA,-3.7,E
2001,225.4,NA,NA,NA,291,18.75,16.47,17,NA,NA,-6.77,E
2001,225.42,NA,NA,NA,461,19.68,16.47,17.01,NA,NA,-9.06,E
2001,225.44,NA,NA,NA,639,20.74,16.47,16.7,NA,NA,-10.61,E
2001,225.46,NA,NA,NA,674,20.88,16.47,16.38,NA,NA,-10.72,E
2001,225.48,NA,NA,NA,685,21.49,16.47,16.2,NA,NA,-10.13,E
2001,225.5,NA,NA,NA,820,22.21,16.47,16.02,NA,NA,-10.67,E
2001,225.52,NA,NA,NA,778,23.59,16.47,16.19,NA,NA,-8.63,E
2001,225.54,NA,NA,NA,1544,24.65,16.47,16.35,NA,NA,-12.98,E
2001,225.56,NA,NA,NA,1240,25.04,16.47,16.45,NA,NA,-9.84,E
2001,225.58,NA,NA,NA,698,25.15,16.47,16.55,NA,NA,-5.06,E
2001,225.6,NA,NA,NA,467,25.16,16.47,16.9,NA,NA,-2.38,E
2001,225.63,NA,NA,NA,119,21.84,16.47,17.25,NA,NA,0.74,E
2001,225.65,NA,NA,NA,191,19.7,16.47,17.62,NA,NA,-2.37,E
2001,225.67,NA,NA,NA,303,20.06,16.47,18,NA,NA,-3.75,E
2001,225.69,NA,NA,NA,344,20.2,16.47,17.87,NA,NA,-3.96,E
2001,225.71,NA,NA,NA,152,19.6,16.47,17.74,NA,NA,-1.11,E
2001,225.73,NA,NA,NA,133,19.17,16.47,17.84,NA,NA,-0.93,E
2001,225.75,NA,NA,NA,227,19.72,16.47,17.94,NA,NA,-1.95,E
2001,225.77,NA,NA,NA,161,20.01,16.47,17.68,NA,NA,-0.3,E
2001,225.79,NA,NA,NA,175,19.71,16.47,17.43,NA,NA,-0.72,E
2001,225.81,NA,NA,NA,106,19.4,16.47,17.47,NA,NA,0.45,E
2001,225.83,NA,NA,NA,36,19.13,16.47,17.51,NA,NA,2.36,E
2001,225.85,NA,NA,NA,1,18.79,16.47,17.65,NA,NA,7.69,E
2001,225.88,NA,NA,NA,0,18.82,16.47,17.79,NA,NA,7.79,E
2001,225.9,NA,NA,NA,0,19.08,16.47,17.81,NA,NA,7.8,E
2001,225.92,NA,NA,NA,0,19,16.47,17.83,NA,NA,7.81,E
2001,225.94,NA,NA,NA,0,18.89,16.47,17.77,NA,NA,7.77,E
2001,225.96,NA,NA,NA,0,18.19,16.47,17.71,NA,NA,7.73,E
2001,225.98,NA,NA,NA,0,17.85,16.47,17.67,NA,NA,7.71,E
2001,226,NA,NA,NA,0,17.93,16.47,17.64,NA,NA,7.68,E
2001,226.02,NA,NA,NA,0,17.83,16.71,17.64,NA,NA,7.69,E
2001,226.04,NA,NA,NA,0,17.23,16.71,17.65,NA,NA,7.69,E
2001,226.06,NA,NA,NA,0,17.09,16.71,17.63,NA,NA,7.67,E
2001,226.08,NA,NA,NA,0,17.62,16.71,17.6,NA,NA,7.65,E
2001,226.1,NA,NA,NA,0,17.53,16.71,17.58,NA,NA,7.64,E
2001,226.13,NA,NA,NA,0,17.32,16.71,17.56,NA,NA,7.62,E
2001,226.15,NA,NA,NA,0,16.71,16.71,17.5,NA,NA,7.58,E
2001,226.17,NA,NA,NA,0,16.74,16.71,17.44,NA,NA,7.54,E
2001,226.19,NA,NA,NA,0,16.87,16.71,17.4,NA,NA,7.51,E
2001,226.21,NA,NA,NA,0,16.92,16.71,17.36,NA,NA,7.48,E
2001,226.23,NA,NA,NA,0,17.61,16.71,17.32,NA,NA,7.46,E
2001,226.25,NA,NA,NA,2,17.38,16.71,17.28,NA,NA,7.43,E
2001,226.27,NA,NA,NA,27,17.34,16.71,17.25,NA,NA,3.09,E
2001,226.29,NA,NA,NA,76,17.43,16.71,17.21,NA,NA,-1.07,E
2001,226.31,NA,NA,NA,95,17.41,16.71,17.17,NA,NA,-2.05,E
2001,226.33,NA,NA,NA,116,17.29,16.71,17.13,NA,NA,-2.94,E
2001,226.35,NA,NA,NA,227,17.62,16.71,17.09,NA,NA,-6.15,E
2001,226.38,NA,NA,NA,270,17.65,16.71,17.05,NA,NA,-7.08,E
2001,226.4,NA,NA,NA,673,19,16.71,16.6,NA,NA,-12.82,E
2001,226.42,NA,NA,NA,694,18.96,16.71,16.14,NA,NA,-12.97,E
2001,226.44,NA,NA,NA,1158,19.83,16.71,16.23,NA,NA,-17.45,E
2001,226.46,NA,NA,NA,1328,20.63,16.71,16.32,NA,NA,-18.06,E
2001,226.48,NA,NA,NA,1430,20.71,16.71,16.61,NA,NA,-18.64,E
2001,226.5,NA,NA,NA,1483,22.08,16.71,16.9,NA,NA,-17.02,E
2001,226.52,NA,NA,NA,1566,23.26,16.71,16.71,NA,NA,-15.71,E
2001,226.54,NA,NA,NA,1383,24.06,16.71,16.52,NA,NA,-12.76,E
2001,226.56,NA,NA,NA,1471,25.02,16.71,16.6,NA,NA,-11.57,E
2001,226.58,NA,NA,NA,1293,24.18,16.71,16.69,NA,NA,-10.93,E
2001,226.6,NA,NA,NA,1383,24.47,16.71,16.65,NA,NA,-10.66,E
2001,226.63,NA,NA,NA,1209,24.81,16.71,16.61,NA,NA,-8.38,E
2001,226.65,NA,NA,NA,963,24.31,16.71,16.66,NA,NA,-6.66,E
2001,226.67,NA,NA,NA,812,24.3,16.71,16.71,NA,NA,-4.92,E
2001,226.69,NA,NA,NA,993,24.19,16.71,16.57,NA,NA,-5.95,E
2001,226.71,NA,NA,NA,782,23.51,16.71,16.44,NA,NA,-4.63,E
2001,226.73,1.5,0.3596991,114,255,22.28,16.71,16.65,12.15,-6.58,-3.07,E
2001,226.75,1.08,0.251474,104,144,21.31,16.71,16.85,10.62,-1.55,-0.39,E
2001,226.77,1.1,0.1784434,112,64,20.57,16.71,16.98,9.58,0.84,1.82,E
2001,226.79,1.62,0.3424653,117,104,18.58,16.71,17.11,5.38,2.48,-1,E
2001,226.81,1.25,0.2153639,112,99,17.83,16.71,17.2,4.03,0.69,-1.5,E
2001,226.83,1.62,0.2435999,126,18,17.02,16.71,17.28,3.56,2.57,-7.01,E
2001,226.85,1.45,0.1635859,117,1,16.33,16.71,17.21,NA,2.24,7.52,E
2001,226.88,0.88,0.06222756,83,0,15.94,16.71,17.13,NA,0.88,7.41,E
2001,226.9,1.28,0.06310563,70,0,15.78,16.71,17.08,NA,-0.36,7.34,E
2001,226.92,0.83,0.05450428,78,0,15.61,16.71,17.03,NA,0.85,7.27,E
2001,226.94,0.49,0.01848592,100,0,15.32,16.71,16.98,NA,-0.1,7.2,E
2001,226.96,1.33,0.08533145,155,0,15.43,16.71,16.93,NA,0.39,7.13,E
2001,226.98,0.36,0.0827349,122,0,15.19,16.71,16.88,NA,-0.06,7.06,E
2001,227,0.59,0.1145011,172,0,15.15,16.71,16.83,NA,0.75,6.99,E
2001,227.02,0.54,0.1032179,174,0,15.05,14.27,16.78,NA,0.21,6.91,E
2001,227.04,0.64,0.07992094,244,0,14.92,14.27,16.73,NA,0.13,6.84,E
2001,227.06,1.14,0.0469335,253,0,14.71,14.27,16.69,NA,0.07,6.78,E
2001,227.08,0.55,0.03396214,256,0,14.51,14.27,16.65,NA,0.18,6.72,E
2001,227.1,0.34,0.006511644,2,0,14.33,14.27,16.6,NA,-0.44,6.65,E
2001,227.13,0.45,0.04201338,345,0,14.65,14.27,16.55,NA,0.91,6.58,E
2001,227.15,0.48,0.02870522,88,0,14.48,14.27,16.51,NA,0.26,6.53,E
2001,227.17,0.46,0.02922406,41,0,14.49,14.27,16.47,NA,0.34,6.47,E
2001,227.19,0.41,0.003421622,36,0,14.41,14.27,16.44,NA,-0.05,6.42,E
2001,227.21,0.19,0.03366686,352,0,14.27,14.27,16.41,NA,0.11,6.37,E
2001,227.23,0.4,0.02613516,359,0,14.31,14.27,16.36,NA,0.1,6.31,E
2001,227.25,0.92,0.04646001,279,3,14.5,14.27,16.32,NA,0.19,6.25,E
2001,227.27,1.4,0.136632,306,41,14.75,14.27,16.28,1.83,-1.18,-3.71,E
2001,227.29,0.87,0.1796845,319,145,15.21,14.27,16.23,1.61,-0.61,-6.09,E
2001,227.31,1.16,0.2339469,351,295,16.08,14.27,16.18,1.83,-7.67,-8.13,E
2001,227.33,0.96,0.2108669,67,452,18.34,14.27,16.12,2.18,-3.11,-9.77,E
2001,227.35,0.75,0.223356,73,612,18.58,14.27,16,2.36,-5.15,-11.64,E
2001,227.38,0.91,0.3094982,110,778,19.43,14.27,15.88,4.4,-15.9,-13.04,E
2001,227.4,1.16,0.2803505,65,943,19.45,14.27,16.04,6.85,-11.51,-13.99,E
2001,227.42,0.82,0.21216,85,1091,22.1,14.27,16.2,8.45,-12.62,-14.44,E
2001,227.44,1.26,0.2718398,138,1230,23.3,14.27,16.06,10.48,-9.89,-14.43,E
2001,227.46,1.38,0.3910864,135,1350,23.44,14.27,15.91,12.41,-14.74,-14.17,E
2001,227.48,1.34,0.4263552,123,1456,24.1,14.27,15.97,13.21,-15.23,-13.64,E
2001,227.5,1.06,0.3775831,130,1107,24.1,14.27,16.03,14.11,-12.87,-13.21,E
2001,227.52,0.93,0.3273464,161,1709,26.03,14.27,16.09,16.67,-18.24,-11.56,E
2001,227.54,0.89,0.4119714,226,1463,26,14.27,16.16,16.87,-11.92,-11.92,D
2001,227.56,0.88,0.3092247,214,789,24.97,14.27,16.2,15.29,-7.71,-11.62,E
2001,227.58,0.22,0.3297187,160,848,24.61,14.27,16.24,14.9,-25.54,-11.47,E
2001,227.6,1.54,0.4251304,109,1223,24.82,14.27,16.37,14.14,-18.34,-11.57,E
2001,227.63,1.57,0.4672835,107,1525,24.12,14.27,16.49,15.24,-18.24,-10.3,E
2001,227.69,1.67,0.5258234,197,1124,23.37,14.27,16.07,19.58,-11.23,-11.23,D
2001,227.71,1.7,0.4471151,207,976,24.01,14.27,15.98,18.97,-7.01,-7.01,D
2001,227.73,1.29,0.4212084,205,801,23.99,14.27,16.39,18.81,-5.87,-5.87,D
2001,227.75,0.9,0.287808,184,604,23.65,14.27,16.79,18.36,-5.44,-7.5,E
2001,227.77,0.86,0.1951585,171,407,23.23,14.27,16.96,16.45,-6.03,-5.58,E
2001,227.79,1.42,0.1947048,145,238,22.28,14.27,17.12,13.18,-3.56,-2.75,E
2001,227.81,1.64,0.1961839,139,95,20.92,14.27,17.1,10.4,-1.46,0.17,E
2001,227.83,1.82,0.2803613,133,19,19.58,14.27,17.08,8.37,0.61,0.12,E
2001,227.85,1.71,0.2212753,133,0,18.48,14.27,17,NA,1.61,7.22,E
2001,227.88,1.79,0.21528,146,0,18.05,14.27,16.91,NA,1.89,7.1,E
2001,227.9,1.95,0.2342411,155,0,17.83,14.27,16.88,NA,1.24,7.06,E
2001,227.92,1.93,0.2397787,157,0,17.72,14.27,16.86,NA,1.78,7.02,E
2001,227.94,1.93,0.2570524,164,0,17.42,14.27,16.83,NA,1.91,6.98,E
2001,227.96,1.48,0.2642066,176,0,17.02,14.27,16.8,NA,2.08,6.94,E
2001,227.98,1.44,0.2546653,188,0,16.51,14.27,16.81,NA,2.09,6.95,E
2001,228,1.49,0.3160888,210,0,16.57,14.27,16.81,NA,4.89,6.95,E
2001,228.02,1.27,0.1946577,198,0,15.98,14,16.77,NA,0.91,6.9,E
2001,228.04,1.32,0.1977874,210,0,15.71,14,16.74,NA,2.05,6.85,E
2001,228.06,1.46,0.2899995,224,0,15.66,14,16.67,NA,2.54,6.75,E
2001,228.08,1.5,0.2242227,238,0,15.13,14,16.6,NA,4.82,6.65,E
2001,228.1,1.34,0.198046,253,0,14.76,14,16.54,NA,3.14,6.57,E
2001,228.13,0.9,0.1409715,253,0,14.41,14,16.48,NA,11.07,6.49,E
2001,228.15,1.04,0.06651512,259,0,14.27,14,16.46,NA,3.57,6.45,E
2001,228.17,1.08,0.1892084,263,0,14.03,14,16.44,NA,12.39,6.42,E
2001,228.19,1.08,0.08160505,252,0,14.02,14,16.4,NA,2.61,6.37,E
2001,228.21,1.5,0.2288729,222,0,14,14,16.37,NA,7.5,6.32,E
2001,228.23,1.71,0.2472744,233,0,14.18,14,16.31,NA,4.9,6.23,E
2001,228.25,1.75,0.2705868,235,3,14.43,14,16.25,NA,2.23,6.15,E
2001,228.27,1.73,0.2037267,247,37,14.28,14.27,16.21,1.82,-0.09,-4.97,E
2001,228.29,1.52,0.1860478,253,125,15.08,14.27,16.17,1.79,0.83,-5.8,E
2001,228.31,1.27,0.2570155,238,247,16.74,14,16.13,3.32,-5.27,-6.81,E
2001,228.33,1.6,0.3123342,239,391,19.2,14,16.09,4.81,-6.64,-8.51,E
2001,228.35,1.77,0.4042265,231,546,19.21,14,15.96,6.44,-10.62,-10.62,D
2001,228.38,1.92,0.4755902,231,718,19.9,14,15.83,7.96,-11.88,-11.88,D
2001,228.4,1.9,0.5431628,236,872,20.16,14,15.71,8.63,-13.55,-13.55,D
2001,228.42,2.18,0.5625767,236,1029,21.76,14,15.59,10.19,-12.73,-12.73,D
2001,228.44,1.97,0.583589,236,1175,22.84,14,15.63,11.93,-17.43,-17.43,D
2001,228.46,2.26,0.6493572,227,1298,23.54,14,15.66,13.38,-14.07,-14.07,D
2001,228.48,2.28,0.6437941,231,1393,23.68,14,15.84,14.62,-14.05,-14.05,D
2001,228.5,2.26,0.7359864,218,1468,24.09,14,16.02,15.23,-7.41,-7.41,D
2001,228.52,2.4,0.7736863,226,1513,24.47,14,16.27,15.59,-12.01,-12.01,D
2001,228.54,2.02,0.7082655,221,1546,24.64,14,16.52,16.39,-5.77,-5.77,D
2001,228.56,2.15,0.7287871,204,1550,24.88,14,16.52,16.8,1.27,1.27,D
2001,228.58,2.72,0.8140666,206,1494,24.61,14,16.52,17.24,-15.72,-15.72,D
2001,228.6,2.35,0.7270976,204,1400,24.79,14,16.46,17.52,-13.79,-13.79,D
2001,228.63,2.71,0.8262864,199,1393,24.64,14,16.4,17.96,-0.91,-0.91,D
2001,228.65,2.34,0.8402047,203,1238,24.27,14,16.17,18.14,-6.13,-6.13,D
2001,228.67,2.78,0.8316519,200,1187,24.17,14,15.95,18.66,-5.9,-5.9,D
2001,228.69,2.84,0.8644682,195,1063,23.95,14,15.92,19.03,-8.17,-8.17,D
2001,228.71,2.54,0.6899854,200,900,24.83,14,15.89,18.66,-9.71,-9.71,D
2001,228.73,2.56,0.7388538,200,682,24.9,14,16.28,17.83,-7.54,-7.54,D
2001,228.75,2.58,0.6410815,198,282,23.67,14,16.67,15.7,-2.84,-2.84,D
2001,228.77,2.42,0.6664657,201,215,23.15,14,16.85,14.88,-3.03,-3.03,D
2001,228.79,2.12,0.5903965,198,152,22.62,14,17.02,13.92,-0.51,-0.51,D
2001,228.81,2.32,0.6222505,196,49,21.78,14,17.05,12.67,1.44,1.44,D
2001,228.83,2.06,0.5735478,190,11,21.05,14,17.08,11.55,3.36,3.36,D
2001,228.85,2.07,0.5250443,185,0,20.61,14,17.07,NA,3.04,3.04,D
2001,228.88,2.5,0.602693,192,0,20.36,14,17.06,NA,5.5,5.5,D
2001,228.9,2.33,0.5781171,191,0,20.02,14,17.05,NA,12.18,12.18,D
2001,228.92,2.51,0.6963442,202,0,19.79,14,17.03,NA,7.79,7.79,D
2001,228.94,2.41,0.6915351,208,0,19.31,14,17.01,NA,4.69,4.69,D
2001,228.96,2.4,0.6464409,224,0,18.71,14,16.99,NA,2.95,2.95,D
2001,228.98,2.3,0.6013219,207,0,18.21,14,16.96,NA,3.33,3.33,D
2001,229,1.94,0.5496536,206,0,17.78,14,16.93,NA,7.06,7.06,D
2001,229.02,2.02,0.5237669,200,0,17.33,16.37,16.9,NA,4.27,4.27,D
2001,229.04,1.6,0.4003239,180,0,16.92,16.37,16.86,NA,2.06,2.06,D
2001,229.06,1.59,0.2744439,166,0,16.37,16.37,16.81,NA,1.38,6.96,E
2001,229.08,1.97,0.5548499,199,0,16.65,16.37,16.77,NA,6.98,6.98,D
2001,229.1,2.25,0.6594996,216,0,16.93,16.37,16.73,NA,5.96,5.96,D
2001,229.13,2.82,0.682251,205,0,17.19,16.37,16.69,NA,5.3,5.3,D
2001,229.15,2.16,0.5442141,190,0,17.47,16.37,16.69,NA,3.99,3.99,D
2001,229.17,2.15,0.6068915,214,0,17.67,16.37,16.69,NA,9.5,9.5,D
2001,229.19,2.18,0.6294394,216,0,17.92,16.37,16.67,NA,4.88,4.88,D
2001,229.21,2.38,0.573068,220,0,17.82,16.37,16.66,NA,3.08,3.08,D
2001,229.23,2.28,0.6110258,220,0,17.73,16.37,16.65,NA,3.08,3.08,D
2001,229.25,2.35,0.698051,220,1,18.01,16.37,16.65,NA,4.59,4.59,D
2001,229.27,2.23,0.684248,219,19,18.36,14,16.65,2.76,4.54,4.54,D
2001,229.29,2.23,0.5399235,216,48,18.42,14,16.65,3.08,2.49,2.49,D
2001,229.31,2.16,0.6530076,212,207,19.47,16.37,16.64,3.69,-3.55,-3.55,D
2001,229.33,1.93,0.5603203,201,181,19.78,16.37,16.62,3.99,-0.95,-0.95,D
2001,229.35,2.13,0.6890904,208,218,20.04,16.37,16.6,4.36,0.38,0.38,D
2001,229.38,2.57,0.7193745,212,89,19.65,16.37,16.58,4.35,4.35,4.35,D
2001,229.4,2.38,0.754945,214,122,19.59,16.37,16.58,4.16,4.95,4.95,D
2001,229.42,2.58,0.7790364,199,291,20.31,16.37,16.58,4.15,-3.56,-3.56,D
2001,229.44,2.25,0.702074,204,343,20.87,16.37,16.44,4.42,-5.71,-5.71,D
2001,229.46,2.78,0.8252763,210,318,21.07,16.37,16.31,4.93,-3.15,-3.15,D
2001,229.48,1.96,0.6854386,213,188,20.35,16.37,16.25,4.31,-0.53,-0.53,D
2001,229.5,2.28,0.6555402,206,288,21,16.37,16.18,4.59,2.11,2.11,D
2001,229.52,2.22,0.7145612,211,259,21.47,16.37,16.19,5.33,3.24,3.24,D
2001,229.54,2.29,0.7675447,215,188,21.58,16.37,16.2,5.75,6.71,6.71,D
2001,229.56,2.4,0.7901116,217,280,22.09,16.37,16.19,6.11,0.5,0.5,D
2001,229.58,2.38,0.7072698,219,242,22.45,16.37,16.19,6.67,0.06,0.06,D
2001,229.6,1.85,0.5417373,217,155,22.11,16.37,16.34,6.44,0.45,0.45,D
