date,tower,height,species,rep,hour,psn,cond,par,lpar,co2,ci,e,ci.ca,tleaf,tair,rh,esleaf,eair,vpd
1992-08-21,1,T,OAK,7,14.2,18.29,0.42,1476,7.3,341.97,247.07,0.0074,0.72,29.19,28.15,50.85,3.15,3.33,1.45
1992-08-21,2,L,OAK,1,9.25,7.63,0.17,832.33,6.72,317.73,237.43,0.0012,0.75,17.95,18.04,62.65,2.06,2.08,0.76
1992-08-21,2,L,OAK,1,11.16,8.18,0.19,340.5,5.83,274.57,193.47,0.00193333,0.7,21.36,20.87,56.83,2.55,2.48,1.14
1992-08-21,2,L,OAK,1,13.61,3.87,0.1,163.54,5.1,318.93,247,0.00173333,0.77,23.72,23.48,40.58,2.94,2.9,1.77
1992-08-21,2,L,OAK,1,15.39,4.15,0.12,186.8,5.23,308.23,244.77,0.0017,0.79,24.49,25.36,49.94,3.08,3.25,1.46
1992-08-21,2,L,OAK,1,17.43,4.44,0.08,78.49,4.36,314.6,214.5,0.00126667,0.68,23.77,24.2,42.27,2.95,3.03,1.67
1992-08-21,2,T,OAK,1,9.26,12.86,0.14,1104,7.01,289.73,122.27,0.0014,0.42,20.49,18.73,59.58,2.42,2.17,1.13
1992-08-21,2,T,OAK,1,11.13,8.2,0.3,1985.67,7.59,298.93,237.13,0.00656667,0.79,29.17,28.17,40.24,4.06,3.83,2.52
1992-08-21,2,T,OAK,1,13.63,10.64,0.29,1855.67,7.53,268.9,191.7,0.0057,0.71,28.82,27.63,46.01,3.98,3.72,2.27
1992-08-21,2,T,OAK,1,15.67,7.61,0.2,789,6.67,309.87,232.87,0.00393333,0.75,27.38,28.45,39.29,3.66,3.9,2.13
1992-08-21,2,T,OAK,1,17.5,6.77,0.19,961.57,6.87,279.17,205.83,0.0041,0.74,29.6,29.61,43.19,4.16,4.17,2.37
1992-08-21,2,L,RM,1,9.67,3.8,0.16,258.84,5.56,341.4,295.67,0.0012,0.87,17.43,18.06,55.93,2,2.08,0.84
1992-08-21,2,L,RM,1,11.4,2.73,0.23,68.53,4.23,321.23,291.8,0.0034,0.91,23.06,24.02,38.92,2.83,3,1.66
1992-08-21,2,L,RM,1,13.79,3.66,0.14,88.44,4.48,318.47,267.23,0.002,0.84,23.04,23.96,44.33,2.83,2.99,1.5
1992-08-21,2,L,RM,1,15.57,1.26,0.17,47.92,3.87,295.13,275.7,0.0023,0.93,24.96,26.29,50.76,3.17,3.43,1.43
1992-08-21,2,L,RM,1,17.81,2.08,0.08,64.48,4.17,322.77,272.6,0.00133333,0.84,22.49,23.23,37.29,2.73,2.86,1.67
1992-08-21,2,T,RM,1,9.57,8.99,0.13,1352,7.21,293.53,169.83,0.0025,0.58,25.01,22.12,43.87,3.18,2.67,2.01
1992-08-21,2,T,RM,1,11.3,9.6,0.17,2031.33,7.62,312.93,205.9,0.00406667,0.66,27.46,25.14,36.56,3.68,3.21,2.5
1992-08-21,2,T,RM,1,13.76,7.19,0.11,1717.33,7.45,277.8,153.2,0.00353333,0.55,31.97,28.88,35.02,4.77,3.99,3.37
1992-08-21,2,T,RM,1,15.38,6.39,0.08,1834.67,7.51,312.3,164.93,0.00216667,0.53,29.61,25.68,40.32,4.17,3.31,2.83
1992-08-21,2,T,RM,1,17.66,6.55,0.11,898.77,6.8,301.33,184.87,0.0029,0.61,29.69,27.84,35.65,4.19,3.76,2.85
1992-08-21,2,L,WB,1,9.52,4.4,0.28,85.65,4.45,317.93,286.03,0.0015,0.9,16.75,17.44,64.35,1.91,2,0.63
1992-08-21,2,L,WB,1,11.69,0.83,0.03,321.1,5.77,312.07,254.9,0.00053333,0.82,24.75,24.77,34.54,3.13,3.14,2.05
1992-08-21,2,L,WB,1,13.94,13.24,0.26,1456.33,7.28,294.7,194.37,0.00466667,0.66,27.34,25.9,49.52,3.65,3.35,1.99
1992-08-21,2,L,WB,1,15.83,0.41,0.01,1054.67,6.96,309.3,235.8,0.0004,0.76,33.35,29.14,29.39,5.15,4.05,3.96
1992-08-21,2,L,WB,1,17.63,0.16,-0.01,33.24,3.5,331.1,348.77,-9.12E-05,1.05,23.88,24.2,44.09,2.97,3.03,1.64
1992-08-21,2,T,WB,1,9.75,7.26,0.34,1589.33,7.37,300.23,253.23,0.00416667,0.84,22.38,22.16,47.38,2.72,2.68,1.45
1992-08-21,2,T,WB,1,11.48,11.13,0.37,1550,7.35,295.17,229.5,0.00463333,0.78,23.85,23.82,49.24,2.97,2.96,1.51
1992-08-21,2,T,WB,1,13.91,12.4,0.32,1866.33,7.53,276.93,194.27,0.00746667,0.7,30.2,28.42,41.64,4.31,3.89,2.69
1992-08-21,2,T,WB,1,15.55,16.04,0.34,1586,7.37,306.23,208.1,0.0067,0.68,28.1,27.17,42.2,3.82,3.62,2.29
1992-08-21,2,T,WB,1,17.88,7.74,0.28,374.83,5.93,291.63,231.9,0.00466667,0.8,26.23,26.47,42.77,3.42,3.47,1.94
1992-08-21,2,L,OAK,2,9.31,3.61,0.18,74.68,4.31,327.67,287.8,0.00123333,0.88,17.45,18.06,58.12,2,2.08,0.79
1992-08-21,2,L,OAK,2,11.2,3.79,0.16,497.47,6.21,302.23,253.13,0.00246667,0.84,22.43,21.95,39.44,2.72,2.65,1.68
1992-08-21,2,L,OAK,2,13.65,2.12,0.11,93.05,4.53,327.27,288.13,0.0016,0.88,22.99,23.72,45.39,2.82,2.95,1.48
1992-08-21,2,L,OAK,2,15.43,3.37,0.05,125.3,4.83,293.7,180.37,0.00086667,0.61,25.43,25.96,45.39,3.26,3.37,1.73
1992-08-21,2,L,OAK,2,17.48,2.95,0.05,53.69,3.98,323.77,216.23,0.0008,0.67,23.32,23.86,40.05,2.88,2.97,1.69
1992-08-21,2,T,OAK,2,9.41,10.82,0.45,1628,7.4,277.45,224.1,0.0047,0.81,22.77,20.98,59.48,2.78,2.49,1.3
1992-08-21,2,T,OAK,2,11.2,5.33,0.3,129.63,4.86,317.93,277.43,0.0035,0.87,21.94,23.99,42.17,2.64,2.99,1.38
1992-08-21,2,T,OAK,2,13.67,11.81,0.24,1307.67,7.18,278.6,177.23,0.00686667,0.64,31.4,28.38,37.17,4.62,3.88,3.17
1992-08-21,2,T,OAK,2,15.71,8.35,0.25,894.53,6.8,307.7,237.83,0.00413333,0.77,26.06,27.17,41.84,3.39,3.62,1.87
1992-08-21,2,T,OAK,2,17.55,6.76,0.18,342.36,5.84,348.23,269.03,0.0039,0.77,28.07,29.03,36.08,3.81,4.03,2.36
1992-08-21,2,L,RM,2,9.72,3.83,0.18,188.4,5.24,324.4,283.97,0.00133333,0.88,17.44,18.02,57.17,2,2.07,0.81
1992-08-21,2,L,RM,2,11.47,1.42,0.08,39.81,3.68,322.93,283.77,0.00153333,0.88,24.47,24.83,36.4,3.08,3.15,1.94
1992-08-21,2,L,RM,2,13.85,4.83,0.17,85.55,4.45,315.7,258.87,0.00226667,0.82,23.64,24.77,46.43,2.93,3.14,1.48
1992-08-21,2,L,RM,2,15.63,1.14,0.08,33.95,3.52,313.4,280.73,0.0014,0.9,25.9,27.04,43.56,3.36,3.59,1.79
1992-08-21,2,L,RM,2,17.86,2.29,0.15,64.88,4.17,323.53,291.67,0.00176667,0.9,22,23.09,49.54,2.65,2.84,1.25
1992-08-21,2,T,RM,2,9.62,5.56,0.1,785.03,6.67,330.97,227.07,0.00123333,0.69,21.33,21.92,44.91,2.55,2.64,1.36
1992-08-21,2,T,RM,2,11.35,7.67,0.15,182.97,5.21,310.2,216.13,0.00253333,0.7,23.72,24.1,38.41,2.95,3.01,1.79
1992-08-21,2,T,RM,2,13.79,7.5,0.09,1818,7.51,316.43,157.6,0.0034,0.5,33.31,29.39,29.68,5.14,4.11,3.92
1992-08-21,2,T,RM,2,15.42,9.46,0.11,323.2,5.78,307,157.27,0.00266667,0.51,28.75,26,44.58,3.97,3.38,2.46
1992-08-21,2,T,RM,2,17.71,6.54,0.14,130.69,4.87,300.33,209.83,0.00313333,0.7,27.29,27.29,34.71,3.64,3.64,2.38
1992-08-21,2,L,WB,2,9.56,3.58,0.24,108.91,4.69,326.93,296.9,0.00146667,0.91,17.11,17.79,61.95,1.96,2.04,0.69
1992-08-21,2,L,WB,2,11.81,7.31,0.04,77.47,4.35,273.87,0.63,0.00043333,0,24.61,24.38,65.15,3.11,3.07,1.11
1992-08-21,2,L,WB,2,14.02,14.67,0.4,1085.83,6.99,304.4,223.63,0.00673333,0.73,26.46,25.57,43.04,3.47,3.29,2.05
1992-08-21,2,L,WB,2,16.04,9.87,0.22,820.7,6.71,261.03,173.53,0.0045,0.66,30.55,30.24,50.71,4.4,4.32,2.21
1992-08-21,2,L,WB,2,17.67,0.09,0,30.4,3.41,332.13,153.13,1.31E-05,0.46,23.69,24.11,43.06,2.94,3.01,1.64
1992-08-21,2,T,WB,2,9.81,14.32,0.4,418.63,6.04,261.9,186.63,0.0051,0.71,24.1,21.87,55.59,3.01,2.63,1.55
1992-08-21,2,T,WB,2,11.53,15.1,0.37,742.7,6.61,299.97,214.1,0.00603333,0.71,25.02,23.54,42.95,3.18,2.91,1.93
1992-08-21,2,T,WB,2,13.95,13.28,0.26,1639.33,7.4,282.4,176.9,0.0066,0.63,30.34,28.22,38.02,4.35,3.84,2.88
1992-08-21,2,T,WB,2,15.58,14.51,0.35,1718,7.45,305.33,215.3,0.0072,0.71,28.72,27.82,40.17,3.96,3.76,2.45
1992-08-21,2,T,WB,2,17.95,12.72,0.29,754.27,6.63,330.5,239.87,0.0046,0.73,27.19,27.22,49.45,3.62,3.63,1.83
1992-08-21,2,L,OAK,3,9.39,3.18,0.17,292.4,5.68,329.27,293.13,0.0012,0.89,17.56,18.15,58.8,2.01,2.09,0.79
1992-08-21,2,L,OAK,3,11.28,5.13,0.14,233.06,5.45,367.57,293.57,0.00213333,0.8,23.22,23.65,41.04,2.86,2.93,1.65
1992-08-21,2,L,OAK,3,13.7,3.02,0.19,591.7,6.38,319.93,284.6,0.00246667,0.89,22.84,23.88,45.33,2.79,2.97,1.44
1992-08-21,2,L,OAK,3,15.48,1.91,0.09,124.92,4.83,298.2,256,0.00133333,0.86,25.22,26,50.24,3.22,3.37,1.53
1992-08-21,2,L,OAK,3,17.52,4.48,0.1,84.02,4.43,317.23,235.9,0.00153333,0.74,23.4,23.86,43.6,2.89,2.97,1.59
1992-08-21,2,T,OAK,3,9.49,16.95,0.28,1282,7.16,329.6,211.07,0.00396667,0.64,24.69,21.51,58.48,3.12,2.58,1.62
1992-08-21,2,T,OAK,3,11.24,5.61,0.37,142,4.96,311.83,276.6,0.00383333,0.89,21.3,22.78,46.13,2.54,2.78,1.26
1992-08-21,2,T,OAK,3,13.7,10.83,0.26,1669.67,7.42,291.63,202.67,0.00683333,0.69,30.81,29.63,35.47,4.46,4.17,2.98
1992-08-21,2,T,OAK,3,15.74,13.3,0.31,894.47,6.8,315.8,225.2,0.0058,0.71,27.29,26.88,41.32,3.64,3.55,2.17
1992-08-21,2,T,OAK,3,17.59,2.25,0.15,108.93,4.69,315.83,279.1,0.00313333,0.88,26.99,27.88,36.46,3.58,3.77,2.2
1992-08-21,2,L,RM,3,9.77,3.85,0.16,26.15,3.26,327.47,281,0.0012,0.86,17.55,18.07,56.58,2.01,2.08,0.84
1992-08-21,2,L,RM,3,11.56,5.38,0.17,88.93,4.49,297.93,235.87,0.00286667,0.79,24.3,24.38,41.25,3.05,3.06,1.79
1992-08-21,2,L,RM,3,13.89,5.27,0.18,181.16,5.2,308.83,249.5,0.0024,0.81,23.47,24.39,46.29,2.9,3.07,1.48
1992-08-21,2,L,RM,3,15.7,0.69,0.05,28.14,3.34,310.9,279.27,0.00093333,0.9,25.76,26.42,40.07,3.33,3.46,1.94
1992-08-21,2,L,RM,3,17.91,1.04,0.03,53.59,3.98,326.4,251.93,0.00036667,0.77,22.73,23.24,41.92,2.77,2.86,1.58
1992-08-21,2,T,RM,3,9.68,8.17,0.2,111.99,4.72,304.87,226.73,0.0023,0.74,21.43,21.54,49.54,2.56,2.58,1.28
1992-08-21,2,T,RM,3,11.39,7.21,0.09,1780.67,7.48,316.13,164.77,0.00193333,0.52,27.21,23.26,43.76,3.62,2.86,2.37
1992-08-21,2,T,RM,3,13.84,7.43,0.09,1454.6,7.28,290.6,141.87,0.0035,0.49,33.44,28.58,33.34,5.18,3.93,3.87
1992-08-21,2,T,RM,3,15.47,7.51,0.09,1080.9,6.99,318.23,172.2,0.00233333,0.54,29.1,25.88,42.88,4.05,3.35,2.61
1992-08-21,2,T,RM,3,17.77,0.93,0.05,71.84,4.27,307.53,263.67,0.00093333,0.86,25.58,26.25,34.84,3.29,3.43,2.1
1992-08-21,2,L,WB,3,9.62,5.64,0.31,222.07,5.4,330.7,293.3,0.00163333,0.89,17.21,17.99,64.57,1.97,2.07,0.63
1992-08-21,2,L,WB,3,11.86,9.96,0.18,92.32,4.53,265.55,166.75,0.0018,0.63,24.62,24.33,64.05,3.11,3.06,1.15
1992-08-21,2,L,WB,3,14.05,12.72,0.32,1423.67,7.26,293.97,211.47,0.00586667,0.72,27.2,26.49,43.41,3.62,3.47,2.11
1992-08-21,2,L,WB,3,16.14,0.17,0.02,879.57,6.78,322.43,288.23,0.00066667,0.89,32.47,30.86,26.99,4.91,4.48,3.7
1992-08-21,2,L,WB,3,17.76,3.69,0.38,83.3,4.42,313.93,289.6,0.0038,0.92,21.79,23.35,49.67,2.62,2.88,1.19
1992-08-21,2,T,WB,3,9.86,13.1,0.41,556.93,6.32,289.53,219.67,0.00573333,0.76,23.13,21.38,43.96,2.84,2.56,1.72
1992-08-21,2,T,WB,3,11.57,16.46,0.67,2008.67,7.61,297.7,237.4,0.0082,0.8,23.58,23.06,44.23,2.92,2.83,1.67
1992-08-21,2,T,WB,3,13.99,13.36,0.33,1031.13,6.94,272.3,186.87,0.00776667,0.69,30.29,28.6,41.76,4.33,3.93,2.69
1992-08-21,2,T,WB,3,15.62,8.28,0.38,169.97,5.14,310.3,260.3,0.0052,0.84,24.84,26.96,41.96,3.15,3.57,1.65
1992-08-21,2,T,WB,3,18,11.71,0.28,830.4,6.72,277.23,193.4,0.0049,0.7,27.01,26.82,45.61,3.58,3.54,1.97
1992-08-21,2,L,OAK,4,10.16,3.88,0.14,83.26,4.42,330.27,278.87,0.00133333,0.84,18.61,19.26,51.37,2.15,2.24,1
1992-08-21,2,L,OAK,4,11.95,3.25,0.27,93.66,4.54,305.27,274.83,0.00416667,0.9,22.82,23.95,34.36,2.79,2.99,1.76
1992-08-21,2,L,OAK,4,14.37,3.75,0.15,193.13,5.26,320.2,267.03,0.00256667,0.83,24.41,24.91,37.68,3.07,3.16,1.88
1992-08-21,2,L,OAK,4,16.29,1.67,0.08,104.92,4.65,313.07,267.9,0.00176667,0.86,27.14,28.16,34.83,3.61,3.83,2.28
1992-08-21,2,L,OAK,4,18.34,0.47,0.01,23.56,3.16,338.67,281.03,0.00013333,0.83,22.1,22.72,49.92,2.67,2.77,1.29
1992-08-21,2,T,OAK,4,9.92,14.28,0.36,633.9,6.45,271.13,189.03,0.00453333,0.7,23.27,21.96,51.44,2.87,2.65,1.5
1992-08-21,2,T,OAK,4,11.61,10.6,0.34,1547,7.34,299.03,230.93,0.0056,0.77,25.15,24.28,40.85,3.21,3.05,1.96
1992-08-21,2,T,OAK,4,14.04,14.38,0.27,1420.67,7.26,327.43,215.27,0.00786667,0.66,31.42,28.86,33.7,4.62,3.99,3.28
1992-08-21,2,T,OAK,4,16.06,12,0.43,1002.3,6.91,305.93,242.77,0.0068,0.79,26.65,28.38,40.63,3.51,3.88,1.93
1992-08-21,2,T,OAK,4,18.05,12.3,0.31,1181.33,7.07,280.33,198.13,0.0055,0.71,27.27,27.07,44.32,3.64,3.59,2.04
1992-08-21,2,L,RM,4,9.83,1.86,0.12,43.11,3.76,334,303.8,0.00093333,0.91,17.76,18.44,56.18,2.04,2.13,0.84
1992-08-21,2,L,RM,4,11.6,3.07,0.12,90.14,4.5,313.87,262.73,0.0019,0.84,23.81,24.36,42.63,2.96,3.06,1.66
1992-08-21,2,L,RM,4,14.21,3.06,0.18,124.06,4.82,322.37,281.1,0.00373333,0.87,25.2,25.8,28.73,3.22,3.34,2.26
1992-08-21,2,L,RM,4,16.45,1.11,0.05,124.31,4.82,315.07,272.03,0.00096667,0.86,26.6,27.31,44.75,3.5,3.64,1.86
1992-08-21,2,L,RM,4,18,1.51,0.02,86.97,4.47,326.1,170.7,0.00016667,0.52,22.7,23.16,48.48,2.77,2.85,1.39
1992-08-21,2,T,RM,4,10.02,8.44,0.13,341.13,5.83,324.27,201.6,0.00216667,0.62,23.42,21.75,40.49,2.89,2.61,1.83
1992-08-21,2,T,RM,4,11.76,10.58,0.15,1674.67,7.42,309.93,176.73,0.00363333,0.57,27.56,24.15,36.32,3.7,3.02,2.6
1992-08-21,2,T,RM,4,14.13,3.16,0.08,933.07,6.84,294.2,215.27,0.0027,0.73,31.13,29.08,29.23,4.55,4.04,3.37
1992-08-21,2,T,RM,4,16.19,7.6,0.11,1774.67,7.48,306.7,181.17,0.00313333,0.59,28.65,27.35,29.12,3.94,3.65,2.88
1992-08-21,2,T,RM,4,18.16,5.9,0.07,832.17,6.72,324.9,176.23,0.00163333,0.54,26.69,26.19,33.98,3.51,3.41,2.35
1992-08-21,2,L,WB,4,10.01,3.87,0.27,134.05,4.9,319.23,289.1,0.00176667,0.91,17.71,18.54,60.1,2.03,2.14,0.75
1992-08-21,2,L,WB,4,12.24,2.81,0.3,59.41,4.08,301.77,276.9,0.00406667,0.92,22.86,23.48,41.84,2.8,2.9,1.58
1992-08-21,2,L,WB,4,14.09,8.74,0.46,1348.2,7.21,306.1,260.3,0.00653333,0.85,24.3,26.38,37.08,3.05,3.45,1.77
1992-08-21,2,L,WB,4,16.2,0.11,0.01,1060.6,6.97,340.03,294.5,0.0003,0.87,33.92,30.94,26.39,5.32,4.5,4.13
1992-08-21,2,L,WB,4,18.14,1.47,0.39,24.19,3.19,333.37,319.17,0.00426667,0.96,21.12,22.69,42.78,2.51,2.77,1.33
1992-08-21,2,T,WB,4,10.13,15.3,0.42,1789.33,7.49,291.67,212.93,0.00673333,0.73,26.23,24.18,49.29,3.42,3.03,1.93
1992-08-21,2,T,WB,4,11.87,9.66,0.29,1766.33,7.48,309.97,240.17,0.0044,0.77,24.94,24.5,45.91,3.17,3.09,1.75
1992-08-21,2,T,WB,4,14.25,14.83,0.34,1675.67,7.42,290.33,198.37,0.00673333,0.68,28.28,28.42,39.41,3.86,3.89,2.32
1992-08-21,2,T,WB,4,15.8,12.1,0.33,955.87,6.86,306.23,228.9,0.00566667,0.75,26.75,26.99,43.13,3.53,3.58,1.99
1992-08-21,2,T,WB,4,18.31,14.43,0.33,793.07,6.68,319.47,229.43,0.0043,0.72,26.22,25.9,56.08,3.42,3.35,1.54
1992-08-21,2,L,OAK,5,10.22,2.9,0.17,71.49,4.27,327.8,294.17,0.0014,0.9,18.52,19.14,56.27,2.14,2.22,0.89
1992-08-21,2,L,OAK,5,12,2.54,0.2,94.43,4.55,311.4,280.03,0.00356667,0.9,23.67,24.07,33.53,2.94,3.01,1.93
1992-08-21,2,L,OAK,5,14.42,3.24,0.08,1257,7.14,325.07,247.87,0.0019,0.76,25.31,24.5,27.14,3.24,3.09,2.4
1992-08-21,2,L,OAK,5,16.35,1.32,0.05,88.52,4.48,308.03,257.7,0.00106667,0.84,26.46,27.55,37.04,3.47,3.7,2.1
1992-08-21,2,L,OAK,5,18.38,0.58,0.02,27.15,3.3,327.2,264.87,0.00013333,0.81,21.96,22.48,52.77,2.65,2.73,1.21
1992-08-21,2,T,OAK,5,9.96,14.46,0.33,1734.33,7.46,342.73,252.23,0.00503333,0.74,25.1,22.54,52.05,3.2,2.74,1.77
1992-08-21,2,T,OAK,5,11.64,11.54,0.37,657.97,6.49,308.13,240.5,0.00506667,0.78,22.68,23.62,37.93,2.77,2.93,1.66
1992-08-21,2,T,OAK,5,14.07,11.78,0.24,1864.67,7.53,284.77,185.2,0.0069,0.65,31.1,29.54,33.57,4.54,4.15,3.15
1992-08-21,2,T,OAK,5,16.09,7.59,0.28,183.33,5.21,305.5,245.93,0.0051,0.81,26.13,28.23,34.08,3.4,3.85,2.09
1992-08-21,2,T,OAK,5,18.09,6.39,0.24,170.3,5.14,290.03,233.13,0.004,0.8,25.54,26.63,40.06,3.28,3.5,1.88
1992-08-21,2,L,RM,5,9.9,1.14,0.13,28.74,3.36,326.17,305.63,0.0011,0.94,18.23,18.86,51.66,2.1,2.19,0.97
1992-08-21,2,L,RM,5,12.1,4.42,0.14,65.13,4.18,331.8,270.13,0.00246667,0.81,22.92,23.61,33.97,2.81,2.93,1.81
1992-08-21,2,L,RM,5,14.28,9.83,0.18,1198,7.09,308.77,202.63,0.00336667,0.66,26.41,25.8,42.11,3.46,3.33,2.05
1992-08-21,2,L,RM,5,16.51,1.07,0.07,35.87,3.58,329.37,292.67,0.0012,0.89,26.51,27.27,42.97,3.48,3.64,1.91
1992-08-21,2,L,RM,5,18.04,1.3,0.02,65.2,4.18,334.17,201.9,0.0002,0.6,22.55,23.07,48.9,2.74,2.83,1.36
1992-08-21,2,T,RM,5,10.06,9.21,0.08,1521.33,7.33,314.8,120.7,0.002,0.38,27.19,23.37,38.7,3.62,2.88,2.5
1992-08-21,2,T,RM,5,11.8,9.13,0.14,2080.33,7.64,316.63,195.07,0.0035,0.62,27.65,24.24,36.84,3.72,3.04,2.6
1992-08-21,2,T,RM,5,14.18,7.56,0.11,1126.43,7.03,288.87,155,0.0036,0.54,32.26,29.36,32.24,4.85,4.11,3.52
1992-08-21,2,T,RM,5,16.22,8.35,0.1,1781.33,7.49,310.8,160.5,0.0029,0.52,30.18,27.78,36.81,4.31,3.75,2.93
1992-08-21,2,T,RM,5,18.22,4.17,0.05,534.4,6.28,303.77,154.57,0.00113333,0.51,26.94,26.08,34.99,3.57,3.39,2.38
1992-08-21,2,L,WB,5,10.06,8.97,0.31,106.55,4.67,322.57,265.17,0.0022,0.82,18.4,18.77,59.57,2.12,2.17,0.83
1992-08-21,2,L,WB,5,12.3,3.24,0.39,80.72,4.39,297.77,275.2,0.0045,0.92,21.86,22.9,44.08,2.63,2.8,1.4
1992-08-21,2,L,WB,5,14.13,11.88,0.31,1387,7.23,287.17,206.67,0.0058,0.72,27.62,26.95,43.48,3.71,3.57,2.16
1992-08-21,2,L,WB,5,16.6,9.08,0.25,750.47,6.62,260.97,187.03,0.0045,0.72,28.27,27.71,49.02,3.85,3.73,2.03
1992-08-21,2,L,WB,5,18.19,1.22,0.37,40.53,3.7,324.87,312.33,0.00366667,0.96,20.88,22.57,46.37,2.48,2.75,1.2
1992-08-21,2,T,WB,5,10.18,15.47,0.44,1924,7.56,286,210.27,0.00603333,0.74,24.39,23.26,48.47,3.07,2.86,1.68
1992-08-21,2,T,WB,5,11.9,16.73,0.45,1713,7.45,314.17,233.3,0.00556667,0.74,23.64,23.45,47.98,2.93,2.9,1.54
1992-08-21,2,T,WB,5,14.29,12.08,0.28,196.27,5.28,265.57,176.67,0.00693333,0.67,31.39,28.68,46.68,4.61,3.95,2.77
1992-08-21,2,T,WB,5,15.83,10.28,0.37,458.57,6.13,306.2,244.4,0.00553333,0.8,25.41,27.13,40.74,3.26,3.61,1.79
1992-08-21,2,T,WB,5,18.35,7.95,0.43,496.93,6.21,288.87,245.6,0.00553333,0.85,24.2,25.3,44.54,3.03,3.24,1.59
1992-08-21,2,L,OAK,6,18.46,0.45,0.03,59.43,4.08,323.83,290.4,0.00033333,0.9,21.83,22.4,45.56,2.63,2.72,1.39
1992-08-21,2,T,OAK,6,11.67,6.55,0.29,211.47,5.35,315.33,265.93,0.004,0.84,22.09,23.45,36.79,2.67,2.9,1.6
1992-08-21,2,T,OAK,6,16.13,13.57,0.38,1378.33,7.23,297.2,218.67,0.00793333,0.74,28.29,28.19,36.2,3.86,3.84,2.47
1992-08-21,2,L,RM,6,12.17,5.97,0.13,90.23,4.5,303.7,218,0.00213333,0.72,23.99,23.71,42.63,2.99,2.94,1.74
1992-08-21,2,L,RM,6,14.31,6.48,0.2,772.27,6.65,306.33,241,0.00303333,0.79,24.34,25.18,42.72,3.06,3.21,1.68
1992-08-21,2,L,RM,6,18.09,0.8,0.01,55.03,4.01,332.63,227.6,0.00013333,0.68,22.55,23.05,49.87,2.74,2.83,1.33
1992-08-21,2,T,RM,6,11.82,8.04,0.1,268.57,5.59,317.43,167.53,0.00256667,0.53,27.45,23.68,32.57,3.68,2.94,2.72
1992-08-21,2,T,RM,6,16.33,4.27,0.06,1481.67,7.3,339.23,204.77,0.00166667,0.6,28.55,27.05,28.2,3.92,3.59,2.91
1992-08-21,2,L,WB,6,10.1,4.19,0.31,81.66,4.4,320.63,291.67,0.00186667,0.91,17.66,18.57,61.11,2.03,2.15,0.72
1992-08-21,2,L,WB,6,14.16,7.06,0.31,896.73,6.8,307.03,256.37,0.00456667,0.83,24.69,26.46,40.37,3.12,3.47,1.72
1992-08-21,2,L,WB,6,16.67,3.24,0.35,97.18,4.58,248.47,225.13,0.0043,0.91,25.61,27.07,51.09,3.3,3.6,1.46
1992-08-21,2,L,WB,6,18.23,1.23,0.2,36.6,3.6,320.37,302.97,0.00243333,0.95,21.17,22.45,44.01,2.52,2.73,1.32
1992-08-21,2,T,WB,6,11.94,17,0.42,1475.43,7.3,312.2,225.5,0.00563333,0.72,24.68,24.16,49.21,3.12,3.02,1.63
1992-08-21,2,T,WB,6,14.34,16.31,0.41,1877.67,7.54,292.1,202.33,0.01093333,0.69,30.59,29.58,29.47,4.41,4.16,3.18
1992-08-21,2,T,WB,6,15.87,8.2,0.34,600.33,6.4,314.77,260.4,0.0053,0.83,25.36,27.27,38.67,3.25,3.64,1.84
1992-08-21,2,T,OAK,7,11.71,4.83,0.2,80.8,4.39,316.97,266.07,0.0029,0.84,22.64,23.38,39.53,2.76,2.89,1.62
1992-08-21,2,T,WB,7,11.98,17.14,0.46,1830.33,7.51,305.3,224.27,0.0059,0.73,24.02,24.23,45.93,3,3.04,1.6
1992-08-21,2,T,OAK,8,12.11,12.68,0.31,1807,7.5,316.2,230.13,0.00573333,0.73,26.65,24.99,42.94,3.51,3.18,2.14
1992-08-21,2,T,WB,8,12.26,17.44,0.38,2028,7.61,313.4,216.33,0.00606667,0.69,25.79,23.95,47.17,3.33,2.99,1.92
1992-08-21,2,T,OAK,9,12.16,8.77,0.29,589,6.38,314.87,251.5,0.00403333,0.8,23.61,24.52,42.69,2.93,3.09,1.61
1992-08-21,2,T,WB,9,12.3,9.94,0.21,1735.67,7.46,308.1,216.7,0.00363333,0.7,26.61,23.93,54.24,3.5,2.98,1.88
1992-10-03,1,T,OAK,1,11.54,5.39,0.09,1195.67,7.09,305.5,191.77,1.62166667,0.63,26.28,23.32,52.38,3.43,2.88,1.92
1992-10-03,1,L,RM,1,15.94,0.98,0.04,41.44,3.72,347.87,299.4,0.57633333,0.86,22.26,22.52,45.77,2.7,2.74,1.44
1992-10-03,1,T,RM,1,12.54,1.78,0.08,576.97,6.36,331.93,283.47,1.76533333,0.85,27.37,25.94,42.85,3.66,3.36,2.22
1992-10-03,1,L,YB,1,16.39,-0.12,0.02,20.98,3.04,350.53,353.5,0.24516667,1.01,22.1,22.6,52.91,2.67,2.75,1.21
1992-10-03,1,T,YB,1,11.95,3.99,0.17,1081.23,6.99,359.77,307.07,3.479,0.85,26.16,24.44,40.17,3.41,3.08,2.17
1992-10-03,1,T,OAK,2,11.6,3.53,0.05,1604.67,7.38,340.5,208.1,1.15066667,0.61,28.02,24.41,46.8,3.8,3.07,2.36
1992-10-03,1,L,RM,2,16.04,-0.27,0.02,14.43,2.67,373.5,389.17,0.2677,1.04,22.92,23.34,46.09,2.81,2.88,1.48
