Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
9,1,1,fagugran,7,78.6,0.0,0.00,0.00,0.05,0.00,2.27,0.00,0.03,0.00,0.04,0.01,0.00,0.01,0.00,1.00,382,32682,104885,78.6,-7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
9,1,1,fagugran,6,53.3,0.0,0.00,0.00,0.03,0.00,2.27,0.00,0.02,0.00,0.03,0.00,0.00,0.01,0.00,1.00,382,32682,104885,53.3,-7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
9,1,1,tsugcana,6,579.5,85.4,0.02,0.00,0.12,2.37,2.27,0.36,0.36,1.00,0.15,0.00,0.16,0.01,0.10,1.00,350,42682,104885,664.9,-7.0,0.03,0.01,0.01,0.00,0.00,0.00,0.00,-0.11,-2.37,0.13,2.37,
9,1,1,fagugran,5,34.6,0.0,0.00,0.00,0.02,0.00,2.27,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,104883,34.6,-7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
9,1,1,fagugran,4,22.4,0.0,0.00,0.00,0.01,0.00,2.27,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,104883,22.4,-7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,1,1,tsugcana,4,211.7,35.0,0.01,0.00,0.04,0.97,2.27,0.14,0.14,1.00,0.09,0.00,0.06,0.01,0.10,1.00,350,42682,104883,246.7,-7.0,0.01,0.00,0.01,0.00,0.00,0.00,0.00,-0.04,-0.97,0.05,0.97,
9,1,1,tsugcana,3,121.9,22.0,0.00,0.00,0.02,0.61,2.27,0.10,0.08,1.00,0.05,0.00,0.05,0.01,0.10,1.00,350,42682,104882,143.9,-7.0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.61,0.03,0.61,
9,1,1,tsugcana,2,52.2,10.1,0.00,0.00,0.01,0.28,2.27,0.10,0.03,1.00,0.02,0.00,0.05,0.01,0.10,1.00,350,42682,104882,62.3,-7.0,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.28,0.01,0.28,
9,1,1,fagugran,2,10.0,0.0,0.00,0.00,0.01,0.00,2.27,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,104882,10.0,-7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,2,1,tsugcana,239,5488.4,47.5,36.17,0.31,1.10,1.32,3.52,2.38,2.38,1.00,0.18,0.01,0.67,0.01,0.18,1.00,350,42682,104882,5535.9,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.27,-1.63,37.27,1.63,
9,2,1,tsugcana,109,50142.1,194.4,16.93,0.07,10.03,5.40,3.52,5.77,5.77,1.00,0.18,0.02,0.93,0.01,0.18,1.00,350,42682,104843,50336.5,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.96,-5.47,26.96,5.47,
9,2,1,pinustro,109,26594.8,147.3,0.04,0.00,5.32,4.09,3.52,6.39,6.39,1.00,0.18,0.03,0.95,0.01,0.00,1.00,350,26504,104811,26742.1,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.36,-4.09,5.36,4.09,
9,2,1,pinustro,59,14325.3,147.6,0.00,0.00,2.87,4.10,3.52,5.94,5.94,1.00,0.18,0.03,0.94,0.01,0.00,1.00,350,26504,104801,14472.9,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.87,-4.10,2.87,4.10,
9,2,1,fagugran,29,2023.6,0.0,0.00,0.00,1.21,0.00,3.52,0.00,0.61,0.00,0.18,0.02,0.00,0.01,0.00,1.00,382,32682,104794,2023.6,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.21,0.00,1.21,0.00,
9,2,1,betulent,29,905.1,0.0,0.00,0.00,0.54,0.00,3.52,0.00,0.12,0.00,0.17,0.01,0.00,0.01,0.26,1.00,220,19116,104793,905.1,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.54,0.00,0.54,0.00,
9,2,1,betulent,19,559.0,0.0,0.00,0.00,0.34,0.00,3.52,0.00,0.08,0.00,0.16,0.01,0.00,0.01,0.26,1.00,220,19116,104792,559.0,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.34,0.00,
9,2,1,fagugran,19,832.2,0.0,0.00,0.00,0.50,0.00,3.52,0.00,0.26,0.00,0.17,0.02,0.00,0.01,0.00,1.00,382,32682,104792,832.2,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.50,0.00,
9,2,1,tsugcana,8,1111.9,137.6,0.04,0.00,0.22,3.82,3.52,0.66,0.66,1.00,0.18,0.01,0.27,0.01,0.18,1.00,350,42682,104791,1249.6,-3.2,0.10,0.02,0.05,0.01,0.00,0.00,0.00,-0.16,-3.80,0.26,3.83,
9,2,1,tsugcana,7,813.8,109.1,0.03,0.00,0.16,3.03,3.52,0.50,0.50,1.00,0.17,0.01,0.21,0.01,0.18,1.00,350,42682,104787,922.9,-3.2,0.08,0.02,0.04,0.01,0.00,0.00,0.00,-0.11,-3.01,0.19,3.03,
9,2,1,fagugran,7,78.5,0.0,0.00,0.00,0.05,0.00,3.52,0.00,0.03,0.00,0.04,0.01,0.00,0.01,0.00,1.00,382,32682,104784,78.5,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
9,2,1,fagugran,6,53.3,0.0,0.00,0.00,0.03,0.00,3.52,0.00,0.02,0.00,0.03,0.00,0.00,0.01,0.00,1.00,382,32682,104784,53.3,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
9,2,1,tsugcana,6,579.4,83.0,0.02,0.00,0.12,2.31,3.52,0.36,0.36,1.00,0.16,0.01,0.16,0.01,0.18,1.00,350,42682,104784,662.4,-3.2,0.06,0.02,0.03,0.01,0.00,0.00,0.00,-0.07,-2.29,0.14,2.31,
9,2,1,fagugran,5,34.6,0.0,0.00,0.00,0.02,0.00,3.52,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,104782,34.6,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
9,2,1,fagugran,4,22.3,0.0,0.00,0.00,0.01,0.00,3.52,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,104782,22.3,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,2,1,tsugcana,4,211.7,34.0,0.01,0.00,0.04,0.94,3.52,0.14,0.14,1.00,0.09,0.00,0.06,0.01,0.18,1.00,350,42682,104782,245.7,-3.2,0.02,0.01,0.01,0.00,0.00,0.00,0.00,-0.02,-0.94,0.05,0.95,
9,2,1,tsugcana,3,121.9,21.4,0.00,0.00,0.02,0.59,3.52,0.10,0.08,1.00,0.05,0.00,0.05,0.01,0.18,1.00,350,42682,104781,143.2,-3.2,0.02,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,-0.59,0.03,0.59,
9,2,1,tsugcana,2,52.2,9.8,0.00,0.00,0.01,0.27,3.52,0.10,0.03,1.00,0.02,0.00,0.05,0.01,0.18,1.00,350,42682,104780,62.0,-3.2,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,-0.27,0.01,0.27,
9,2,1,fagugran,2,10.0,0.0,0.00,0.00,0.01,0.00,3.52,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,104779,10.0,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,3,1,tsugcana,239,5451.1,45.8,35.93,0.30,1.09,1.27,12.93,2.37,2.37,1.00,0.19,0.01,0.67,1.00,0.38,0.54,350,42682,104779,5497.0,3.4,10.21,2.55,4.80,1.20,0.01,0.04,0.05,-26.92,0.95,37.12,1.60,
9,3,1,tsugcana,109,50115.1,188.9,16.92,0.06,10.02,5.25,12.93,5.77,5.77,1.00,0.19,0.03,0.93,1.00,0.38,0.42,350,42682,104753,50304.1,3.4,28.54,7.13,13.41,3.35,0.03,0.11,0.14,1.31,1.75,27.23,5.38,
9,3,1,pinustro,109,26589.4,143.2,0.04,0.00,5.32,3.98,12.93,6.39,6.39,1.00,0.19,0.04,0.95,1.00,0.02,1.00,350,26504,104756,26732.6,3.4,4.17,1.04,1.96,0.49,0.02,0.00,0.02,-1.23,-2.95,5.40,3.99,
9,3,1,pinustro,59,14322.4,143.5,0.00,0.00,2.86,3.99,12.93,5.94,5.94,1.00,0.19,0.04,0.94,1.00,0.02,1.00,350,26504,104752,14465.9,3.4,4.15,1.04,1.95,0.49,0.02,0.00,0.02,1.24,-2.96,2.91,4.00,
9,3,1,fagugran,29,2022.4,0.0,0.00,0.00,1.21,0.00,12.93,0.00,0.61,0.00,0.19,0.02,0.00,1.00,0.04,1.00,382,32682,104751,2022.4,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.21,0.00,1.21,0.00,
9,3,1,betulent,29,904.6,0.0,0.00,0.00,0.54,0.00,12.93,0.00,0.12,0.00,0.18,0.01,0.00,1.00,0.50,1.00,220,19116,104750,904.6,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.54,0.00,0.54,0.00,
9,3,1,betulent,19,558.6,0.0,0.00,0.00,0.34,0.00,12.93,0.00,0.08,0.00,0.17,0.01,0.00,1.00,0.50,1.00,220,19116,104750,558.6,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.34,0.00,
9,3,1,fagugran,19,831.7,0.0,0.00,0.00,0.50,0.00,12.93,0.00,0.26,0.00,0.18,0.02,0.00,1.00,0.04,1.00,382,32682,104750,831.7,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.50,0.00,
9,3,1,tsugcana,8,1111.8,133.8,0.04,0.00,0.22,3.72,12.93,0.66,0.66,1.00,0.19,0.02,0.27,1.00,0.38,1.00,350,42682,104750,1245.6,3.4,28.70,7.18,13.49,3.37,0.02,0.12,0.14,28.16,3.38,0.55,3.79,
9,3,1,tsugcana,7,813.7,106.1,0.03,0.00,0.16,2.95,12.93,0.50,0.50,1.00,0.18,0.01,0.21,1.00,0.38,1.00,350,42682,104782,919.8,3.4,22.37,5.59,10.51,2.63,0.02,0.10,0.11,21.96,2.59,0.41,3.01,
9,3,1,fagugran,7,78.5,0.0,0.00,0.00,0.05,0.00,12.93,0.00,0.03,0.00,0.04,0.01,0.00,1.00,0.04,1.00,382,32682,104807,78.5,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
9,3,1,fagugran,6,53.2,0.0,0.00,0.00,0.03,0.00,12.93,0.00,0.02,0.00,0.03,0.00,0.00,1.00,0.04,1.00,382,32682,104807,53.2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
9,3,1,tsugcana,6,579.3,80.7,0.02,0.00,0.12,2.24,12.93,0.36,0.36,1.00,0.16,0.01,0.16,1.00,0.38,1.00,350,42682,104807,660.0,3.4,16.77,4.19,7.88,1.97,0.01,0.07,0.08,16.47,1.91,0.30,2.29,
9,3,1,fagugran,5,34.6,0.0,0.00,0.00,0.02,0.00,12.93,0.00,0.01,0.00,0.02,0.00,0.00,1.00,0.04,1.00,382,32682,104825,34.6,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
9,3,1,fagugran,4,22.3,0.0,0.00,0.00,0.01,0.00,12.93,0.00,0.01,0.00,0.01,0.00,0.00,1.00,0.04,1.00,382,32682,104825,22.3,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,3,1,tsugcana,4,211.7,33.1,0.01,0.00,0.04,0.92,12.93,0.14,0.14,1.00,0.10,0.00,0.06,1.00,0.38,1.00,350,42682,104825,244.8,3.4,6.67,1.67,3.14,0.78,0.01,0.03,0.03,6.56,0.73,0.12,0.94,
9,3,1,tsugcana,3,121.9,20.8,0.00,0.00,0.02,0.58,12.93,0.10,0.08,1.00,0.06,0.00,0.05,1.00,0.38,1.00,350,42682,104833,142.6,3.4,4.93,1.23,2.32,0.58,0.00,0.02,0.02,4.85,0.64,0.08,0.59,
9,3,1,tsugcana,2,52.2,9.5,0.00,0.00,0.01,0.26,12.93,0.10,0.03,1.00,0.03,0.00,0.05,1.00,0.38,1.00,350,42682,104839,61.8,3.4,4.93,1.23,2.32,0.58,0.00,0.02,0.02,4.87,0.96,0.06,0.28,
9,3,1,fagugran,2,10.0,0.0,0.00,0.00,0.01,0.00,12.93,0.00,0.00,0.00,0.01,0.00,0.00,1.00,0.04,1.00,382,32682,104845,10.0,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
9,4,1,tsugcana,239,5424.2,46.8,35.75,0.31,1.08,1.30,15.55,2.36,2.36,1.00,0.18,0.00,0.67,1.00,0.48,0.39,350,42682,104845,5471.0,5.7,6.11,1.53,2.87,0.72,0.00,0.03,0.03,-30.79,-0.10,36.90,1.62,
9,4,1,tsugcana,109,50116.4,190.7,16.92,0.06,10.02,5.30,15.55,5.77,5.77,1.00,0.18,0.00,0.93,1.00,0.48,0.28,350,42682,104815,50307.1,5.7,21.36,5.34,10.04,2.51,0.01,0.10,0.11,-5.80,-0.07,27.16,5.41,
9,4,1,pinustro,109,26588.2,140.2,0.04,0.00,5.32,3.90,15.55,6.39,6.39,1.00,0.18,0.03,0.95,1.00,0.03,1.00,350,26504,104809,26728.4,5.7,7.62,1.90,3.58,0.90,0.04,0.01,0.04,2.18,-2.01,5.43,3.91,
9,4,1,pinustro,59,14323.6,140.6,0.00,0.00,2.86,3.90,15.55,5.94,5.94,1.00,0.18,0.03,0.94,1.00,0.03,1.00,350,26504,104809,14464.2,5.7,7.56,1.89,3.55,0.89,0.04,0.01,0.04,4.61,-2.04,2.94,3.92,
9,4,1,fagugran,29,2021.2,0.0,0.00,0.00,1.21,0.00,15.55,0.10,0.61,0.00,0.18,0.02,0.05,1.00,0.10,1.00,382,32682,104811,2021.2,5.7,1.25,0.53,0.59,0.25,0.01,0.00,0.01,0.02,0.53,1.23,0.00,
9,4,1,betulent,29,904.1,0.0,0.00,0.00,0.54,0.00,15.55,0.10,0.12,0.00,0.17,0.01,0.05,1.00,0.60,1.00,220,19116,104811,904.1,5.7,4.25,1.82,2.00,0.86,0.01,0.03,0.04,3.66,1.82,0.59,0.00,
9,4,1,betulent,19,558.3,0.0,0.00,0.00,0.33,0.00,15.55,0.10,0.08,0.00,0.16,0.01,0.05,1.00,0.60,1.00,220,19116,104816,558.3,5.7,4.25,1.82,2.00,0.86,0.01,0.04,0.04,3.87,1.82,0.38,0.00,
9,4,1,fagugran,19,831.2,0.0,0.00,0.00,0.50,0.00,15.55,0.10,0.26,0.00,0.17,0.02,0.05,1.00,0.10,1.00,382,32682,104821,831.2,5.7,1.25,0.53,0.59,0.25,0.01,0.00,0.01,0.74,0.53,0.51,0.00,
9,4,1,tsugcana,8,1139.9,137.2,0.04,0.00,0.23,3.81,15.55,0.68,0.68,1.00,0.17,0.00,0.27,1.00,0.48,0.94,350,42682,104822,1277.1,5.7,34.49,8.62,16.21,4.05,0.01,0.17,0.17,33.88,4.72,0.61,3.90,
9,4,1,tsugcana,7,835.7,108.6,0.03,0.00,0.17,3.02,15.55,0.51,0.51,1.00,0.17,0.00,0.21,1.00,0.48,1.00,350,42682,104860,944.3,5.7,28.60,7.15,13.44,3.36,0.00,0.14,0.14,28.12,4.06,0.48,3.09,
9,4,1,fagugran,7,78.4,0.0,0.00,0.00,0.05,0.00,15.55,0.10,0.03,0.00,0.04,0.01,0.05,1.00,0.10,1.00,382,32682,104892,78.4,5.7,1.25,0.53,0.59,0.25,0.01,0.01,0.01,1.19,0.53,0.06,0.00,
9,4,1,fagugran,6,53.2,0.0,0.00,0.00,0.03,0.00,15.55,0.10,0.02,0.00,0.03,0.00,0.05,1.00,0.10,1.00,382,32682,104894,53.2,5.7,1.25,0.53,0.59,0.25,0.00,0.01,0.01,1.20,0.53,0.04,0.00,
9,4,1,tsugcana,6,595.8,82.6,0.02,0.00,0.12,2.29,15.55,0.37,0.37,1.00,0.15,0.00,0.16,1.00,0.48,1.00,350,42682,104895,678.4,5.7,21.49,5.37,10.10,2.53,0.00,0.11,0.11,21.14,3.02,0.35,2.35,
9,4,1,fagugran,5,34.6,0.0,0.00,0.00,0.02,0.00,15.55,0.10,0.01,0.00,0.02,0.00,0.05,1.00,0.10,1.00,382,32682,104919,34.6,5.7,1.25,0.53,0.59,0.25,0.00,0.01,0.01,1.21,0.53,0.03,0.00,
9,4,1,fagugran,4,22.3,0.0,0.00,0.00,0.01,0.00,15.55,0.10,0.01,0.00,0.01,0.00,0.05,1.00,0.10,0.95,382,32682,104921,22.3,5.7,1.19,0.51,0.56,0.24,0.00,0.01,0.01,1.16,0.51,0.03,0.00,
9,4,1,tsugcana,4,218.2,33.8,0.01,0.00,0.04,0.94,15.55,0.14,0.14,1.00,0.09,0.00,0.06,1.00,0.48,1.00,350,42682,104922,252.0,5.7,8.59,2.15,4.04,1.01,0.00,0.04,0.04,8.46,1.19,0.14,0.96,
9,4,1,tsugcana,3,126.7,21.4,0.00,0.00,0.03,0.59,15.55,0.10,0.08,1.00,0.05,0.00,0.05,1.00,0.48,1.00,350,42682,104931,148.1,5.7,6.17,1.54,2.90,0.72,0.00,0.03,0.03,6.07,0.93,0.09,0.61,
9,4,1,tsugcana,2,57.1,10.5,0.00,0.00,0.01,0.29,15.55,0.10,0.04,1.00,0.02,0.00,0.05,1.00,0.48,0.76,350,42682,104938,67.6,5.7,4.66,1.16,2.19,0.55,0.00,0.02,0.02,4.60,0.86,0.06,0.30,
9,4,1,fagugran,2,10.0,0.0,0.00,0.00,0.01,0.00,15.55,0.10,0.00,0.00,0.01,0.00,0.05,1.00,0.10,0.43,382,32682,104944,10.0,5.7,0.54,0.23,0.25,0.11,0.00,0.01,0.01,0.53,0.23,0.01,0.00,
9,5,1,tsugcana,239,5393.4,46.7,35.55,0.31,1.08,1.30,13.52,2.35,2.35,1.00,0.17,0.00,0.67,1.00,0.78,0.22,350,42682,104945,5440.1,12.5,4.03,1.01,1.90,0.47,0.00,0.02,0.02,-32.63,-0.61,36.67,1.61,
9,5,1,tsugcana,109,50110.6,190.6,16.92,0.06,10.02,5.29,13.52,5.77,5.77,1.00,0.17,0.00,0.93,1.00,0.78,0.16,350,42682,104911,50301.3,12.5,19.13,4.78,8.99,2.25,0.01,0.09,0.10,-8.00,-0.62,27.13,5.41,
9,5,1,pinustro,109,26590.4,138.2,0.04,0.00,5.32,3.84,13.52,6.39,6.39,1.00,0.17,0.00,0.95,1.00,0.13,0.82,350,26504,104902,26728.6,12.5,27.96,6.99,13.14,3.29,0.01,0.15,0.16,22.32,3.08,5.64,3.91,
9,5,1,pinustro,59,14328.3,138.5,0.00,0.00,2.87,3.85,13.52,5.94,5.94,1.00,0.17,0.00,0.94,1.00,0.13,0.83,350,26504,104927,14466.8,12.5,27.99,7.00,13.15,3.29,0.01,0.15,0.17,24.84,3.08,3.15,3.92,
9,5,1,fagugran,29,2021.2,0.5,0.00,0.00,1.21,0.00,13.52,0.12,0.61,0.20,0.17,0.01,0.06,1.00,0.55,1.00,382,32682,104955,2021.7,12.5,8.31,3.56,3.91,1.67,0.01,0.09,0.10,7.01,3.53,1.30,0.04,
9,5,1,betulent,29,907.7,1.8,0.00,0.00,0.54,0.00,13.52,0.10,0.13,0.54,0.16,0.00,0.05,1.00,0.87,1.00,220,19116,104966,909.5,12.5,6.13,2.63,2.88,1.23,0.00,0.06,0.06,5.52,2.60,0.61,0.03,
9,5,1,betulent,19,562.2,1.8,0.00,0.00,0.34,0.00,13.52,0.10,0.08,0.54,0.15,0.00,0.05,1.00,0.87,1.00,220,19116,104974,564.0,12.5,6.13,2.63,2.88,1.23,0.00,0.06,0.06,5.73,2.60,0.40,0.03,
9,5,1,fagugran,19,831.9,0.5,0.00,0.00,0.50,0.00,13.52,0.10,0.26,0.20,0.16,0.00,0.05,1.00,0.55,1.00,382,32682,104983,832.4,12.5,6.80,2.91,3.20,1.37,0.00,0.07,0.08,6.23,2.89,0.57,0.03,
9,5,1,tsugcana,8,1173.8,141.9,0.04,0.00,0.23,3.94,13.52,0.70,0.70,1.00,0.16,0.00,0.28,1.00,0.78,0.53,350,42682,104992,1315.7,12.5,32.29,8.07,15.17,3.79,0.01,0.16,0.16,31.69,4.04,0.60,4.03,
9,5,1,tsugcana,7,863.8,112.7,0.03,0.00,0.17,3.13,13.52,0.53,0.53,1.00,0.16,0.00,0.22,1.00,0.78,0.65,350,42682,105028,976.5,12.5,31.19,7.80,14.66,3.67,0.00,0.15,0.16,30.68,4.59,0.51,3.21,
9,5,1,fagugran,7,79.6,0.5,0.00,0.00,0.05,0.00,13.52,0.10,0.03,0.20,0.04,0.00,0.05,1.00,0.55,0.47,382,32682,105063,80.1,12.5,3.18,1.36,1.49,0.64,0.00,0.04,0.04,3.10,1.35,0.08,0.01,
9,5,1,fagugran,6,54.4,0.5,0.00,0.00,0.03,0.00,13.52,0.10,0.02,0.20,0.03,0.00,0.05,1.00,0.55,0.33,382,32682,105067,54.9,12.5,2.23,0.96,1.05,0.45,0.00,0.03,0.03,2.17,0.95,0.05,0.01,
9,5,1,tsugcana,6,616.9,85.6,0.02,0.00,0.12,2.38,13.52,0.38,0.38,1.00,0.14,0.00,0.17,1.00,0.78,0.79,350,42682,105071,702.6,12.5,28.62,7.15,13.45,3.36,0.00,0.14,0.14,28.19,4.70,0.43,2.45,
9,5,1,fagugran,5,35.8,0.5,0.00,0.00,0.02,0.00,13.52,0.10,0.01,0.20,0.02,0.00,0.05,1.00,0.55,0.22,382,32682,105104,36.3,12.5,1.48,0.64,0.70,0.30,0.00,0.02,0.02,1.45,0.63,0.04,0.01,
9,5,1,fagugran,4,23.5,0.5,0.00,0.00,0.01,0.00,13.52,0.10,0.01,0.19,0.01,0.00,0.05,1.00,0.55,0.14,382,32682,105106,24.0,12.5,0.97,0.42,0.46,0.20,0.00,0.01,0.01,0.95,0.41,0.02,0.00,
9,5,1,tsugcana,4,226.7,35.0,0.01,0.00,0.05,0.97,13.52,0.15,0.15,1.00,0.08,0.00,0.07,1.00,0.78,1.00,350,42682,105108,261.7,12.5,14.55,3.64,6.84,1.71,0.00,0.07,0.07,14.35,2.63,0.20,1.01,
9,5,1,tsugcana,3,132.8,22.3,0.00,0.00,0.03,0.62,13.52,0.10,0.09,1.00,0.05,0.00,0.05,1.00,0.78,0.99,350,42682,105125,155.1,12.5,9.97,2.49,4.69,1.17,0.00,0.05,0.05,9.84,1.85,0.13,0.65,
9,5,1,tsugcana,2,61.7,11.4,0.00,0.00,0.01,0.32,13.52,0.10,0.04,1.00,0.02,0.00,0.05,1.00,0.78,0.43,350,42682,105136,73.1,12.5,4.36,1.09,2.05,0.51,0.00,0.02,0.02,4.30,0.76,0.06,0.33,
9,5,1,fagugran,2,10.5,0.2,0.00,0.00,0.01,0.00,13.52,0.10,0.00,0.09,0.01,0.00,0.05,1.00,0.55,0.06,382,32682,105141,10.7,12.5,0.44,0.19,0.21,0.09,0.00,0.01,0.01,0.43,0.19,0.01,0.00,
9,6,1,tsugcana,240,5360.8,46.1,36.15,0.31,1.07,1.28,9.90,2.35,2.35,1.00,0.15,0.00,0.67,1.00,0.95,0.17,350,42682,105142,5406.9,17.0,0.29,0.07,0.14,0.03,0.00,0.00,0.00,-36.93,-1.52,37.23,1.59,
9,6,1,tsugcana,110,50102.6,190.0,17.31,0.07,10.02,5.28,9.90,5.77,5.77,1.00,0.15,0.00,0.93,1.00,0.95,0.12,350,42682,105104,50292.6,17.0,15.56,3.89,7.31,1.83,0.01,0.07,0.08,-11.92,-1.49,27.48,5.38,
9,6,1,pinustro,110,26612.7,141.3,0.04,0.00,5.32,3.93,9.90,6.39,6.39,1.00,0.15,0.00,0.95,1.00,0.28,0.33,350,26504,105091,26754.0,17.0,25.17,6.29,11.83,2.96,0.01,0.14,0.15,19.55,2.30,5.62,3.99,
9,6,1,pinustro,60,14353.1,141.6,0.00,0.00,2.87,3.93,9.90,5.94,5.94,1.00,0.15,0.00,0.94,1.00,0.28,0.34,350,26504,105113,14494.7,17.0,25.20,6.30,11.84,2.96,0.01,0.14,0.15,22.07,2.30,3.13,4.00,
9,6,1,fagugran,30,2028.2,4.1,0.00,0.00,1.22,0.00,9.90,0.50,0.61,0.82,0.15,0.00,0.21,0.96,0.89,0.27,382,32682,105138,2032.3,17.0,12.92,5.54,6.07,2.60,0.00,0.15,0.15,11.58,5.48,1.35,0.06,
9,6,1,betulent,30,913.2,4.4,0.00,0.00,0.55,0.00,9.90,0.11,0.13,0.85,0.14,0.00,0.05,0.96,0.98,1.00,220,19116,105155,917.7,17.0,7.08,3.04,3.33,1.43,0.00,0.07,0.07,6.46,3.01,0.62,0.03,
9,6,1,betulent,20,567.9,4.4,0.00,0.00,0.34,0.00,9.90,0.10,0.08,0.85,0.13,0.00,0.05,0.96,0.98,1.00,220,19116,105165,572.3,17.0,6.65,2.85,3.13,1.34,0.00,0.07,0.07,6.25,2.82,0.41,0.03,
9,6,1,fagugran,20,838.1,3.4,0.00,0.00,0.50,0.00,9.90,0.20,0.27,0.76,0.14,0.00,0.09,0.96,0.89,0.59,382,32682,105174,841.6,17.0,12.28,5.26,5.77,2.47,0.00,0.14,0.14,11.65,5.21,0.63,0.05,
9,6,1,tsugcana,9,1205.5,146.0,0.04,0.01,0.24,4.06,9.90,0.71,0.71,1.00,0.15,0.00,0.28,1.00,0.95,0.39,350,42682,105191,1351.5,17.0,29.06,7.27,13.66,3.42,0.01,0.14,0.15,28.49,3.13,0.57,4.13,
9,6,1,tsugcana,8,894.5,117.3,0.03,0.00,0.18,3.26,9.90,0.54,0.54,1.00,0.14,0.00,0.23,1.00,0.95,0.47,350,42682,105223,1011.7,17.0,28.08,7.02,13.20,3.30,0.00,0.14,0.14,27.59,3.69,0.49,3.33,
9,6,1,fagugran,8,82.7,1.9,0.00,0.00,0.05,0.00,9.90,0.10,0.03,0.55,0.03,0.00,0.05,0.96,0.89,0.27,382,32682,105255,84.6,17.0,2.86,1.23,1.35,0.58,0.00,0.03,0.03,2.78,1.21,0.08,0.01,
9,6,1,fagugran,7,56.6,1.5,0.00,0.00,0.03,0.00,9.90,0.10,0.02,0.47,0.02,0.00,0.05,0.96,0.89,0.19,382,32682,105259,58.1,17.0,2.01,0.86,0.94,0.40,0.00,0.02,0.02,1.95,0.85,0.05,0.01,
9,6,1,tsugcana,7,645.1,90.3,0.02,0.00,0.13,2.51,9.90,0.40,0.40,1.00,0.13,0.00,0.17,1.00,0.95,0.57,350,42682,105261,735.5,17.0,25.76,6.44,12.11,3.03,0.00,0.13,0.13,25.35,3.86,0.41,2.58,
