Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
10,0,2006.23,0,204.257,52.1429,82.6,403.029,4684.2,41.4857,3820.46,44.5143,586.743,1876.69,404.571,14206.9,0.195315,0,0.141272,0.00692655,0.0362217,0.170322,0.581987,0.00294042,0.0265475,0.00356232,0.0177604,0.000403409,0.00456783,1.18783,0.164431,0,0.118934,0.00583128,0.0304941,0.14339,0.489959,0.00247546,0.0223497,0.00299902,0.0149521,0.000339619,0.00384554,62.5714,0,39.4571,1.57143,17.8,73.4286,283.371,1.05714,13.3429,8.6,12.4,0.114286,1.05714,514.771,0.121552,0,0.0766498,0.00305267,0.0345785,0.142643,0.55048,0.00205362,0.02592,0.0167064,0.0240884,0.000222013,0.00205362,6.28931,0,0.894995,0.293059,0.503544,0.332543,13.3147,0.120855,4.7961,0.110553,9.32055,2.01598,0.651766,38.6439,0.16275,0,0.02316,0.00758357,0.0130303,0.00860531,0.344548,0.00312739,0.12411,0.00286081,0.24119,0.0521682,0.0168659,152.857,0,45.0286,8.28571,14.8857,6.54286,204.343,2.6,36.8286,2.68571,87.9714,19.4857,19.4857,601,0.254338,0,0.0749227,0.0137865,0.0247682,0.0108866,0.340005,0.00432612,0.0612788,0.00446874,0.146375,0.0324222,0.0324222,763.4,0,39,15.4571,23.8857,6,157.257,14.2286,382.543,9.85714,164.543,193.457,10.7143,1780.34,0.00875183,0,0.00626547,0.000705554,0.00098251,0.00645702,0.0207981,0.000379744,0.00134004,0.00015641,0.000872572,0,0.000429649,0.0471389,2.94286,0,2.14286,0.142857,0.8,3.17143,10.5714,0.114286,0.828571,0.657143,0.857143,0,0.0571429,22.2857,0.0640684,0,0.00723599,0.0117931,0.00798029,0.00305209,0.158517,0,0.0293368,0.000474174,0.0663552,0.0212136,0.00416632,0.374193,1.51429,0,0.428571,0.228571,0.2,0.0857143,2.28571,0,0.2,0.0285714,0.542857,0.171429,0.171429,5.85714
11,0,2068.83,0,203.057,49.8,81.1714,417.886,4983.66,41.5714,4023.54,40.0571,596.629,1962.97,403.971,14873.1,0.185882,0,0.130681,0.00601024,0.035113,0.166223,0.573811,0.00307897,0.0260289,0.00359265,0.0183059,0.000253332,0.00562299,1.1546,0.160992,0,0.113183,0.00520547,0.0304114,0.143965,0.496977,0.00266669,0.0225436,0.00311159,0.0158548,0.000219411,0.00487006,58.8,0,35.2571,1.85714,17.5143,70.5714,282.371,1.57143,12.5429,10.3714,18.3143,0.142857,11.6571,520.971,0.112866,0,0.0676758,0.00356477,0.0336185,0.135461,0.542009,0.00301634,0.0240759,0.0199079,0.0351541,0.000274213,0.0223758,6.36566,0,0.90601,0.292775,0.501969,0.330829,13.3856,0.124448,4.84172,0.108273,9.36022,2.02837,0.648476,38.8943,0.163666,0,0.0232941,0.00752744,0.012906,0.00850585,0.344153,0.00319965,0.124484,0.00278379,0.240658,0.0521507,0.0166728,151.571,0,45.9429,8.17143,14.6571,6.62857,202.743,2.6,36.2857,2.57143,86.8857,19.2,19.2,596.457,0.25412,0,0.0770262,0.0136999,0.0245737,0.0111132,0.339912,0.00435907,0.0608354,0.00431117,0.14567,0.0321901,0.0321901,769.314,0,37.6571,16.6571,22.2571,5.48571,172.143,13.9429,402.086,10.1429,169.971,204.257,10.9429,1834.86,0.00753439,0,0.00606004,0.000938092,0.00108015,0.00772334,0.0197459,2.36592e-005,0.00142481,0.000649414,0.000697697,0.000182445,0.000223032,0.046283,2.68571,0,1.88571,0.314286,0.828571,2.68571,10.9714,0.171429,0.828571,1.22857,1.22857,0.0285714,0.4,23.2571,0.0412933,0,0.0109152,0.000258511,0.00681834,0,0.106678,0,0.0520734,0.00205637,0.0644225,0.017646,0.00548427,0.307646,1.25714,0,0.657143,0.0285714,0.228571,0,1.62857,0,0.4,0.0857143,0.542857,0.2,0.142857,5.17143
12,0,2112.71,0,202.943,44.0571,73.6571,432.971,5268.43,37.0286,4221.57,36.8571,612.029,2037.03,408.8,15488.1,0.177722,0,0.122378,0.00586518,0.0347743,0.164063,0.570217,0.0029146,0.0254224,0.00418494,0.0186338,0.000581603,0.00606055,1.13282,0.156885,0,0.10803,0.00517752,0.0306972,0.144828,0.503362,0.00257288,0.0224417,0.00369428,0.0164491,0.000513413,0.00534998,55.1714,0,32.1714,5.97143,22.3714,67.7143,275.2,5.48571,15.9714,12.6571,20.0286,4.4,15.2,532.343,0.103639,0,0.0604337,0.0112173,0.0420245,0.127201,0.51696,0.0103049,0.0300021,0.0237763,0.0376234,0.00826535,0.028553,6.40556,0,0.921864,0.291009,0.491268,0.323487,13.4759,0.12638,4.9011,0.107263,9.3519,2.02589,0.647883,39.0694,0.163953,0,0.0235955,0.0074485,0.0125742,0.00827978,0.34492,0.00323475,0.125446,0.00274545,0.239366,0.0518534,0.0165829,149.057,0,47.1143,8.02857,14.2,6.6,200.943,2.6,35.8,2.51429,85.3143,18.7714,18.8286,589.771,0.252737,0,0.0798857,0.013613,0.0240771,0.0111908,0.340713,0.00440849,0.0607015,0.00426315,0.144657,0.0318283,0.0319252,786.829,0,36.8,15.1429,22.7714,6.45714,182.257,13.9429,422.914,8.34286,168.629,212,11.8857,1887.97,0.00971979,0,0.00388082,0.000603199,0.00174372,0.00635175,0.0191398,0.000567449,0.00206561,0.000220545,0.00121664,0.000199745,0.000243682,0.0459528,3.08571,0,1.02857,0.657143,1,2.71429,9.91429,0.457143,1.4,0.971429,1.14286,0.485714,0.6,23.4571,0.0664504,0,0.010091,0.00334275,0.0061803,0.00504561,0.0912281,0.00197526,0.038702,0.000540877,0.0933152,0.0239004,0.00405345,0.344825,1.54286,0,0.485714,0.0857143,0.171429,0.0857143,1.77143,0.0285714,0.342857,0.0285714,0.771429,0.285714,0.2,5.8
13,0,2154.91,0,199.743,40.5143,70.8571,444.943,5529.8,35.3429,4397.97,32.8857,624.086,2110.66,412.114,16053.8,0.16785,0,0.112885,0.00571445,0.0339808,0.164585,0.561514,0.00304421,0.0252535,0.00466471,0.0188292,0.00130018,0.00660811,1.10623,0.151732,0,0.102045,0.0051657,0.0307176,0.14878,0.507593,0.00275188,0.0228285,0.00421677,0.0170211,0.00117532,0.00597354,51.5143,0,31.5714,7.51429,23.9714,65.5143,268.8,6.74286,22.8,13.9714,20.8857,6.91429,18.7429,538.943,0.0955839,0,0.0585803,0.0139426,0.0444786,0.121561,0.498754,0.0125113,0.042305,0.0259238,0.0387531,0.0128293,0.0347771,6.46143,0,0.943033,0.290244,0.485881,0.314222,13.5364,0.122541,4.92815,0.102436,9.35747,2.03147,0.64469,39.218,0.164757,0,0.024046,0.0074008,0.0123892,0.00801219,0.345158,0.00312461,0.125661,0.00261197,0.238602,0.0517994,0.0164386,147.486,0,48.3429,7.91429,14.0286,6.48571,199.314,2.51429,35.1714,2.28571,84.1429,18.5143,18.4857,584.686,0.252248,0,0.0826818,0.013536,0.0239934,0.0110927,0.340891,0.00430023,0.0601544,0.0039093,0.143911,0.0316654,0.0316165,792.914,0,35.7143,14.7143,20,7.31429,193.714,15.4,437.343,9.17143,167.857,223.2,11.2,1928.54,0.00853164,0,0.00487176,0.000290228,0.00113035,0.00472462,0.0192139,0.00035649,0.00163361,0.000406873,0.000593281,5.27668e-005,0.000223652,0.0420291,2.77143,0,1.37143,0.685714,1.14286,2.14286,9.91429,0.571429,1.42857,1.57143,1.25714,0.342857,1,24.2,0.0488448,0,0.00583999,0.00216663,0.00821441,0.00342077,0.09069,0.00186204,0.0560136,0.00386465,0.0958818,0.0106264,0.00451413,0.331939,1.34286,0,0.4,0.0857143,0.171429,0.0571429,1.62857,0.0285714,0.428571,0.142857,0.714286,0.114286,0.171429,5.28571
14,0,2215.26,0,195.286,38.9714,67.2286,456.857,5770.66,37.5143,4563.86,30.9714,640.8,2172.49,414.229,16604.1,0.16074,0,0.10171,0.00532527,0.0332551,0.160788,0.554362,0.0032704,0.0265202,0.00496715,0.019552,0.00204518,0.00686661,1.0794,0.148916,0,0.0942285,0.00493354,0.0308088,0.14896,0.513582,0.00302982,0.0245694,0.00460176,0.0181137,0.00189474,0.0063615,49.2857,0,32.2571,8.2,24.8286,62.8571,264.714,6.94286,31.7143,15.1714,22.4857,7.48571,22.3714,548.314,0.0898859,0,0.0588297,0.0149549,0.0452816,0.114637,0.482778,0.0126622,0.0578396,0.0276692,0.0410088,0.0136522,0.0408004,6.53573,0,0.95858,0.285513,0.488337,0.301257,13.577,0.12612,4.98761,0.096705,9.38309,2.02119,0.637519,39.3987,0.165887,0,0.0243303,0.00724676,0.0123948,0.00764636,0.344606,0.00320112,0.126593,0.00245453,0.238158,0.051301,0.0161812,146.2,0,49.5143,7.85714,13.8286,6.45714,197.543,2.51429,34.7714,2.17143,82.7143,18.1429,18.2,579.914,0.252106,0,0.0853821,0.0135488,0.0238459,0.0111347,0.340641,0.00433562,0.0599596,0.0037444,0.142632,0.0312854,0.0313839,798.771,0,36.1429,13.9429,21.2286,7.37143,202.771,13.5143,448.2,7.68571,168.286,228.229,11.1143,1957.26,0.00682175,0,0.00400722,0.000453562,0.00193369,0.00763488,0.0176217,0.000212461,0.00130715,0.000328557,0.000537827,0.000171027,0.000712105,0.0417419,2.14286,0,1.25714,0.857143,1.22857,2.51429,9.48571,0.657143,2.05714,1.45714,1.11429,0.6,1.2,24.5714,0.0482971,0,0.0139236,0.00785208,0.00417355,0.0114795,0.0983417,0,0.0302165,0.00270922,0.0690916,0.0166148,0.00658051,0.30928,1.2,0,0.685714,0.114286,0.114286,0.114286,1.51429,0,0.228571,0.0571429,0.628571,0.142857,0.142857,4.94286
15,0,2267.77,0,194.286,35.7143,64.8286,456.714,5983.49,37.8571,4713.69,29.0857,648.171,2225.29,416.314,17073.2,0.155172,0,0.0909227,0.00550283,0.0333148,0.160547,0.54318,0.00334683,0.0291428,0.00552449,0.0202269,0.00301492,0.00752457,1.05742,0.146745,0,0.0859855,0.00520402,0.0315058,0.151829,0.513685,0.00316509,0.0275603,0.0052245,0.0191285,0.00285121,0.00711597,52.1714,0,33.7143,8.45714,25.8571,71.7429,263.143,7,41.9143,16.1429,23.8,8.25714,27.0286,579.229,0.0900705,0,0.0582055,0.0146007,0.0446407,0.123859,0.454299,0.012085,0.0723623,0.0278696,0.0410891,0.0142554,0.046663,6.57139,0,0.975914,0.281925,0.491858,0.299003,13.5833,0.129787,5.05761,0.0923966,9.42384,2.03714,0.636236,39.5804,0.166026,0,0.0246565,0.00712284,0.0124268,0.00755432,0.343183,0.00327907,0.127781,0.0023344,0.238093,0.0514683,0.0160745,144.029,0,50.6857,7.71429,13.7143,6.45714,195.8,2.51429,34.2571,2,81.6571,17.9714,17.9429,574.743,0.250597,0,0.0881885,0.0134222,0.0238616,0.0112348,0.340674,0.00437463,0.0596043,0.00347982,0.142076,0.0312686,0.0312189,805.686,0,31.9714,13.5714,19.7429,6.8,209.114,15.4571,474.657,7.42857,174.143,236.314,11.3429,2006.23,0.00558427,0,0.00392116,0.000360166,0.00109905,0.00548969,0.0199902,0.000379681,0.00158497,0.000329453,0.00100437,0.000204965,0.000237937,0.0401859,2.14286,0,1.65714,1.08571,1.28571,2.62857,10.1143,0.628571,2.57143,1.22857,1.42857,0.571429,1.54286,26.8857,0.0647231,0,0.00490108,0.00568498,0.00313314,0.00227139,0.133821,0,0.0307086,0.00297052,0.0583908,0.0119816,0.00581943,0.324405,1.6,0,0.4,0.114286,0.0857143,0.0571429,1.97143,0,0.4,0.0857143,0.485714,0.114286,0.171429,5.48571
16,0,2288.69,0,188.229,35,62.4,464.371,6175.09,36.7143,4863.23,27.2571,653.571,2283.89,416.286,17494.7,0.152293,0,0.0819374,0.00511029,0.0328179,0.160298,0.536127,0.00364485,0.0311116,0.00583184,0.0211088,0.00393653,0.00839992,1.04262,0.146068,0,0.0785882,0.00490141,0.0314765,0.153746,0.514213,0.00349586,0.0298399,0.00559346,0.0202459,0.00377563,0.00805657,61.8571,0,35,8.71429,26.3429,73.5429,264.343,7.05714,52.6286,16.5429,25.2,8.57143,32.0857,611.886,0.101093,0,0.0572002,0.0142417,0.0430519,0.120191,0.432013,0.0115334,0.0860105,0.0270359,0.0411842,0.0140082,0.0524374,6.60532,0,0.987846,0.280618,0.489917,0.296234,13.5707,0.133532,5.11824,0.0936009,9.44103,2.05964,0.63424,39.7109,0.166335,0,0.0248759,0.00706652,0.0123371,0.00745977,0.341736,0.00336261,0.128888,0.00235706,0.237744,0.051866,0.0159714,141.714,0,51.1429,7.68571,13.5714,6.4,193.971,2.51429,33.9714,2,80.4857,17.8571,17.6571,568.971,0.249071,0,0.0898865,0.0135081,0.0238526,0.0112484,0.340916,0.004419,0.0597067,0.00351512,0.141458,0.031385,0.0310334,827.714,0,35.2,12.4,18.5714,6.45714,220.629,15.8,482.829,7.22857,174.543,238.171,11.3714,2050.91,0.00559806,0,0.0039069,0.000669581,0.000810528,0.00678328,0.0184954,0.000176032,0.00204833,0.000388199,0.00118214,0.000382528,0.000684065,0.0411251,3.05714,0,2.08571,0.828571,1.31429,3.31429,9.42857,0.457143,3.22857,1.48571,1.71429,0.657143,1.85714,29.4286,0.0677932,0,0.0072121,0,0.00877283,0.00330437,0.126258,0,0.0296292,0.000228498,0.0742075,0.00340902,0.00627238,0.327087,1.54286,0,0.542857,0,0.2,0.0857143,1.68571,0,0.2,0.0285714,0.542857,0.0285714,0.228571,5.08571
17,0,2311.09,0,186.457,33.2571,60.8571,468.286,6350.77,36.5714,4994.51,24.3143,670.371,2339.86,415.886,17892.2,0.150186,0,0.0741513,0.00514763,0.0319311,0.158932,0.530568,0.00391,0.0349212,0.00593928,0.0216199,0.00526818,0.00928403,1.03186,0.145549,0,0.0718618,0.0049887,0.0309452,0.154025,0.514187,0.00378928,0.0338429,0.0057559,0.0209523,0.00510553,0.00899738,73.1429,0,36.0571,8.91429,26.7143,76.8286,268.657,7.14286,62.6857,16.3143,27.9143,9.48571,36.8571,650.714,0.112404,0,0.0554116,0.0136992,0.0410538,0.118068,0.412865,0.0109769,0.0963337,0.0250714,0.0428979,0.0145774,0.0566411,6.65267,0,0.996287,0.28079,0.488444,0.284773,13.6424,0.137354,5.15604,0.0912867,9.4907,2.07617,0.634841,39.9317,0.166601,0,0.0249498,0.00703175,0.012232,0.0071315,0.341642,0.00343973,0.129121,0.00228607,0.237673,0.051993,0.0158981,139.543,0,52.0857,7.6,13.3143,6.2,192.457,2.51429,33.3429,1.91429,79.5714,17.6286,17.3714,563.543,0.247617,0,0.0924255,0.0134861,0.023626,0.0110018,0.341513,0.00446157,0.0591665,0.00339688,0.141199,0.0312817,0.0308254,828.314,0,32.5143,12.5143,16.8571,6.68571,224.314,15.2,499.943,7.57143,171.257,246.857,10.9714,2073,0.0059574,0,0.00208057,0.000443344,0.00173437,0.00703171,0.0170964,0.000229981,0.00166061,0.000562859,0.000858373,0.000137078,0.000561953,0.0383547,3.57143,0,1.51429,1.05714,1.54286,3.31429,9.85714,0.657143,3.4,1.8,1.74286,0.457143,2.08571,31,0.0500652,0,0.0165594,0.00218157,0.00820821,0.00524571,0.0916851,0,0.0548257,0.00110256,0.0501872,0.00947031,0.00240179,0.291933,1.2,0,0.542857,0.0571429,0.2,0.171429,1.62857,0,0.371429,0.0285714,0.457143,0.0857143,0.142857,4.88571
18,0,2319.57,0,183.686,31.7429,60,468.457,6514.43,37.8857,5120.71,23.8571,676.114,2388.49,414.314,18239.3,0.145674,0,0.068582,0.00500231,0.0316966,0.160773,0.521589,0.00378007,0.0391115,0.0065078,0.0228042,0.00663299,0.0102378,1.02239,0.142484,0,0.06708,0.00489276,0.0310024,0.157252,0.510166,0.00369728,0.0382549,0.00636527,0.0223048,0.00648772,0.0100136,85.5714,0,36.2286,8.68571,27.0286,83.1143,271.629,6.88571,73.6571,16.3714,31.3714,10.3714,41.1714,692.086,0.123643,0,0.0523469,0.0125501,0.0390538,0.120092,0.392478,0.00994922,0.106428,0.0236552,0.0453288,0.0149858,0.0594889,6.67512,0,1.01302,0.278745,0.494924,0.282952,13.718,0.137588,5.21692,0.0918742,9.52556,2.10599,0.628063,40.1688,0.166177,0,0.0252191,0.00693933,0.0123211,0.00704408,0.34151,0.00342525,0.129875,0.0022872,0.237138,0.0524285,0.0156356,137.171,0,52.6857,7.51429,13.2,6.14286,191.343,2.45714,33.1143,1.88571,78.6,17.5143,17.0286,558.657,0.245538,0,0.0943078,0.0134506,0.0236281,0.0109958,0.342505,0.0043983,0.0592748,0.00337544,0.140695,0.0313507,0.0304813,830.857,0,34.2,12.2286,17.2857,7.62857,228.886,15.0857,513.8,6.65714,174.371,255.343,11.5714,2107.91,0.00791562,0,0.00220955,0.000409394,0.00160729,0.00534836,0.0185755,0.000167412,0.00192562,0.000320918,0.000840026,0.000247656,0.000652117,0.0402194,4.31429,0,1.97143,0.885714,1.42857,2.94286,10.7143,0.6,5.14286,0.942857,1.74286,0.485714,2.48571,33.6571,0.0601107,0,0.00966728,0,0.000568665,0.00166204,0.0816053,0.000577363,0.0324896,0,0.101047,0,0.00629333,0.294021,1.2,0,0.6,0,0.0571429,0.0571429,1.42857,0.0571429,0.228571,0,0.714286,0,0.171429,4.51429
19,0,2353.74,0,180.857,29.8,56.0571,466.171,6664.11,38.1429,5238.63,23.9714,683.657,2440.11,415.971,18591.2,0.142006,0,0.065112,0.00487136,0.0312336,0.160817,0.515655,0.00379629,0.0439737,0.00691138,0.0235766,0.00802192,0.0115621,1.01754,0.139558,0,0.0639899,0.00478741,0.0306953,0.158045,0.506768,0.00373087,0.0432159,0.00679227,0.0231703,0.00788368,0.0113628,98.1714,0,36.1143,8.54286,27.0571,89.7429,279.171,6.97143,85.6571,15.6571,35.1714,11.6571,45.2,739.114,0.132823,0,0.0488616,0.0115582,0.0366075,0.121419,0.377711,0.00943214,0.115892,0.0211837,0.0475859,0.0157718,0.0611543,6.75195,0,1.02363,0.274016,0.493394,0.279777,13.8233,0.141456,5.23676,0.0928192,9.5225,2.12165,0.627098,40.3883,0.167176,0,0.0253446,0.00678453,0.0122162,0.00692717,0.342259,0.00350239,0.12966,0.00229817,0.235774,0.0525313,0.0155267,136.114,0,52.8857,7.31429,12.9429,6.08571,189.971,2.45714,32.6,1.85714,77.4571,17.2857,16.8286,553.8,0.245782,0,0.0954961,0.0132074,0.023371,0.010989,0.343033,0.00443688,0.058866,0.00335345,0.139865,0.0312129,0.0303875,827.829,0,34.4857,11.6286,18.6571,7.48571,234.914,15.7714,524.314,6.6,175.429,256.257,9.42857,2122.8,0.00602037,0,0.00366265,0.00065799,0.0015058,0.00625669,0.0181156,0.000524466,0.00278651,0.000507823,0.00133722,0.000360426,0.000593202,0.0423287,5,0,2.2,1.2,1.4,3.71429,10.7714,0.628571,6.02857,1.4,2.42857,0.742857,2.71429,38.2286,0.0335586,0,0.0131222,0.00167512,0.00605174,0.000924728,0.0810869,0,0.0427226,0.00025138,0.0784774,0.00967084,0.00161964,0.269161,0.685714,0,0.485714,0.0571429,0.2,0.0285714,1.48571,0,0.285714,0.0285714,0.628571,0.0857143,0.0571429,4.02857
20,0,2384.83,0,177.2,27.8857,55.2286,464.429,6799.97,38.7714,5350.31,22.8286,691.286,2488.37,415.829,18916.9,0.13917,0,0.0625606,0.00464083,0.0311664,0.161736,0.507795,0.00396434,0.0505422,0.00733285,0.0252108,0.0095834,0.0126003,1.0163,0.136938,0,0.0615571,0.00456639,0.0306665,0.159141,0.499649,0.00390075,0.0497314,0.00721523,0.0248064,0.00942968,0.0123982,113.314,0,36.2571,8.08571,27.4857,95.5714,287.686,6.68571,98.7429,15,38.9714,13.1429,49.0571,790,0.143436,0,0.0458951,0.0102351,0.034792,0.120976,0.364159,0.00846293,0.124991,0.0189873,0.0493309,0.0166365,0.0620977,6.79556,0,1.03533,0.269538,0.493196,0.277938,13.8861,0.145409,5.25814,0.0915439,9.50157,2.13542,0.625708,40.5155,0.167727,0,0.0255538,0.00665272,0.012173,0.00686004,0.342736,0.00358899,0.129781,0.00225948,0.234517,0.0527064,0.0154437,134.629,0,52.8571,7.11429,12.8286,6.08571,188.571,2.45714,31.8571,1.8,76.1429,17.1429,16.5714,548.057,0.245647,0,0.0964446,0.0129809,0.0234074,0.0111042,0.344073,0.00448337,0.0581274,0.00328433,0.138932,0.0312793,0.0302367,838.686,0,34.4286,11.2,16.2571,7.51429,246.6,17.2286,533.857,7.62857,173.514,262.371,10.2,2159.49,0.00519484,0,0.00212422,0.000493634,0.00131881,0.00484385,0.0181447,0.000339367,0.00236524,0.000476666,0.00101657,0.000373131,0.000965816,0.0376569,5.22857,0,1.65714,1.05714,1.17143,3.85714,10.8,0.771429,5.54286,1.4,2.68571,0.885714,3.05714,38.1143,0.0636947,0,0.0092347,0.00266355,0.0056085,0.00102504,0.112972,0,0.0490601,0.00187609,0.104275,0.0109162,0.00344609,0.364772,1.11429,0,0.514286,0.0857143,0.0857143,0.0571429,1.6,0,0.6,0.0285714,0.742857,0.0857143,0.0857143,5
