#ppt,,,
,FortBragg,FortBragg,FortBragg
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
1992-06-23T00:00:00Z,2.46678,0.454683,0.67430186
1992-06-24T00:00:00Z,1.7470125,1.0557365,1.0274904
1992-06-25T00:00:00Z,3.813135,18.013655,4.24425
1992-06-26T00:00:00Z,0,0,0
1992-06-27T00:00:00Z,0.30872574,0.68983686,0.8305642
1992-06-28T00:00:00Z,1.1208448,10.118068,3.180891
1992-06-29T00:00:00Z,4.0280566,19.328894,4.396464
1992-06-30T00:00:00Z,0.10537451,0.19632529,0.4430861
1992-07-01T00:00:00Z,0,0,0
1992-07-02T00:00:00Z,0,0,0
1992-07-03T00:00:00Z,0,0,0
1992-07-04T00:00:00Z,0,0,0
1992-07-05T00:00:00Z,0,0,0
1992-07-06T00:00:00Z,0,0,0
1992-07-07T00:00:00Z,0,0,0
1992-07-08T00:00:00Z,0,0,0
1992-07-09T00:00:00Z,0,0,0
1992-07-10T00:00:00Z,0.26011097,0.05503013,0.23458502
1992-07-11T00:00:00Z,4.769288,26.622458,5.1596956
1992-07-12T00:00:00Z,6.082594,8.184688,2.8608894
1992-07-13T00:00:00Z,1.2316159,1.8996477,1.3782771
1992-07-14T00:00:00Z,0.13549156,0.1318392,0.36309668
1992-07-15T00:00:00Z,1.1597327,0.39360997,0.6273834
1992-07-16T00:00:00Z,0.37438068,0.18297057,0.4277506
1992-07-17T00:00:00Z,2.859766,13.735107,3.7060907
1992-07-18T00:00:00Z,0,0,0
1992-07-19T00:00:00Z,0,0,0
1992-07-20T00:00:00Z,0,0,0
1992-07-21T00:00:00Z,0,0,0
1992-07-22T00:00:00Z,0,0,0
1992-07-23T00:00:00Z,0,0,0
1992-07-24T00:00:00Z,0,0,0
1992-07-25T00:00:00Z,0,0,0
1992-07-26T00:00:00Z,0,0,0
1992-07-27T00:00:00Z,0,0,0
1992-07-28T00:00:00Z,0,0,0
1992-07-29T00:00:00Z,0,0,0
1992-07-30T00:00:00Z,0,0,0
1992-07-31T00:00:00Z,0,0,0
1992-08-01T00:00:00Z,0,0,0
1992-08-02T00:00:00Z,0,0,0
1992-08-03T00:00:00Z,0,0,0
1992-08-04T00:00:00Z,0,0,0
1992-08-05T00:00:00Z,0,0,0
1992-08-06T00:00:00Z,0,0,0
1992-08-07T00:00:00Z,0,0,0
1992-08-08T00:00:00Z,0,0,0
1992-08-09T00:00:00Z,0,0,0
1992-08-10T00:00:00Z,0,0,0
1992-08-11T00:00:00Z,0.27428913,0.17381796,0.41691482
1992-08-12T00:00:00Z,0.6207728,0.91894424,0.9586158
1992-08-13T00:00:00Z,1.7230364,2.7387495,1.6549168
1992-08-14T00:00:00Z,2.7759624,12.165985,3.4879773
1992-08-15T00:00:00Z,0.58653563,0.65550685,0.8096338
1992-08-16T00:00:00Z,0,0,0
1992-08-17T00:00:00Z,0,0,0
1992-08-18T00:00:00Z,0,0,0
1992-08-19T00:00:00Z,0,0,0
1992-08-20T00:00:00Z,0,0,0
1992-08-21T00:00:00Z,0,0,0
1992-08-22T00:00:00Z,0,0,0
1992-08-23T00:00:00Z,0,0,0
1992-08-24T00:00:00Z,0,0,0
1992-08-25T00:00:00Z,0,0,0
1992-08-26T00:00:00Z,0.060229626,0.037837606,0.19451891
1992-08-27T00:00:00Z,0,0,0
1992-08-28T00:00:00Z,0.33270368,0.5172785,0.71922076
1992-08-29T00:00:00Z,1.424561,6.187919,2.487553
1992-08-30T00:00:00Z,1.5460829,0.30591336,0.5530943
1992-08-31T00:00:00Z,0.91968024,0.64025366,0.8001585
1992-09-01T00:00:00Z,0,0,0
1992-09-02T00:00:00Z,0,0,0
1992-09-03T00:00:00Z,0.08187317,0.06908178,0.26283413
1992-09-04T00:00:00Z,0,0,0
1992-09-05T00:00:00Z,0,0,0
1992-09-06T00:00:00Z,0,0,0
1992-09-07T00:00:00Z,0,0,0
1992-09-08T00:00:00Z,0,0,0
1992-09-09T00:00:00Z,0,0,0
1992-09-10T00:00:00Z,0,0,0
1992-09-11T00:00:00Z,0,0,0
1992-09-12T00:00:00Z,0,0,0
1992-09-13T00:00:00Z,0,0,0
1992-09-14T00:00:00Z,0,0,0
1992-09-15T00:00:00Z,0,0,0
1992-09-16T00:00:00Z,0,0,0
1992-09-17T00:00:00Z,7.924503,23.21533,4.818229
1992-09-18T00:00:00Z,1.6638339,4.6348724,2.1528754
1992-09-19T00:00:00Z,0,0,0
1992-09-20T00:00:00Z,0,0,0
1992-09-21T00:00:00Z,0,0,0
1992-09-22T00:00:00Z,0,0,0
1992-09-23T00:00:00Z,0,0,0
1992-09-24T00:00:00Z,0,0,0
1992-09-25T00:00:00Z,0,0,0
1992-09-26T00:00:00Z,0,0,0
1992-09-27T00:00:00Z,0,0,0
1992-09-28T00:00:00Z,0,0,0
1992-09-29T00:00:00Z,0,0,0
1992-09-30T00:00:00Z,0.07319411,0.061969295,0.24893633
1992-10-01T00:00:00Z,1.0619811,1.7613024,1.3271407
1992-10-02T00:00:00Z,0.21427114,0.07134872,0.2671118
1992-10-03T00:00:00Z,0,0,0
1992-10-04T00:00:00Z,0,0,0
1992-10-05T00:00:00Z,0,0,0
1992-10-06T00:00:00Z,0,0,0
1992-10-07T00:00:00Z,0,0,0
1992-10-08T00:00:00Z,0,0,0
1992-10-09T00:00:00Z,0,0,0
1992-10-10T00:00:00Z,0,0,0
1992-10-11T00:00:00Z,0,0,0
1992-10-12T00:00:00Z,0,0,0
1992-10-13T00:00:00Z,0,0,0
1992-10-14T00:00:00Z,0,0,0
1992-10-15T00:00:00Z,0,0,0
1992-10-16T00:00:00Z,0,0,0
1992-10-17T00:00:00Z,0,0,0
1992-10-18T00:00:00Z,0,0,0
1992-10-19T00:00:00Z,0,0,0
1992-10-20T00:00:00Z,4.792768,6.7650785,2.6009765
1992-10-21T00:00:00Z,0.6360371,0.584199,0.76432914
1992-10-22T00:00:00Z,1.9353923,7.3178525,2.705153
1992-10-23T00:00:00Z,0.076022245,0.060142204,0.24523908
1992-10-24T00:00:00Z,0.007311285,2.40E-04,0.015503624
1992-10-25T00:00:00Z,0,0,0
1992-10-26T00:00:00Z,0.04788186,0.0235731,0.15353534
1992-10-27T00:00:00Z,2.8457713,5.1112485,2.260807
1992-10-28T00:00:00Z,11.425016,59.123886,7.6892056
1992-10-29T00:00:00Z,20.491522,259.21472,16.100147
1992-10-30T00:00:00Z,19.310112,58.489395,7.6478357
1992-10-31T00:00:00Z,3.3168745,8.363967,2.8920524
1992-11-01T00:00:00Z,0.108612806,0.030533634,0.17473876
1992-11-02T00:00:00Z,0,0,0
1992-11-03T00:00:00Z,0,0,0
1992-11-04T00:00:00Z,0,0,0
1992-11-05T00:00:00Z,0,0,0
1992-11-06T00:00:00Z,0,0,0
1992-11-07T00:00:00Z,0,0,0
1992-11-08T00:00:00Z,0,0,0
1992-11-09T00:00:00Z,0,0,0
1992-11-10T00:00:00Z,0,0,0
1992-11-11T00:00:00Z,0,0,0
1992-11-12T00:00:00Z,0,0,0
1992-11-13T00:00:00Z,0,0,0
1992-11-14T00:00:00Z,0,0,0
1992-11-15T00:00:00Z,0,0,0
1992-11-16T00:00:00Z,0,0,0
1992-11-17T00:00:00Z,0,0,0
1992-11-18T00:00:00Z,1.1528429,1.7557726,1.3250557
1992-11-19T00:00:00Z,1.9942235,2.5682554,1.6025778
1992-11-20T00:00:00Z,0,0,0
1992-11-21T00:00:00Z,0.4365505,0.67849135,0.82370585
1992-11-22T00:00:00Z,0,0,0
1992-11-23T00:00:00Z,0.013428666,4.94E-04,0.022227183
1992-11-24T00:00:00Z,0.47682717,0.38270164,0.6186288
1992-11-25T00:00:00Z,0.5127926,0.36083034,0.60069156
1992-11-26T00:00:00Z,1.2706099,1.2707622,1.127281
1992-11-27T00:00:00Z,0.4348036,0.3843488,0.6199587
1992-11-28T00:00:00Z,0,0,0
1992-11-29T00:00:00Z,0,0,0
1992-11-30T00:00:00Z,0,0,0
1992-12-01T00:00:00Z,0,0,0
1992-12-02T00:00:00Z,2.3433745,1.6199877,1.2727873
1992-12-03T00:00:00Z,0.088312164,0.01086235,0.1042226
1992-12-04T00:00:00Z,0.03720182,0.00236324,0.048613165
1992-12-05T00:00:00Z,6.072948,6.3526435,2.520445
1992-12-06T00:00:00Z,34.111565,162.31218,12.740179
1992-12-07T00:00:00Z,21.266504,341.39334,18.476831
1992-12-08T00:00:00Z,78.64616,232.6369,15.2524395
1992-12-09T00:00:00Z,22.566853,208.09416,14.425469
1992-12-10T00:00:00Z,24.485119,174.52666,13.210854
1992-12-11T00:00:00Z,15.436741,29.896294,5.4677505
1992-12-12T00:00:00Z,0,0,0
1992-12-13T00:00:00Z,0.46320608,0.15789865,0.39736465
1992-12-14T00:00:00Z,0,0,0
1992-12-15T00:00:00Z,0,0,0
1992-12-16T00:00:00Z,13.201449,75.75458,8.703711
1992-12-17T00:00:00Z,10.729951,29.801971,5.4591184
1992-12-18T00:00:00Z,2.8905997,8.291747,2.8795395
1992-12-19T00:00:00Z,0.24300462,0.4505721,0.6712467
1992-12-20T00:00:00Z,0,0,0
1992-12-21T00:00:00Z,0,0,0
1992-12-22T00:00:00Z,0,0,0
1992-12-23T00:00:00Z,0,0,0
1992-12-24T00:00:00Z,0,0,0
1992-12-25T00:00:00Z,0,0,0
1992-12-26T00:00:00Z,0,0,0
1992-12-27T00:00:00Z,5.0363946,66.29959,8.142456
1992-12-28T00:00:00Z,53.824673,364.24365,19.085169
1992-12-29T00:00:00Z,39.947495,111.94965,10.5806265
1992-12-30T00:00:00Z,11.918155,23.614634,4.859489
1992-12-31T00:00:00Z,5.9461713,56.707653,7.5304484
1993-01-01T00:00:00Z,11.025552,40.229404,6.3426657
1993-01-02T00:00:00Z,3.7537913,21.577099,4.6451154
1993-01-03T00:00:00Z,0,0,0
1993-01-04T00:00:00Z,0,0,0
1993-01-05T00:00:00Z,8.321775,6.098571,2.4695284
1993-01-06T00:00:00Z,23.80876,70.91278,8.420973
1993-01-07T00:00:00Z,15.729145,92.03304,9.593385
1993-01-08T00:00:00Z,3.583751,0.4854782,0.6967627
1993-01-09T00:00:00Z,8.892927,28.696268,5.3568897
1993-01-10T00:00:00Z,2.511138,4.703387,2.1687293
1993-01-11T00:00:00Z,1.4925525,6.878215,2.6226351
1993-01-12T00:00:00Z,18.107388,197.76065,14.06274
1993-01-13T00:00:00Z,12.057374,26.399475,5.138042
1993-01-14T00:00:00Z,3.1079,10.717878,3.273817
1993-01-15T00:00:00Z,6.4600577,16.169365,4.021115
1993-01-16T00:00:00Z,12.318222,7.534046,2.7448218
1993-01-17T00:00:00Z,4.4466076,3.5099213,1.8734784
1993-01-18T00:00:00Z,0,0,0
1993-01-19T00:00:00Z,7.4156475,18.708895,4.325378
1993-01-20T00:00:00Z,39.656166,135.67488,11.647956
1993-01-21T00:00:00Z,36.64462,79.24199,8.901797
1993-01-22T00:00:00Z,3.4327815,5.855477,2.4198093
1993-01-23T00:00:00Z,0,0,0
1993-01-24T00:00:00Z,0,0,0
1993-01-25T00:00:00Z,0,0,0
1993-01-26T00:00:00Z,0,0,0
1993-01-27T00:00:00Z,0,0,0
1993-01-28T00:00:00Z,0,0,0
1993-01-29T00:00:00Z,0.51862776,0.5112857,0.7150425
1993-01-30T00:00:00Z,0,0,0
1993-01-31T00:00:00Z,0.16735789,0.09869975,0.31416517
1993-02-01T00:00:00Z,0,0,0
1993-02-02T00:00:00Z,0,0,0
1993-02-03T00:00:00Z,0,0,0
1993-02-04T00:00:00Z,0,0,0
1993-02-05T00:00:00Z,0.8695282,0.92407334,0.9612873
1993-02-06T00:00:00Z,0,0,0
1993-02-07T00:00:00Z,2.2092054,2.0160422,1.419874
1993-02-08T00:00:00Z,4.0035152,10.005785,3.1631923
1993-02-09T00:00:00Z,0.507025,0.2203361,0.46939972
1993-02-10T00:00:00Z,7.286054,16.872923,4.1076665
1993-02-11T00:00:00Z,2.7217886,6.5462356,2.5585613
1993-02-12T00:00:00Z,0,0,0
1993-02-13T00:00:00Z,0,0,0
1993-02-14T00:00:00Z,0,0,0
1993-02-15T00:00:00Z,3.3250203,9.354528,3.0585172
1993-02-16T00:00:00Z,5.375136,22.542154,4.747858
1993-02-17T00:00:00Z,10.478996,31.759335,5.635542
1993-02-18T00:00:00Z,23.18823,78.5461,8.862623
1993-02-19T00:00:00Z,47.41324,259.33975,16.104029
1993-02-20T00:00:00Z,17.227139,82.22772,9.06795
1993-02-21T00:00:00Z,4.2740607,4.3445296,2.0843534
1993-02-22T00:00:00Z,15.160588,161.5901,12.711809
1993-02-23T00:00:00Z,22.098152,47.466488,6.8895926
1993-02-24T00:00:00Z,6.7940235,30.674702,5.5384746
1993-02-25T00:00:00Z,2.3268883,0.64472574,0.8029482
1993-02-26T00:00:00Z,1.1862549,0.686566,0.8285928
1993-02-27T00:00:00Z,0,0,0
1993-02-28T00:00:00Z,0,0,0
1993-03-01T00:00:00Z,0,0,0
1993-03-02T00:00:00Z,1.7781082,2.9545333,1.7188755
1993-03-03T00:00:00Z,0.19528516,0.034710165,0.18630664
1993-03-04T00:00:00Z,0,0,0
1993-03-05T00:00:00Z,0,0,0
1993-03-06T00:00:00Z,0,0,0
1993-03-07T00:00:00Z,0,0,0
1993-03-08T00:00:00Z,0,0,0
1993-03-09T00:00:00Z,0,0,0
1993-03-10T00:00:00Z,0,0,0
1993-03-11T00:00:00Z,0,0,0
1993-03-12T00:00:00Z,0.4179853,0.84915954,0.92149854
1993-03-13T00:00:00Z,1.4106696,1.7157164,1.3098536
1993-03-14T00:00:00Z,6.692132,11.354177,3.369596
1993-03-15T00:00:00Z,0.16991188,0.05702276,0.2387944
1993-03-16T00:00:00Z,10.957528,72.04795,8.488107
1993-03-17T00:00:00Z,8.802122,11.09613,3.3310854
1993-03-18T00:00:00Z,1.088333,1.8544114,1.3617678
1993-03-19T00:00:00Z,0,0,0
1993-03-20T00:00:00Z,0,0,0
1993-03-21T00:00:00Z,0,0,0
1993-03-22T00:00:00Z,0,0,0
1993-03-23T00:00:00Z,12.415154,84.959015,9.217321
1993-03-24T00:00:00Z,9.3209505,11.972485,3.4601278
1993-03-25T00:00:00Z,9.83916,46.49174,6.8184853
1993-03-26T00:00:00Z,10.835311,71.77917,8.472259
1993-03-27T00:00:00Z,8.072094,9.304114,3.0502646
1993-03-28T00:00:00Z,17.487747,207.36702,14.400244
1993-03-29T00:00:00Z,0.07132267,0.010515009,0.10254272
1993-03-30T00:00:00Z,0.036526673,0.003394064,0.058258597
1993-03-31T00:00:00Z,6.580975,22.780296,4.772871
1993-04-01T00:00:00Z,1.6946719,4.664504,2.1597462
1993-04-02T00:00:00Z,0,0,0
1993-04-03T00:00:00Z,5.5004225,11.233714,3.3516734
1993-04-04T00:00:00Z,6.178249,34.111572,5.8405113
1993-04-05T00:00:00Z,0,0,0
1993-04-06T00:00:00Z,0,0,0
1993-04-07T00:00:00Z,0,0,0
1993-04-08T00:00:00Z,3.346293,14.743691,3.8397515
1993-04-09T00:00:00Z,0,0,0
1993-04-10T00:00:00Z,0,0,0
1993-04-11T00:00:00Z,0,0,0
1993-04-12T00:00:00Z,0,0,0
1993-04-13T00:00:00Z,0,0,0
1993-04-14T00:00:00Z,0,0,0
1993-04-15T00:00:00Z,0,0,0
1993-04-16T00:00:00Z,0.76870453,5.347386,2.3124416
1993-04-17T00:00:00Z,14.489744,39.727528,6.3029776
1993-04-18T00:00:00Z,0.9462685,1.392535,1.1800572
1993-04-19T00:00:00Z,0,0,0
1993-04-20T00:00:00Z,0,0,0
1993-04-21T00:00:00Z,0,0,0
1993-04-22T00:00:00Z,0.115238786,0.010859253,0.10420774
1993-04-23T00:00:00Z,2.8336468,30.613268,5.5329256
1993-04-24T00:00:00Z,0.15628502,0.15963884,0.3995483
1993-04-25T00:00:00Z,0,0,0
1993-04-26T00:00:00Z,0,0,0
1993-04-27T00:00:00Z,0,0,0
1993-04-28T00:00:00Z,0,0,0
1993-04-29T00:00:00Z,0,0,0
1993-04-30T00:00:00Z,0,0,0
1993-05-01T00:00:00Z,0,0,0
1993-05-02T00:00:00Z,0.3988742,0.15901987,0.39877295
1993-05-03T00:00:00Z,7.237729,41.07618,6.40907
1993-05-04T00:00:00Z,0.72077596,1.7292949,1.3150266
1993-05-05T00:00:00Z,0.9612952,1.2221102,1.1054909
1993-05-06T00:00:00Z,0.038141113,0.002568162,0.050677035
1993-05-07T00:00:00Z,0,0,0
1993-05-08T00:00:00Z,0,0,0
1993-05-09T00:00:00Z,0,0,0
1993-05-10T00:00:00Z,0,0,0
1993-05-11T00:00:00Z,0,0,0
1993-05-12T00:00:00Z,0,0,0
1993-05-13T00:00:00Z,0,0,0
1993-05-14T00:00:00Z,0,0,0
1993-05-15T00:00:00Z,0,0,0
1993-05-16T00:00:00Z,0,0,0
1993-05-17T00:00:00Z,0,0,0
1993-05-18T00:00:00Z,0,0,0
1993-05-19T00:00:00Z,0,0,0
1993-05-20T00:00:00Z,0,0,0
1993-05-21T00:00:00Z,0,0,0
1993-05-22T00:00:00Z,0,0,0
1993-05-23T00:00:00Z,0.02440163,0.001579404,0.03974172
1993-05-24T00:00:00Z,1.7868009,3.564459,1.8879775
1993-05-25T00:00:00Z,0.91152,3.0697474,1.7520695
1993-05-26T00:00:00Z,0,0,0
1993-05-27T00:00:00Z,0,0,0
1993-05-28T00:00:00Z,0,0,0
1993-05-29T00:00:00Z,0.041687153,0.004397718,0.06631529
1993-05-30T00:00:00Z,14.324496,83.42378,9.133662
1993-05-31T00:00:00Z,10.669207,33.75588,5.809981
1993-06-01T00:00:00Z,0.002256756,2.39E-04,0.01545848
1993-06-02T00:00:00Z,0,0,0
1993-06-03T00:00:00Z,1.957038,1.6340014,1.2782806
1993-06-04T00:00:00Z,7.8169546,34.61532,5.883478
1993-06-05T00:00:00Z,6.652977,5.708764,2.389302
1993-06-06T00:00:00Z,4.825209,14.761529,3.8420734
1993-06-07T00:00:00Z,0.2671188,0.6328157,0.7954971
1993-06-08T00:00:00Z,0,0,0
1993-06-09T00:00:00Z,0,0,0
1993-06-10T00:00:00Z,0,0,0
1993-06-11T00:00:00Z,0,0,0
1993-06-12T00:00:00Z,0,0,0
1993-06-13T00:00:00Z,0,0,0
1993-06-14T00:00:00Z,0,0,0
1993-06-15T00:00:00Z,0,0,0
1993-06-16T00:00:00Z,0,0,0
1993-06-17T00:00:00Z,0,0,0
1993-06-18T00:00:00Z,0,0,0
1993-06-19T00:00:00Z,0.026970664,0.002697439,0.05193688
1993-06-20T00:00:00Z,0.19608387,0.28524792,0.53408605
1993-06-21T00:00:00Z,0.005188846,1.39E-04,0.011809729
1993-06-22T00:00:00Z,0,0,0
1993-06-23T00:00:00Z,0,0,0
1993-06-24T00:00:00Z,0,0,0
1993-06-25T00:00:00Z,0,0,0
1993-06-26T00:00:00Z,0,0,0
1993-06-27T00:00:00Z,0,0,0
1993-06-28T00:00:00Z,0,0,0
1993-06-29T00:00:00Z,0,0,0
1993-06-30T00:00:00Z,0,0,0
1993-07-01T00:00:00Z,0,0,0
1993-07-02T00:00:00Z,0,0,0
1993-07-03T00:00:00Z,0,0,0
1993-07-04T00:00:00Z,0,0,0
1993-07-05T00:00:00Z,0,0,0
1993-07-06T00:00:00Z,0,0,0
1993-07-07T00:00:00Z,0,0,0
1993-07-08T00:00:00Z,0,0,0
1993-07-09T00:00:00Z,0,0,0
1993-07-10T00:00:00Z,0,0,0
1993-07-11T00:00:00Z,0,0,0
1993-07-12T00:00:00Z,0,0,0
1993-07-13T00:00:00Z,0,0,0
1993-07-14T00:00:00Z,0,0,0
1993-07-15T00:00:00Z,0.015605275,8.15E-04,0.028550796
1993-07-16T00:00:00Z,0,0,0
1993-07-17T00:00:00Z,0,0,0
1993-07-18T00:00:00Z,0,0,0
1993-07-19T00:00:00Z,0,0,0
1993-07-20T00:00:00Z,0,0,0
1993-07-21T00:00:00Z,0,0,0
1993-07-22T00:00:00Z,0.062241618,0.00346892,0.058897536
1993-07-23T00:00:00Z,0.09686236,0.030497603,0.17463563
1993-07-24T00:00:00Z,0,0,0
1993-07-25T00:00:00Z,0,0,0
1993-07-26T00:00:00Z,0,0,0
1993-07-27T00:00:00Z,0,0,0
1993-07-28T00:00:00Z,0,0,0
1993-07-29T00:00:00Z,0,0,0
1993-07-30T00:00:00Z,0,0,0
1993-07-31T00:00:00Z,0.16281159,0.26785454,0.51754665
1993-08-01T00:00:00Z,0.061992217,0.009195536,0.09589336
1993-08-02T00:00:00Z,0.538794,0.17147413,0.41409436
1993-08-03T00:00:00Z,0,0,0
1993-08-04T00:00:00Z,0,0,0
1993-08-05T00:00:00Z,0,0,0
1993-08-06T00:00:00Z,0,0,0
1993-08-07T00:00:00Z,0,0,0
1993-08-08T00:00:00Z,0,0,0
1993-08-09T00:00:00Z,0,0,0
1993-08-10T00:00:00Z,0,0,0
1993-08-11T00:00:00Z,0,0,0
1993-08-12T00:00:00Z,0,0,0
1993-08-13T00:00:00Z,0,0,0
1993-08-14T00:00:00Z,0,0,0
1993-08-15T00:00:00Z,0.04753825,0.0070354,0.083877295
1993-08-16T00:00:00Z,0,0,0
1993-08-17T00:00:00Z,0,0,0
1993-08-18T00:00:00Z,0,0,0
1993-08-19T00:00:00Z,0,0,0
1993-08-20T00:00:00Z,0,0,0
1993-08-21T00:00:00Z,0,0,0
1993-08-22T00:00:00Z,0,0,0
1993-08-23T00:00:00Z,0,0,0
1993-08-24T00:00:00Z,0,0,0
1993-08-25T00:00:00Z,0,0,0
1993-08-26T00:00:00Z,0,0,0
1993-08-27T00:00:00Z,0,0,0
1993-08-28T00:00:00Z,0,0,0
1993-08-29T00:00:00Z,0,0,0
1993-08-30T00:00:00Z,0,0,0
1993-08-31T00:00:00Z,0,0,0
1993-09-01T00:00:00Z,0,0,0
1993-09-02T00:00:00Z,0,0,0
1993-09-03T00:00:00Z,0,0,0
1993-09-04T00:00:00Z,0,0,0
1993-09-05T00:00:00Z,0.21066353,0.43668947,0.66082484
1993-09-06T00:00:00Z,0,0,0
1993-09-07T00:00:00Z,0,0,0
1993-09-08T00:00:00Z,0,0,0
1993-09-09T00:00:00Z,0,0,0
1993-09-10T00:00:00Z,0,0,0
1993-09-11T00:00:00Z,0,0,0
1993-09-12T00:00:00Z,0,0,0
1993-09-13T00:00:00Z,0,0,0
1993-09-14T00:00:00Z,0,0,0
1993-09-15T00:00:00Z,0,0,0
1993-09-16T00:00:00Z,0.16958013,0.034997758,0.18707688
1993-09-17T00:00:00Z,0.007311285,2.40E-04,0.015503624
1993-09-18T00:00:00Z,0,0,0
1993-09-19T00:00:00Z,0,0,0
1993-09-20T00:00:00Z,0,0,0
1993-09-21T00:00:00Z,0,0,0
1993-09-22T00:00:00Z,0.009325104,4.70E-04,0.021669827
1993-09-23T00:00:00Z,0,0,0
1993-09-24T00:00:00Z,0,0,0
1993-09-25T00:00:00Z,0,0,0
1993-09-26T00:00:00Z,0,0,0
1993-09-27T00:00:00Z,0,0,0
1993-09-28T00:00:00Z,0,0,0
1993-09-29T00:00:00Z,0,0,0
1993-09-30T00:00:00Z,0,0,0
1993-10-01T00:00:00Z,0,0,0
1993-10-02T00:00:00Z,0,0,0
1993-10-03T00:00:00Z,0.5489101,0.20423026,0.45191842
1993-10-04T00:00:00Z,4.350562,16.550339,4.0682106
1993-10-05T00:00:00Z,12.451319,23.394396,4.8367753
1993-10-06T00:00:00Z,9.552329,61.63454,7.8507667
1993-10-07T00:00:00Z,1.4664534,4.239927,2.0591083
1993-10-08T00:00:00Z,0.028198812,8.65E-04,0.029418916
1993-10-09T00:00:00Z,0.6455974,0.49359095,0.7025603
1993-10-10T00:00:00Z,0.72162306,0.7955724,0.89194864
1993-10-11T00:00:00Z,1.4635969,2.7321606,1.6529249
1993-10-12T00:00:00Z,0,0,0
1993-10-13T00:00:00Z,2.1058712,5.1982365,2.2799642
1993-10-14T00:00:00Z,9.649151,35.168163,5.930275
1993-10-15T00:00:00Z,5.399361,0.9174683,0.9578456
1993-10-16T00:00:00Z,7.300259,32.222256,5.676465
1993-10-17T00:00:00Z,4.681965,15.541027,3.942211
1993-10-18T00:00:00Z,1.1344815,1.9302661,1.3893402
1993-10-19T00:00:00Z,0,0,0
1993-10-20T00:00:00Z,0,0,0
1993-10-21T00:00:00Z,0,0,0
1993-10-22T00:00:00Z,0,0,0
1993-10-23T00:00:00Z,0,0,0
1993-10-24T00:00:00Z,0,0,0
1993-10-25T00:00:00Z,0,0,0
1993-10-26T00:00:00Z,0,0,0
1993-10-27T00:00:00Z,0,0,0
1993-10-28T00:00:00Z,0,0,0
1993-10-29T00:00:00Z,0,0,0
1993-10-30T00:00:00Z,0,0,0
1993-10-31T00:00:00Z,0,0,0
1993-11-01T00:00:00Z,0,0,0
1993-11-02T00:00:00Z,0,0,0
1993-11-03T00:00:00Z,0,0,0
1993-11-04T00:00:00Z,0,0,0
1993-11-05T00:00:00Z,0,0,0
1993-11-06T00:00:00Z,0,0,0
1993-11-07T00:00:00Z,0,0,0
1993-11-08T00:00:00Z,0,0,0
1993-11-09T00:00:00Z,0,0,0
1993-11-10T00:00:00Z,0.5401744,0.66369146,0.8146726
1993-11-11T00:00:00Z,4.4369087,5.2980237,2.3017435
1993-11-12T00:00:00Z,1.5917085,3.5168056,1.8753148
1993-11-13T00:00:00Z,0.09669576,0.096426524,0.31052622
1993-11-14T00:00:00Z,0,0,0
1993-11-15T00:00:00Z,0,0,0
1993-11-16T00:00:00Z,0,0,0
1993-11-17T00:00:00Z,0,0,0
1993-11-18T00:00:00Z,0,0,0
1993-11-19T00:00:00Z,0,0,0
1993-11-20T00:00:00Z,0,0,0
1993-11-21T00:00:00Z,1.8243809,6.038757,2.4573882
1993-11-22T00:00:00Z,2.330521,4.6149964,2.1482542
1993-11-23T00:00:00Z,0,0,0
1993-11-24T00:00:00Z,0,0,0
1993-11-25T00:00:00Z,0,0,0
1993-11-26T00:00:00Z,0,0,0
1993-11-27T00:00:00Z,0.79849476,1.2775269,1.1302774
1993-11-28T00:00:00Z,1.9492868,3.402574,1.8446068
1993-11-29T00:00:00Z,9.845307,39.976955,6.3227334
1993-11-30T00:00:00Z,1.1640095,1.3441738,1.1593851
1993-12-01T00:00:00Z,2.9436204,8.183431,2.8606696
1993-12-02T00:00:00Z,0,0,0
1993-12-03T00:00:00Z,0.2324099,0.42020702,0.6482338
1993-12-04T00:00:00Z,0.031663436,0.004663966,0.06829323
1993-12-05T00:00:00Z,0,0,0
1993-12-06T00:00:00Z,0,0,0
1993-12-07T00:00:00Z,1.3517143,3.0874367,1.7571104
1993-12-08T00:00:00Z,12.601555,111.0501,10.538032
1993-12-09T00:00:00Z,5.3970723,41.63516,6.4525313
1993-12-10T00:00:00Z,3.705373,32.67124,5.7158766
1993-12-11T00:00:00Z,11.890039,113.41281,10.649545
1993-12-12T00:00:00Z,8.872661,50.779636,7.125983
1993-12-13T00:00:00Z,4.8046093,18.012346,4.2440953
1993-12-14T00:00:00Z,1.6574976,1.4026086,1.1843178
1993-12-15T00:00:00Z,0.48539546,0.23822151,0.4880794
1993-12-16T00:00:00Z,0,0,0
1993-12-17T00:00:00Z,0,0,0
1993-12-18T00:00:00Z,0,0,0
1993-12-19T00:00:00Z,0,0,0
1993-12-20T00:00:00Z,0,0,0
1993-12-21T00:00:00Z,0,0,0
1993-12-22T00:00:00Z,0,0,0
1993-12-23T00:00:00Z,0,0,0
1993-12-24T00:00:00Z,0,0,0
1993-12-25T00:00:00Z,0,0,0
1993-12-26T00:00:00Z,1.0619394,0.80633736,0.89796287
1993-12-27T00:00:00Z,0.14815089,0.04742672,0.21777676
1993-12-28T00:00:00Z,0,0,0
