,Number,Type,Species,DBH,Height,Crown_Radius,Crown_Depth,Crown_Area,Basal_Area
31114,31114,Sapling,FAGR,9.4,9.446664419,1.4288,6.2416,6.410214042,0.006939794
31115,31115,Sapling,FAGR,9.4,9.446664419,1.4288,6.2416,6.410214042,0.006939794
31116,31116,Sapling,FAGR,9.4,9.446664419,1.4288,6.2416,6.410214042,0.006939794
31117,31117,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31118,31118,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31119,31119,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31120,31120,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31121,31121,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31122,31122,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31123,31123,Sapling,FAGR,9.3,9.373914871,1.4136,6.1752,6.274551974,0.006792925
31124,31124,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31125,31125,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31126,31126,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31127,31127,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31128,31128,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31129,31129,Sapling,FAGR,9.2,9.300907822,1.3984,6.1088,6.140340838,0.006647626
31130,31130,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31131,31131,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31132,31132,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31133,31133,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31134,31134,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31135,31135,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31136,31136,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31137,31137,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31138,31138,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31139,31139,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31140,31140,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31141,31141,Sapling,FAGR,9.1,9.227642362,1.3832,6.0424,6.007580634,0.006503897
31142,31142,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31143,31143,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31144,31144,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31145,31145,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31146,31146,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31147,31147,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31148,31148,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31149,31149,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31150,31150,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31151,31151,Sapling,FAGR,9,9.154117574,1.368,5.976,5.87627136,0.00636174
31152,31152,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31153,31153,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31154,31154,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31155,31155,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31156,31156,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31157,31157,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31158,31158,Sapling,FAGR,8.9,9.080332542,1.3528,5.9096,5.746413018,0.006221153
31159,31159,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31160,31160,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31161,31161,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31162,31162,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31163,31163,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31164,31164,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31165,31165,Sapling,FAGR,8.8,9.006286345,1.3376,5.8432,5.618005606,0.006082138
31166,31166,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31167,31167,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31168,31168,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31169,31169,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31170,31170,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31171,31171,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31172,31172,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31173,31173,Sapling,FAGR,8.7,8.931978057,1.3224,5.7768,5.491049126,0.005944693
31174,31174,Sapling,FAGR,8.6,8.857406751,1.3072,5.7104,5.365543578,0.005808818
31175,31175,Sapling,FAGR,8.6,8.857406751,1.3072,5.7104,5.365543578,0.005808818
31176,31176,Sapling,FAGR,8.6,8.857406751,1.3072,5.7104,5.365543578,0.005808818
31177,31177,Sapling,FAGR,8.6,8.857406751,1.3072,5.7104,5.365543578,0.005808818
31178,31178,Sapling,FAGR,8.6,8.857406751,1.3072,5.7104,5.365543578,0.005808818
31179,31179,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31180,31180,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31181,31181,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31182,31182,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31183,31183,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31184,31184,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31185,31185,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31186,31186,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31187,31187,Sapling,FAGR,8.5,8.782571497,1.292,5.644,5.24148896,0.005674515
31188,31188,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31189,31189,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31190,31190,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31191,31191,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31192,31192,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31193,31193,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31194,31194,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31195,31195,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31196,31196,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31197,31197,Sapling,FAGR,8.4,8.707471359,1.2768,5.5776,5.118885274,0.005541782
31198,31198,Sapling,FAGR,8.3,8.632105401,1.2616,5.5112,4.997732518,0.005410621
31199,31199,Sapling,FAGR,8.3,8.632105401,1.2616,5.5112,4.997732518,0.005410621
31200,31200,Sapling,FAGR,8.3,8.632105401,1.2616,5.5112,4.997732518,0.005410621
31201,31201,Sapling,FAGR,8.3,8.632105401,1.2616,5.5112,4.997732518,0.005410621
31202,31202,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31203,31203,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31204,31204,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31205,31205,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31206,31206,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31207,31207,Sapling,FAGR,8.2,8.556472681,1.2464,5.4448,4.878030694,0.00528103
31208,31208,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31209,31209,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31210,31210,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31211,31211,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31212,31212,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31213,31213,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31214,31214,Sapling,FAGR,8.1,8.480572255,1.2312,5.3784,4.759779802,0.005153009
31215,31215,Sapling,FAGR,8,8.404403176,1.216,5.312,4.64297984,0.00502656
31216,31216,Sapling,FAGR,8,8.404403176,1.216,5.312,4.64297984,0.00502656
31217,31217,Sapling,FAGR,8,8.404403176,1.216,5.312,4.64297984,0.00502656
31218,31218,Sapling,FAGR,8,8.404403176,1.216,5.312,4.64297984,0.00502656
31219,31219,Sapling,FAGR,8,8.404403176,1.216,5.312,4.64297984,0.00502656
31220,31220,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31221,31221,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31222,31222,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31223,31223,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31224,31224,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31225,31225,Sapling,FAGR,7.9,8.327964493,1.2008,5.2456,4.52763081,0.004901681
31226,31226,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31227,31227,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31228,31228,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31229,31229,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31230,31230,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31231,31231,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31232,31232,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31233,31233,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31234,31234,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31235,31235,Sapling,FAGR,7.8,8.251255251,1.1856,5.1792,4.41373271,0.004778374
31236,31236,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31237,31237,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31238,31238,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31239,31239,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31240,31240,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31241,31241,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31242,31242,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31243,31243,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31244,31244,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31245,31245,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31246,31246,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31247,31247,Sapling,FAGR,7.7,8.174274494,1.1704,5.1128,4.301285542,0.004656637
31248,31248,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31249,31249,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31250,31250,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31251,31251,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31252,31252,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31253,31253,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31254,31254,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31255,31255,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31256,31256,Sapling,FAGR,7.6,8.097021259,1.1552,5.0464,4.190289306,0.00453647
31257,31257,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31258,31258,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31259,31259,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31260,31260,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31261,31261,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31262,31262,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31263,31263,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31264,31264,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31265,31265,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31266,31266,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31267,31267,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31268,31268,Sapling,FAGR,7.5,8.019494582,1.14,4.98,4.080744,0.004417875
31269,31269,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31270,31270,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31271,31271,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31272,31272,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31273,31273,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31274,31274,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31275,31275,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31276,31276,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31277,31277,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31278,31278,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31279,31279,Sapling,FAGR,7.4,7.941693496,1.1248,4.9136,3.972649626,0.00430085
31280,31280,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31281,31281,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31282,31282,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31283,31283,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31284,31284,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31285,31285,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31286,31286,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31287,31287,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31288,31288,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31289,31289,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31290,31290,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31291,31291,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31292,31292,Sapling,FAGR,7.3,7.863617029,1.1096,4.8472,3.866006182,0.004185397
31293,31293,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31294,31294,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31295,31295,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31296,31296,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31297,31297,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31298,31298,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31299,31299,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31300,31300,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31301,31301,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31302,31302,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31303,31303,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31304,31304,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31305,31305,Sapling,FAGR,7.2,7.785264206,1.0944,4.7808,3.76081367,0.004071514
31306,31306,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31307,31307,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31308,31308,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31309,31309,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31310,31310,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31311,31311,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31312,31312,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31313,31313,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31314,31314,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31315,31315,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31316,31316,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31317,31317,Sapling,FAGR,7.1,7.70663405,1.0792,4.7144,3.65707209,0.003959201
31318,31318,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31319,31319,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31320,31320,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31321,31321,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31322,31322,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31323,31323,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31324,31324,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31325,31325,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31326,31326,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31327,31327,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31328,31328,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31329,31329,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31330,31330,Sapling,FAGR,7,7.627725579,1.064,4.648,3.55478144,0.00384846
31331,31331,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31332,31332,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31333,31333,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31334,31334,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31335,31335,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31336,31336,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31337,31337,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31338,31338,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31339,31339,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31340,31340,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31341,31341,Sapling,FAGR,6.9,7.548537807,1.0488,4.5816,3.453941722,0.003739289
31342,31342,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31343,31343,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31344,31344,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31345,31345,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31346,31346,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31347,31347,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31348,31348,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31349,31349,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31350,31350,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31351,31351,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31352,31352,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31353,31353,Sapling,FAGR,6.8,7.469069746,1.0336,4.5152,3.354552934,0.00363169
31354,31354,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31355,31355,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31356,31356,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31357,31357,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31358,31358,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31359,31359,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31360,31360,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31361,31361,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31362,31362,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31363,31363,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31364,31364,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31365,31365,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31366,31366,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31367,31367,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31368,31368,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31369,31369,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31370,31370,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31371,31371,Sapling,FAGR,6.7,7.389320404,1.0184,4.4488,3.256615078,0.003525661
31372,31372,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31373,31373,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31374,31374,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31375,31375,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31376,31376,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31377,31377,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31378,31378,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31379,31379,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31380,31380,Sapling,FAGR,6.6,7.309288785,1.0032,4.3824,3.160128154,0.003421202
31381,31381,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31382,31382,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31383,31383,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31384,31384,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31385,31385,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31386,31386,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31387,31387,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31388,31388,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31389,31389,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31390,31390,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31391,31391,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31392,31392,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31393,31393,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
31394,31394,Sapling,FAGR,6.5,7.22897389,0.988,4.316,3.06509216,0.003318315
